date,district,cases_new
2021-01-26,komarambheem asifabad,0
2021-01-26,mahaboobnagar,7
2021-01-26,mahabubabad,2
2021-01-26,mancherial,8
2021-01-26,medak,3
2021-01-26,medchal malkajigiri,11
2021-01-26,mulugu,3
2021-01-26,nagarkurnool,3
2021-01-26,nalgonda,9
2021-01-26,narayanpet,0
2021-01-26,nirmal,4
2021-01-26,nizamabad,5
2021-01-26,peddapalli,7
2021-01-26,rajanna siricilla,3
2021-01-26,rangareddy,12
2021-01-26,sangareddy,3
2021-01-26,siddipet,4
2021-01-26,suryapet,4
2021-01-26,total,189
2021-01-26,vikarabad,2
2021-01-26,wanaparthy,2
2021-01-26,warangal rural,3
2021-01-26,warangal urban,9
2021-01-26,yadadri bhonigir,3
2021-01-27,adilabad,5
2021-01-27,bhadradri kothagudem,4
2021-01-27,ghmc,32
2021-01-27,jagityal,6
2021-01-27,jangaon,4
2021-01-27,jayashankar bhupalpally,0
2021-01-27,jogulamba gadwal,0
2021-01-27,kamareddy,5
2021-01-27,karimnagar,9
2021-01-27,khammam,3
2021-01-27,komarambheem asifabad,0
2021-01-27,mahaboobnagar,5
2021-01-27,mahabubabad,1
2021-01-27,mancherial,5
2021-01-27,medak,6
2021-01-27,medchal malkajigiri,8
2021-01-27,mulugu,3
2021-01-27,nagarkurnool,3
2021-01-27,nalgonda,4
2021-01-27,narayanpet,0
2021-01-27,nirmal,0
2021-01-27,nizamabad,4
2021-01-27,peddapalli,4
2021-01-27,rajanna siricilla,2
2021-01-27,rangareddy,12
2021-01-27,sangareddy,9
2021-01-27,siddipet,2
2021-01-27,suryapet,0
2021-01-27,total,147
2021-01-27,vikarabad,0
2021-01-27,wanaparthy,0
2021-01-27,warangal rural,2
2021-01-27,warangal urban,8
2021-01-27,yadadri bhonigir,1
2021-01-28,adilabad,3
2021-01-28,bhadradri kothagudem,8
2021-01-28,ghmc,35
2021-01-28,jagityal,6
2021-01-28,jangaon,3
2021-01-28,jayashankar bhupalpally,5
2021-01-28,jogulamba gadwal,0
2021-01-28,kamareddy,3
2021-01-28,karimnagar,11
2021-01-28,khammam,7
2021-01-28,komarambheem asifabad,1
2021-01-28,mahaboobnagar,5
2021-01-28,mahabubabad,2
2021-01-28,mancherial,7
2021-01-28,medak,3
2021-01-28,medchal malkajigiri,12
2021-01-28,mulugu,2
2021-01-28,nagarkurnool,0
2021-01-28,nalgonda,9
2021-01-28,narayanpet,0
2021-01-28,nirmal,2
2021-01-28,nizamabad,7
2021-01-28,peddapalli,8
2021-01-28,rajanna siricilla,3
2021-01-28,rangareddy,15
2021-01-28,sangareddy,1
2021-01-28,siddipet,1
2021-01-28,suryapet,3
2021-01-28,total,186
2021-01-28,vikarabad,3
2021-01-28,wanaparthy,2
2021-01-28,warangal rural,1
2021-01-28,warangal urban,11
2021-01-28,yadadri bhonigir,7
2021-01-29,adilabad,3
2021-01-29,bhadradri kothagudem,6
2021-01-29,ghmc,38
2021-01-29,jagityal,8
2021-01-29,jangaon,1
2021-01-29,jayashankar bhupalpally,0
2021-01-29,jogulamba gadwal,0
2021-01-29,kamareddy,2
2021-01-29,karimnagar,12
2021-01-29,khammam,7
2021-01-29,komarambheem asifabad,3
2021-01-29,mahaboobnagar,6
2021-01-29,mahabubabad,3
2021-01-29,mancherial,9
2021-01-29,medak,4
2021-01-29,medchal malkajigiri,11
2021-01-29,mulugu,2
2021-01-29,nagarkurnool,1
2021-01-29,nalgonda,8
2021-01-29,narayanpet,0
2021-01-29,nirmal,1
2021-01-29,nizamabad,8
2021-01-29,peddapalli,7
2021-01-29,rajanna siricilla,8
2021-01-29,rangareddy,13
2021-01-29,sangareddy,8
2021-01-29,siddipet,5
2021-01-29,suryapet,4
2021-01-29,total,197
2021-01-29,vikarabad,2
2021-01-29,wanaparthy,2
2021-01-29,warangal rural,4
2021-01-29,warangal urban,7
2021-01-29,yadadri bhonigir,4
2021-02-01,adilabad,2
2021-02-01,bhadradri kothagudem,1
2021-02-01,ghmc,26
2021-02-01,jagityal,4
2021-02-01,jangaon,2
2021-02-01,jayashankar bhupalpally,0
2021-02-01,jogulamba gadwal,0
2021-02-01,kamareddy,0
2021-02-01,karimnagar,8
2021-02-01,khammam,4
2021-02-01,komarambheem asifabad,1
2021-02-01,mahaboobnagar,0
2021-02-01,mahabubabad,2
2021-02-01,mancherial,1
2021-02-01,medak,4
2021-02-01,medchal malkajigiri,8
2021-02-01,mulugu,1
2021-02-01,nagarkurnool,3
2021-02-01,nalgonda,4
2021-02-01,narayanpet,0
2021-02-01,nirmal,0
2021-02-01,nizamabad,4
2021-02-01,peddapalli,1
2021-02-01,rajanna siricilla,5
2021-02-01,rangareddy,13
2021-02-01,sangareddy,8
2021-02-01,siddipet,3
2021-02-01,suryapet,2
2021-02-01,total,118
2021-02-01,vikarabad,1
2021-02-01,wanaparthy,1
2021-02-01,warangal rural,3
2021-02-01,warangal urban,6
2021-02-01,yadadri bhonigir,0
2021-02-02,adilabad,2
2021-02-02,bhadradri kothagudem,4
2021-02-02,ghmc,29
2021-02-02,jagityal,6
2021-02-02,jangaon,3
2021-02-02,jayashankar bhupalpally,0
2021-02-02,jogulamba gadwal,0
2021-02-02,kamareddy,1
2021-02-02,karimnagar,9
2021-02-02,khammam,7
2021-02-02,komarambheem asifabad,0
2021-02-02,mahaboobnagar,6
2021-02-02,mahabubabad,1
2021-02-02,mancherial,7
2021-02-02,medak,2
2021-02-02,medchal malkajigiri,11
2021-02-02,mulugu,4
2021-02-02,nagarkurnool,1
2021-02-02,nalgonda,7
2021-02-02,narayanpet,0
2021-02-02,nirmal,2
2021-02-02,nizamabad,5
2021-02-02,peddapalli,5
2021-02-02,rajanna siricilla,4
2021-02-02,rangareddy,11
2021-02-02,sangareddy,4
2021-02-02,siddipet,1
2021-02-02,suryapet,4
2021-02-02,total,152
2021-02-02,vikarabad,4
2021-02-02,wanaparthy,1
2021-02-02,warangal rural,4
2021-02-02,warangal urban,7
2021-02-02,yadadri bhonigir,0
2021-02-03,adilabad,4
2021-02-03,bhadradri kothagudem,7
2021-02-03,ghmc,27
2021-02-03,jagityal,5
2021-02-03,jangaon,4
2021-02-03,jayashankar bhupalpally,5
2021-02-03,jogulamba gadwal,0
2021-02-03,kamareddy,4
2021-02-03,karimnagar,10
2021-02-03,khammam,8
2021-02-03,komarambheem asifabad,1
2021-02-03,mahaboobnagar,5
2021-02-03,mahabubabad,2
2021-02-03,mancherial,5
2021-02-03,medak,4
2021-02-03,medchal malkajigiri,12
2021-02-03,mulugu,4
2021-02-03,nagarkurnool,1
2021-02-03,nalgonda,5
2021-02-03,narayanpet,0
2021-02-03,nirmal,4
2021-02-03,nizamabad,5
2021-02-03,peddapalli,7
2021-02-03,rajanna siricilla,4
2021-02-03,rangareddy,13
2021-02-03,sangareddy,8
2021-02-03,siddipet,4
2021-02-03,suryapet,3
2021-02-03,total,185
2021-02-03,vikarabad,6
2021-02-03,wanaparthy,1
2021-02-03,warangal rural,6
2021-02-03,warangal urban,8
2021-02-03,yadadri bhonigir,3
2021-02-04,adilabad,4
2021-02-04,bhadradri kothagudem,6
2021-02-04,ghmc,30
2021-02-04,jagityal,5
2021-02-04,jangaon,4
2021-02-04,jayashankar bhupalpally,2
2021-02-04,jogulamba gadwal,4
2021-02-04,kamareddy,4
2021-02-04,karimnagar,9
2021-02-04,khammam,6
2021-02-04,komarambheem asifabad,0
2021-02-04,mahaboobnagar,5
2021-02-04,mahabubabad,1
2021-02-04,mancherial,5
2021-02-04,medak,0
2021-02-04,medchal malkajigiri,11
2021-02-04,mulugu,3
2021-02-04,nagarkurnool,0
2021-02-04,nalgonda,7
2021-02-04,narayanpet,0
2021-02-04,nirmal,4
2021-02-04,nizamabad,7
2021-02-04,peddapalli,5
2021-02-04,rajanna siricilla,5
2021-02-04,rangareddy,11
2021-02-04,sangareddy,9
2021-02-04,siddipet,4
2021-02-04,suryapet,0
2021-02-04,total,177
2021-02-04,vikarabad,6
2021-02-04,wanaparthy,2
2021-02-04,warangal rural,4
2021-02-04,warangal urban,9
2021-02-04,yadadri bhonigir,5
2021-02-05,adilabad,5
2021-02-05,bhadradri kothagudem,7
2021-02-05,ghmc,31
2021-02-05,jagityal,8
2021-02-05,jangaon,1
2021-02-05,jayashankar bhupalpally,1
2021-02-05,jogulamba gadwal,0
2021-02-05,kamareddy,4
2021-02-05,karimnagar,10
2021-02-05,khammam,6
2021-02-05,komarambheem asifabad,0
2021-02-05,mahaboobnagar,5
2021-02-05,mahabubabad,3
2021-02-05,mancherial,7
2021-02-05,medak,1
2021-02-05,medchal malkajigiri,11
2021-02-05,mulugu,2
2021-02-05,nagarkurnool,3
2021-02-05,nalgonda,7
2021-02-05,narayanpet,0
2021-02-05,nirmal,2
2021-02-05,nizamabad,3
2021-02-05,peddapalli,6
2021-02-05,rajanna siricilla,2
2021-02-05,rangareddy,8
2021-02-05,sangareddy,7
2021-02-05,siddipet,5
2021-02-05,suryapet,4
2021-02-05,total,169
2021-02-05,vikarabad,5
2021-02-05,wanaparthy,0
2021-02-05,warangal rural,4
2021-02-05,warangal urban,8
2021-02-05,yadadri bhonigir,3
2021-02-06,adilabad,4
2021-02-06,bhadradri kothagudem,6
2021-02-06,ghmc,28
2021-02-06,jagityal,6
2021-02-06,jangaon,5
2021-02-06,jayashankar bhupalpally,1
2021-02-06,jogulamba gadwal,0
2021-02-06,kamareddy,0
2021-02-06,karimnagar,9
2021-02-06,khammam,6
2021-02-06,komarambheem asifabad,2
2021-02-06,mahaboobnagar,4
2021-02-06,mahabubabad,4
2021-02-06,mancherial,6
2021-02-06,medak,0
2021-02-06,medchal malkajigiri,10
2021-02-06,mulugu,2
2021-02-06,nagarkurnool,0
2021-02-06,nalgonda,9
2021-02-06,narayanpet,0
2021-02-06,nirmal,2
2021-02-06,nizamabad,4
2021-02-06,peddapalli,5
2021-02-06,rajanna siricilla,3
2021-02-06,rangareddy,10
2021-02-06,sangareddy,6
2021-02-06,siddipet,7
2021-02-06,suryapet,0
2021-02-06,total,161
2021-02-06,vikarabad,6
2021-02-06,wanaparthy,1
2021-02-06,warangal rural,3
2021-02-06,warangal urban,10
2021-02-06,yadadri bhonigir,2
2021-02-07,adilabad,4
2021-02-07,bhadradri kothagudem,5
2021-02-07,ghmc,25
2021-02-07,jagityal,7
2021-02-07,jangaon,0
2021-02-07,jayashankar bhupalpally,0
2021-02-07,jogulamba gadwal,1
2021-02-07,kamareddy,0
2021-02-07,karimnagar,7
2021-02-07,khammam,6
2021-02-07,komarambheem asifabad,3
2021-02-07,mahaboobnagar,4
2021-02-07,mahabubabad,1
2021-02-07,mancherial,5
2021-02-07,medak,1
2021-02-07,medchal malkajigiri,9
2021-02-07,mulugu,3
2021-02-07,nagarkurnool,2
2021-02-07,nalgonda,5
2021-02-07,narayanpet,0
2021-02-07,nirmal,4
2021-02-07,nizamabad,7
2021-02-07,peddapalli,5
2021-02-07,rajanna siricilla,5
2021-02-07,rangareddy,10
2021-02-07,sangareddy,6
2021-02-07,siddipet,5
2021-02-07,suryapet,3
2021-02-07,total,150
2021-02-07,vikarabad,5
2021-02-07,wanaparthy,0
2021-02-07,warangal rural,2
2021-02-07,warangal urban,7
2021-02-07,yadadri bhonigir,3
2021-02-08,adilabad,4
2021-02-08,bhadradri kothagudem,0
2021-02-08,ghmc,24
2021-02-08,jagityal,3
2021-02-08,jangaon,3
2021-02-08,jayashankar bhupalpally,2
2021-02-08,jogulamba gadwal,0
2021-02-08,kamareddy,0
2021-02-08,karimnagar,8
2021-02-08,khammam,4
2021-02-08,komarambheem asifabad,0
2021-02-08,mahaboobnagar,2
2021-02-08,mahabubabad,2
2021-02-08,mancherial,3
2021-02-08,medak,1
2021-02-08,medchal malkajigiri,5
2021-02-08,mulugu,1
2021-02-08,nagarkurnool,0
2021-02-08,nalgonda,1
2021-02-08,narayanpet,0
2021-02-08,nirmal,1
2021-02-08,nizamabad,3
2021-02-08,peddapalli,4
2021-02-08,rajanna siricilla,3
2021-02-08,rangareddy,10
2021-02-08,sangareddy,7
2021-02-08,siddipet,0
2021-02-08,suryapet,0
2021-02-08,total,101
2021-02-08,vikarabad,0
2021-02-08,wanaparthy,1
2021-02-08,warangal rural,0
2021-02-08,warangal urban,8
2021-02-08,yadadri bhonigir,1
2021-02-09,adilabad,4
2021-02-09,bhadradri kothagudem,7
2021-02-09,ghmc,25
2021-02-09,jagityal,5
2021-02-09,jangaon,4
2021-02-09,jayashankar bhupalpally,3
2021-02-09,jogulamba gadwal,0
2021-02-09,kamareddy,0
2021-02-09,karimnagar,6
2021-02-09,khammam,6
2021-02-09,komarambheem asifabad,3
2021-02-09,mahaboobnagar,4
2021-02-09,mahabubabad,4
2021-02-09,mancherial,6
2021-02-09,medak,3
2021-02-09,medchal malkajigiri,9
2021-02-09,mulugu,3
2021-02-09,nagarkurnool,0
2021-02-09,nalgonda,5
2021-02-09,narayanpet,0
2021-02-09,nirmal,3
2021-02-09,nizamabad,4
2021-02-09,peddapalli,4
2021-02-09,rajanna siricilla,6
2021-02-09,rangareddy,8
2021-02-09,sangareddy,4
2021-02-09,siddipet,3
2021-02-09,suryapet,4
2021-02-09,total,149
2021-02-09,vikarabad,3
2021-02-09,wanaparthy,0
2021-02-09,warangal rural,2
2021-02-09,warangal urban,8
2021-02-09,yadadri bhonigir,3
2021-02-10,adilabad,4
2021-02-10,bhadradri kothagudem,6
2021-02-10,ghmc,27
2021-02-10,jagityal,3
2021-02-10,jangaon,0
2021-02-10,jayashankar bhupalpally,1
2021-02-10,jogulamba gadwal,0
2021-02-10,kamareddy,2
2021-02-10,karimnagar,9
2021-02-10,khammam,8
2021-02-10,komarambheem asifabad,1
2021-02-10,mahaboobnagar,2
2021-02-10,mahabubabad,6
2021-02-10,mancherial,7
2021-02-10,medak,2
2021-02-10,medchal malkajigiri,11
2021-02-10,mulugu,2
2021-02-10,nagarkurnool,1
2021-02-10,nalgonda,6
2021-02-10,narayanpet,0
2021-02-10,nirmal,4
2021-02-10,nizamabad,6
2021-02-10,peddapalli,4
2021-02-10,rajanna siricilla,2
2021-02-10,rangareddy,10
2021-02-10,sangareddy,8
2021-02-10,siddipet,4
2021-02-10,suryapet,3
2021-02-10,total,157
2021-02-10,vikarabad,2
2021-02-10,wanaparthy,0
2021-02-10,warangal rural,3
2021-02-10,warangal urban,9
2021-02-10,yadadri bhonigir,4
2021-02-11,adilabad,4
2021-02-11,bhadradri kothagudem,3
2021-02-11,ghmc,25
2021-02-11,jagityal,5
2021-02-11,jangaon,3
2021-02-11,jayashankar bhupalpally,3
2021-02-11,jogulamba gadwal,0
2021-02-11,kamareddy,0
2021-02-11,karimnagar,10
2021-02-11,khammam,3
2021-02-11,komarambheem asifabad,1
2021-02-11,mahaboobnagar,5
2021-02-11,mahabubabad,2
2021-02-11,mancherial,5
2021-02-11,medak,3
2021-02-11,medchal malkajigiri,9
2021-02-11,mulugu,1
2021-02-11,nagarkurnool,4
2021-02-11,nalgonda,7
2021-02-11,narayanpet,0
2021-02-11,nirmal,2
2021-02-11,nizamabad,6
2021-02-11,peddapalli,4
2021-02-11,rajanna siricilla,3
2021-02-11,rangareddy,11
2021-02-11,sangareddy,5
2021-02-11,siddipet,4
2021-02-11,suryapet,2
2021-02-11,total,146
2021-02-11,vikarabad,3
2021-02-11,wanaparthy,0
2021-02-11,warangal rural,2
2021-02-11,warangal urban,7
2021-02-11,yadadri bhonigir,4
2021-02-12,adilabad,2
2021-02-12,bhadradri kothagudem,4
2021-02-12,ghmc,27
2021-02-12,jagityal,1
2021-02-12,jangaon,3
2021-02-12,jayashankar bhupalpally,0
2021-02-12,jogulamba gadwal,0
2021-02-12,kamareddy,1
2021-02-12,karimnagar,9
2021-02-12,khammam,5
2021-02-12,komarambheem asifabad,3
2021-02-12,mahaboobnagar,3
2021-02-12,mahabubabad,3
2021-02-12,mancherial,6
2021-02-12,medak,1
2021-02-12,medchal malkajigiri,10
2021-02-12,mulugu,2
2021-02-12,nagarkurnool,1
2021-02-12,nalgonda,5
2021-02-12,narayanpet,1
2021-02-12,nirmal,3
2021-02-12,nizamabad,5
2021-02-12,peddapalli,4
2021-02-12,rajanna siricilla,3
2021-02-12,rangareddy,11
2021-02-12,sangareddy,5
2021-02-12,siddipet,6
2021-02-12,suryapet,0
2021-02-12,total,143
2021-02-12,vikarabad,3
2021-02-12,wanaparthy,1
2021-02-12,warangal rural,3
2021-02-12,warangal urban,8
2021-02-12,yadadri bhonigir,4
2021-02-13,adilabad,4
2021-02-13,bhadradri kothagudem,4
2021-02-13,ghmc,31
2021-02-13,jagityal,6
2021-02-13,jangaon,2
2021-02-13,jayashankar bhupalpally,2
2021-02-13,jogulamba gadwal,1
2021-02-13,kamareddy,2
2021-02-13,karimnagar,7
2021-02-13,khammam,5
2021-02-13,komarambheem asifabad,2
2021-02-13,mahaboobnagar,0
2021-02-13,mahabubabad,4
2021-02-13,mancherial,5
2021-02-13,medak,3
2021-02-13,medchal malkajigiri,11
2021-02-13,mulugu,4
2021-02-13,nagarkurnool,1
2021-02-13,nalgonda,3
2021-02-13,narayanpet,0
2021-02-13,nirmal,0
2021-02-13,nizamabad,6
2021-02-13,peddapalli,3
2021-02-13,rajanna siricilla,3
2021-02-13,rangareddy,13
2021-02-13,sangareddy,7
2021-02-13,siddipet,6
2021-02-13,suryapet,0
2021-02-13,total,151
2021-02-13,vikarabad,4
2021-02-13,wanaparthy,1
2021-02-13,warangal rural,1
2021-02-13,warangal urban,9
2021-02-13,yadadri bhonigir,1
2021-02-14,adilabad,1
2021-02-14,bhadradri kothagudem,5
2021-02-14,ghmc,29
2021-02-14,jagityal,5
2021-02-14,jangaon,0
2021-02-14,jayashankar bhupalpally,2
2021-02-14,jogulamba gadwal,0
2021-02-14,kamareddy,2
2021-02-14,karimnagar,9
2021-02-14,khammam,4
2021-02-14,komarambheem asifabad,1
2021-02-14,mahaboobnagar,1
2021-02-14,mahabubabad,3
2021-02-14,mancherial,7
2021-02-14,medak,3
2021-02-14,medchal malkajigiri,9
2021-02-14,mulugu,1
2021-02-14,nagarkurnool,5
2021-02-14,nalgonda,5
2021-02-14,narayanpet,0
2021-02-14,nirmal,2
2021-02-14,nizamabad,4
2021-02-14,peddapalli,5
2021-02-14,rajanna siricilla,1
2021-02-14,rangareddy,11
2021-02-14,sangareddy,7
2021-02-14,siddipet,3
2021-02-14,suryapet,4
2021-02-14,total,146
2021-02-14,vikarabad,5
2021-02-14,wanaparthy,0
2021-02-14,warangal rural,3
2021-02-14,warangal urban,8
2021-02-14,yadadri bhonigir,1
2021-02-15,adilabad,4
2021-02-15,bhadradri kothagudem,0
2021-02-15,ghmc,24
2021-02-15,jagityal,4
2021-02-15,jangaon,1
2021-02-15,jayashankar bhupalpally,1
2021-02-15,jogulamba gadwal,0
2021-02-15,kamareddy,0
2021-02-15,karimnagar,9
2021-02-15,khammam,2
2021-02-15,komarambheem asifabad,0
2021-02-15,mahaboobnagar,2
2021-02-15,mahabubabad,0
2021-02-15,mancherial,5
2021-02-15,medak,1
2021-02-15,medchal malkajigiri,8
2021-02-15,mulugu,0
2021-02-15,nagarkurnool,0
2021-02-15,nalgonda,0
2021-02-15,narayanpet,0
2021-02-15,nirmal,1
2021-02-15,nizamabad,4
2021-02-15,peddapalli,0
2021-02-15,rajanna siricilla,0
2021-02-15,rangareddy,10
2021-02-15,sangareddy,5
2021-02-15,siddipet,4
2021-02-15,suryapet,3
2021-02-15,total,99
2021-02-15,vikarabad,2
2021-02-15,wanaparthy,0
2021-02-15,warangal rural,4
2021-02-15,warangal urban,5
2021-02-15,yadadri bhonigir,0
2021-02-16,adilabad,4
2021-02-16,bhadradri kothagudem,4
2021-02-16,ghmc,23
2021-02-16,jagityal,5
2021-02-16,jangaon,1
2021-02-16,jayashankar bhupalpally,0
2021-02-16,jogulamba gadwal,0
2021-02-16,kamareddy,0
2021-02-16,karimnagar,7
2021-02-16,khammam,6
2021-02-16,komarambheem asifabad,0
2021-02-16,mahaboobnagar,4
2021-02-16,mahabubabad,3
2021-02-16,mancherial,5
2021-02-16,medak,0
2021-02-16,medchal malkajigiri,7
2021-02-16,mulugu,1
2021-02-16,nagarkurnool,2
2021-02-16,nalgonda,5
2021-02-16,narayanpet,1
2021-02-16,nirmal,5
2021-02-16,nizamabad,3
2021-02-16,peddapalli,5
2021-02-16,rajanna siricilla,3
2021-02-16,rangareddy,9
2021-02-16,sangareddy,4
2021-02-16,siddipet,1
2021-02-16,suryapet,2
2021-02-16,total,129
2021-02-16,vikarabad,2
2021-02-16,wanaparthy,2
2021-02-16,warangal rural,4
2021-02-16,warangal urban,7
2021-02-16,yadadri bhonigir,4
2021-02-17,adilabad,7
2021-02-17,bhadradri kothagudem,5
2021-02-17,ghmc,26
2021-02-17,jagityal,5
2021-02-17,jangaon,4
2021-02-17,jayashankar bhupalpally,2
2021-02-17,jogulamba gadwal,0
2021-02-17,kamareddy,2
2021-02-17,karimnagar,10
2021-02-17,khammam,4
2021-02-17,komarambheem asifabad,0
2021-02-17,mahaboobnagar,3
2021-02-17,mahabubabad,1
2021-02-17,mancherial,7
2021-02-17,medak,1
2021-02-17,medchal malkajigiri,11
2021-02-17,mulugu,1
2021-02-17,nagarkurnool,0
2021-02-17,nalgonda,5
2021-02-17,narayanpet,0
2021-02-17,nirmal,0
2021-02-17,nizamabad,6
2021-02-17,peddapalli,3
2021-02-17,rajanna siricilla,1
2021-02-17,rangareddy,10
2021-02-17,sangareddy,8
2021-02-17,siddipet,4
2021-02-17,suryapet,5
2021-02-17,total,148
2021-02-17,vikarabad,4
2021-02-17,wanaparthy,1
2021-02-17,warangal rural,3
2021-02-17,warangal urban,8
2021-02-17,yadadri bhonigir,1
2021-02-18,adilabad,5
2021-02-18,bhadradri kothagudem,6
2021-02-18,ghmc,31
2021-02-18,jagityal,4
2021-02-18,jangaon,3
2021-02-18,jayashankar bhupalpally,5
2021-02-18,jogulamba gadwal,1
2021-02-18,kamareddy,2
2021-02-18,karimnagar,9
2021-02-18,khammam,3
2021-02-18,komarambheem asifabad,2
2021-02-18,mahaboobnagar,3
2021-02-18,mahabubabad,1
2021-02-18,mancherial,7
2021-02-18,medak,2
2021-02-18,medchal malkajigiri,12
2021-02-18,mulugu,1
2021-02-18,nagarkurnool,1
2021-02-18,nalgonda,6
2021-02-18,narayanpet,0
2021-02-18,nirmal,3
2021-02-18,nizamabad,4
2021-02-18,peddapalli,5
2021-02-18,rajanna siricilla,6
2021-02-18,rangareddy,12
2021-02-18,sangareddy,6
2021-02-18,siddipet,2
2021-02-18,suryapet,4
2021-02-18,total,163
2021-02-18,vikarabad,4
2021-02-18,wanaparthy,0
2021-02-18,warangal rural,4
2021-02-18,warangal urban,7
2021-02-18,yadadri bhonigir,2
2021-02-19,adilabad,6
2021-02-19,bhadradri kothagudem,4
2021-02-19,ghmc,35
2021-02-19,jagityal,4
2021-02-19,jangaon,5
2021-02-19,jayashankar bhupalpally,3
2021-02-19,jogulamba gadwal,0
2021-02-19,kamareddy,0
2021-02-19,karimnagar,13
2021-02-19,khammam,4
2021-02-19,komarambheem asifabad,0
2021-02-19,mahaboobnagar,2
2021-02-19,mahabubabad,1
2021-02-19,mancherial,8
2021-02-19,medak,3
2021-02-19,medchal malkajigiri,19
2021-02-19,mulugu,0
2021-02-19,nagarkurnool,0
2021-02-19,nalgonda,2
2021-02-19,narayanpet,0
2021-02-19,nirmal,1
2021-02-19,nizamabad,5
2021-02-19,peddapalli,4
2021-02-19,rajanna siricilla,2
2021-02-19,rangareddy,13
2021-02-19,sangareddy,7
2021-02-19,siddipet,3
2021-02-19,suryapet,3
2021-02-19,total,165
2021-02-19,vikarabad,2
2021-02-19,wanaparthy,0
2021-02-19,warangal rural,3
2021-02-19,warangal urban,8
2021-02-19,yadadri bhonigir,5
2021-02-20,adilabad,4
2021-02-20,bhadradri kothagudem,5
2021-02-20,ghmc,27
2021-02-20,jagityal,3
2021-02-20,jangaon,0
2021-02-20,jayashankar bhupalpally,4
2021-02-20,jogulamba gadwal,0
2021-02-20,kamareddy,0
2021-02-20,karimnagar,9
2021-02-20,khammam,4
2021-02-20,komarambheem asifabad,1
2021-02-20,mahaboobnagar,5
2021-02-20,mahabubabad,4
2021-02-20,mancherial,6
2021-02-20,medak,3
2021-02-20,medchal malkajigiri,15
2021-02-20,mulugu,3
2021-02-20,nagarkurnool,1
2021-02-20,nalgonda,5
2021-02-20,narayanpet,0
2021-02-20,nirmal,0
2021-02-20,nizamabad,5
2021-02-20,peddapalli,4
2021-02-20,rajanna siricilla,6
2021-02-20,rangareddy,12
2021-02-20,sangareddy,6
2021-02-20,siddipet,5
2021-02-20,suryapet,2
2021-02-20,total,157
2021-02-20,vikarabad,4
2021-02-20,wanaparthy,1
2021-02-20,warangal rural,2
2021-02-20,warangal urban,8
2021-02-20,yadadri bhonigir,3
2021-02-21,adilabad,4
2021-02-21,bhadradri kothagudem,6
2021-02-21,ghmc,29
2021-02-21,jagityal,6
2021-02-21,jangaon,1
2021-02-21,jayashankar bhupalpally,2
2021-02-21,jogulamba gadwal,1
2021-02-21,kamareddy,0
2021-02-21,karimnagar,10
2021-02-21,khammam,3
2021-02-21,komarambheem asifabad,3
2021-02-21,mahaboobnagar,5
2021-02-21,mahabubabad,1
2021-02-21,mancherial,7
2021-02-21,medak,2
2021-02-21,medchal malkajigiri,11
2021-02-21,mulugu,2
2021-02-21,nagarkurnool,0
2021-02-21,nalgonda,6
2021-02-21,narayanpet,0
2021-02-21,nirmal,1
2021-02-21,nizamabad,3
2021-02-21,peddapalli,5
2021-02-21,rajanna siricilla,3
2021-02-21,rangareddy,12
2021-02-21,sangareddy,6
2021-02-21,siddipet,8
2021-02-21,suryapet,5
2021-02-21,total,163
2021-02-21,vikarabad,3
2021-02-21,wanaparthy,3
2021-02-21,warangal rural,4
2021-02-21,warangal urban,8
2021-02-21,yadadri bhonigir,3
2021-02-22,adilabad,5
2021-02-22,bhadradri kothagudem,3
2021-02-22,ghmc,24
2021-02-22,jagityal,5
2021-02-22,jangaon,2
2021-02-22,jayashankar bhupalpally,1
2021-02-22,jogulamba gadwal,0
2021-02-22,kamareddy,0
2021-02-22,karimnagar,5
2021-02-22,khammam,0
2021-02-22,komarambheem asifabad,0
2021-02-22,mahaboobnagar,5
2021-02-22,mahabubabad,0
2021-02-22,mancherial,4
2021-02-22,medak,2
2021-02-22,medchal malkajigiri,8
2021-02-22,mulugu,0
2021-02-22,nagarkurnool,1
2021-02-22,nalgonda,1
2021-02-22,narayanpet,0
2021-02-22,nirmal,2
2021-02-22,nizamabad,3
2021-02-22,peddapalli,3
2021-02-22,rajanna siricilla,3
2021-02-22,rangareddy,12
2021-02-22,sangareddy,9
2021-02-22,siddipet,3
2021-02-22,suryapet,2
2021-02-22,total,114
2021-02-22,vikarabad,0
2021-02-22,wanaparthy,1
2021-02-22,warangal rural,1
2021-02-22,warangal urban,9
2021-02-22,yadadri bhonigir,0
2021-02-23,adilabad,4
2021-02-23,bhadradri kothagudem,3
2021-02-23,ghmc,23
2021-02-23,jagityal,6
2021-02-23,jangaon,2
2021-02-23,jayashankar bhupalpally,2
2021-02-23,jogulamba gadwal,0
2021-02-23,kamareddy,2
2021-02-23,karimnagar,6
2021-02-23,khammam,4
2021-02-23,komarambheem asifabad,5
2021-02-23,mahaboobnagar,5
2021-02-23,mahabubabad,0
2021-02-23,mancherial,8
