date,district,cumulative_under_observation,cumulative_under_home_isolation,cumulative_hospitalized,new_hospitalized
2020-12-31,Palakkad,10056,9480.0,576,54
2020-12-31,Malappuram,66828,65946.0,882,96
2020-12-31,Kozhikode,21033,20025.0,1008,87
2020-12-31,Wayanad,9020,8500.0,520,37
2020-12-31,Kannur,11626,11171.0,455,62
2020-12-31,Kasaragod,4220,4013.0,207,11
2020-12-31,total,246285,234053.0,12232,1375
2021-01-01,Thiruvananthapuram,20843,19672.0,1171,122
2021-01-01,Kollam,11425,10496.0,929,93
2021-01-01,Pathanamthitta,10614,9408.0,1206,182
2021-01-01,Alappuzha,7007,5983.0,1024,125
2021-01-01,Kottayam,12496,11134.0,1362,221
2021-01-01,Idukki,7773,7455.0,318,43
2021-01-01,Ernakulam,29060,27816.0,1244,113
2021-01-01,Thrissur,22331,21153.0,1178,122
2021-01-01,Palakkad,9213,8652.0,561,41
2021-01-01,Malappuram,66531,65640.0,891,91
2021-01-01,Kozhikode,20899,19928.0,971,117
2021-01-01,Wayanad,9091,8614.0,477,40
2021-01-01,Kannur,12393,11949.0,444,58
2021-01-01,Kasaragod,4152,3931.0,221,16
2021-01-01,total,243828,231831.0,11997,1384
2021-01-02,Thiruvananthapuram,20282,19116.0,1166,113
2021-01-02,Kollam,9953,9114.0,839,92
2021-01-02,Pathanamthitta,10620,9425.0,1195,145
2021-01-02,Alappuzha,6957,5939.0,1018,144
2021-01-02,Kottayam,12846,11521.0,1325,149
2021-01-02,Idukki,7713,7407.0,306,25
2021-01-02,Ernakulam,28886,27637.0,1249,83
2021-01-02,Thrissur,22816,21682.0,1134,143
2021-01-02,Palakkad,9632,9056.0,576,72
2021-01-02,Malappuram,65465,64494.0,971,95
2021-01-02,Kozhikode,20579,19658.0,921,70
2021-01-02,Wayanad,8633,8221.0,412,39
2021-01-02,Kannur,12131,11646.0,485,48
2021-01-02,Kasaragod,3977,3763.0,214,5
2021-01-02,total,240490,228679.0,11811,1223
2021-01-05,Thiruvananthapuram,19721,18575.0,1146,135
2021-01-05,Kollam,9595,8889.0,706,74
2021-01-05,Pathanamthitta,10640,9580.0,1060,64
2021-01-05,Alappuzha,6826,5812.0,1014,77
2021-01-05,Kottayam,11808,10567.0,1241,99
2021-01-05,Idukki,7042,6647.0,395,25
2021-01-05,Ernakulam,26480,25125.0,1355,146
2021-01-05,Thrissur,23531,22445.0,1086,96
2021-01-05,Palakkad,9135,8613.0,522,66
2021-01-05,Malappuram,20976,20234.0,742,92
2021-01-05,Kozhikode,20264,19365.0,899,116
2021-01-05,Wayanad,8613,8264.0,349,49
2021-01-05,Kannur,12435,12007.0,428,43
2021-01-05,Kasaragod,3924,3745.0,179,0
2021-01-05,total,190990,179868.0,11122,1082
2021-01-06,Thiruvananthapuram,19759,18578.0,1181,149
2021-01-06,Kollam,9513,8812.0,701,105
2021-01-06,Pathanamthitta,10655,9509.0,1146,86
2021-01-06,Alappuzha,7089,6021.0,1068,123
2021-01-06,Kottayam,11724,10518.0,1206,247
2021-01-06,Idukki,7086,6664.0,422,35
2021-01-06,Ernakulam,26704,25393.0,1311,158
2021-01-06,Thrissur,24102,23064.0,1038,120
2021-01-06,Palakkad,9077,8587.0,490,55
2021-01-06,Malappuram,21136,20428.0,708,66
2021-01-06,Kozhikode,20395,19513.0,882,84
2021-01-06,Wayanad,8356,7988.0,368,53
2021-01-06,Kannur,12591,12168.0,423,51
2021-01-06,Kasaragod,3898,3704.0,194,20
2021-01-06,total,192085,180947.0,11138,1352
2021-01-07,Thiruvananthapuram,20465,19259.0,1206,125
2021-01-07,Kollam,9506,8802.0,704,83
2021-01-07,Pathanamthitta,10650,9406.0,1244,150
2021-01-07,Alappuzha,7359,6250.0,1109,144
2021-01-07,Kottayam,11589,10309.0,1280,206
2021-01-07,Idukki,6064,5642.0,422,27
2021-01-07,Ernakulam,26938,25550.0,1388,187
2021-01-07,Thrissur,24553,23489.0,1064,155
2021-01-07,Palakkad,9047,8551.0,496,49
2021-01-07,Malappuram,21337,20669.0,668,60
2021-01-07,Kozhikode,20409,19533.0,876,90
2021-01-07,Wayanad,8603,8234.0,369,47
2021-01-07,Kannur,12749,12338.0,411,38
2021-01-07,Kasaragod,4101,3903.0,198,18
2021-01-07,total,193370,181935.0,11435,1379
2021-01-08,Thiruvananthapuram,20834,19660.0,1174,133
2021-01-08,Kollam,10106,9450.0,656,93
2021-01-08,Pathanamthitta,10669,9507.0,1162,154
2021-01-08,Alappuzha,7441,6312.0,1129,110
2021-01-08,Kottayam,12347,11150.0,1197,159
2021-01-08,Idukki,6445,6018.0,427,44
2021-01-08,Ernakulam,27386,26022.0,1364,125
2021-01-08,Thrissur,24920,23868.0,1052,122
2021-01-08,Palakkad,9215,8721.0,494,53
2021-01-08,Malappuram,21847,21200.0,647,79
2021-01-08,Kozhikode,21136,20217.0,919,116
2021-01-08,Wayanad,8485,8127.0,358,39
2021-01-08,Kannur,13117,12722.0,395,51
2021-01-08,Kasaragod,4322,4130.0,192,23
2021-01-08,total,198270,187104.0,11166,1301
2021-01-10,Thiruvananthapuram,21083,19944.0,1139,118
2021-01-10,Kollam,10387,9757.0,630,88
2021-01-10,Pathanamthitta,10740,9657.0,1083,110
2021-01-10,Alappuzha,8085,6944.0,1141,124
2021-01-10,Kottayam,13305,12107.0,1198,191
2021-01-10,Idukki,7044,6601.0,443,37
2021-01-10,Ernakulam,27010,25641.0,1369,105
2021-01-10,Thrissur,25608,24584.0,1024,98
2021-01-10,Palakkad,9766,9297.0,469,22
2021-01-10,Malappuram,21923,21288.0,635,75
2021-01-10,Kozhikode,21266,20396.0,870,75
2021-01-10,Wayanad,8931,8579.0,352,45
2021-01-10,Kannur,13952,13569.0,383,51
2021-01-10,Kasaragod,4835,4617.0,218,16
2021-01-10,total,203935,192981.0,10954,1155
2021-01-12,Thiruvananthapuram,20786,19610.0,1176,148
2021-01-12,Kollam,10735,10133.0,602,84
2021-01-12,Pathanamthitta,10801,9752.0,1049,121
2021-01-12,Alappuzha,8527,7518.0,1009,70
2021-01-12,Kottayam,12790,11741.0,1049,130
2021-01-12,Idukki,7248,6793.0,455,38
2021-01-12,Ernakulam,22642,21291.0,1351,158
2021-01-12,Thrissur,24975,24016.0,959,78
2021-01-12,Palakkad,9717,9271.0,446,37
2021-01-12,Malappuram,21752,21096.0,656,105
2021-01-12,Kozhikode,21118,20240.0,878,79
2021-01-12,Wayanad,8930,8581.0,349,39
2021-01-12,Kannur,13987,13630.0,357,37
2021-01-12,Kasaragod,5511,5301.0,210,6
2021-01-12,total,199519,188973.0,10546,1130
2021-01-13,Thiruvananthapuram,20865,19658.0,1207,133
2021-01-13,Kollam,11213,10566.0,647,105
2021-01-13,Pathanamthitta,10837,9816.0,1021,81
2021-01-13,Alappuzha,8825,7859.0,966,83
2021-01-13,Kottayam,13147,12029.0,1118,248
2021-01-13,Idukki,7141,6683.0,458,28
2021-01-13,Ernakulam,23195,21829.0,1366,172
2021-01-13,Thrissur,24743,23800.0,943,107
2021-01-13,Palakkad,9481,9020.0,461,53
2021-01-13,Malappuram,21524,20857.0,667,115
2021-01-13,Kozhikode,20943,20035.0,908,95
2021-01-13,Wayanad,8809,8453.0,356,50
2021-01-13,Kannur,13802,13423.0,379,55
2021-01-13,Kasaragod,5734,5522.0,212,8
2021-01-13,total,200259,189550.0,10709,1333
2021-01-14,Thiruvananthapuram,21207,20017.0,1190,136
2021-01-14,Kollam,11001,10333.0,668,96
2021-01-14,Pathanamthitta,10887,9835.0,1052,98
2021-01-14,Alappuzha,9083,8092.0,991,112
2021-01-14,Kottayam,13625,12363.0,1262,217
2021-01-14,Idukki,7414,6924.0,490,48
2021-01-14,Ernakulam,23483,22115.0,1368,145
2021-01-14,Thrissur,24513,23552.0,961,109
2021-01-14,Palakkad,9499,9033.0,466,45
2021-01-14,Malappuram,21294,20687.0,607,607
2021-01-14,Kozhikode,21248,20314.0,934,103
2021-01-14,Wayanad,8775,8419.0,356,45
2021-01-14,Kannur,13244,12881.0,363,44
2021-01-14,Kasaragod,6020,5824.0,196,16
2021-01-14,total,201293,190389.0,10904,1821
2021-01-15,Thiruvananthapuram,21583,20381.0,1202,157
2021-01-15,Kollam,11207,10547.0,660,79
2021-01-15,Pathanamthitta,10956,9892.0,1064,128
2021-01-15,Alappuzha,9192,8204.0,988,124
2021-01-15,Kottayam,13509,12215.0,1294,178
2021-01-15,Idukki,7554,7054.0,500,49
2021-01-15,Ernakulam,23902,22525.0,1377,124
2021-01-15,Thrissur,24332,23376.0,956,127
2021-01-15,Palakkad,9418,8962.0,456,46
2021-01-15,Malappuram,20860,20190.0,670,70
2021-01-15,Kozhikode,21633,20649.0,984,111
2021-01-15,Wayanad,8866,8509.0,357,49
2021-01-15,Kannur,13046,12673.0,373,49
2021-01-15,Kasaragod,6022,5822.0,200,17
2021-01-15,total,202080,190999.0,11081,1308
2021-01-16,Thiruvananthapuram,21801,20578.0,1223,188
2021-01-16,Kollam,11369,10691.0,678,101
2021-01-16,Pathanamthitta,11533,10460.0,1073,124
2021-01-16,Alappuzha,9181,8166.0,1015,119
2021-01-16,Kottayam,14161,12876.0,1285,197
2021-01-16,Idukki,7643,7152.0,491,38
2021-01-16,Ernakulam,24139,22754.0,1385,143
2021-01-16,Thrissur,24337,23398.0,939,127
2021-01-16,Palakkad,9506,9068.0,438,39
2021-01-16,Malappuram,20777,20130.0,647,65
2021-01-16,Kozhikode,21829,20855.0,974,82
2021-01-16,Wayanad,8881,8532.0,349,43
2021-01-16,Kannur,14025,13651.0,374,56
2021-01-16,Kasaragod,6379,6156.0,223,33
2021-01-16,total,205561,194467.0,11094,1355
2021-01-17,Thiruvananthapuram,22109,20894.0,1215,116
2021-01-17,Kollam,11515,10836.0,679,80
2021-01-17,Pathanamthitta,12347,11223.0,1124,148
2021-01-17,Alappuzha,9662,8603.0,1059,132
2021-01-17,Kottayam,14532,13246.0,1286,179
2021-01-17,Idukki,7709,7228.0,481,19
2021-01-17,Ernakulam,24929,23520.0,1409,124
2021-01-17,Thrissur,23949,23009.0,940,108
2021-01-17,Palakkad,9544,9117.0,427,44
2021-01-17,Malappuram,20902,20287.0,615,50
2021-01-17,Kozhikode,22397,21450.0,947,90
2021-01-17,Wayanad,8907,8565.0,342,40
2021-01-17,Kannur,14736,14329.0,407,54
2021-01-17,Kasaragod,6441,6195.0,246,33
2021-01-17,total,209679,198502.0,11177,1217
2021-01-18,Thiruvananthapuram,22044,20832.0,1212,153
2021-01-18,Kollam,11666,10975.0,691,90
2021-01-18,Pathanamthitta,13340,12268.0,1072,108
2021-01-18,Alappuzha,9635,8651.0,984,112
2021-01-18,Kottayam,14096,12788.0,1308,143
2021-01-18,Idukki,7812,7305.0,507,50
2021-01-18,Ernakulam,25094,23688.0,1406,112
2021-01-18,Thrissur,23500,22589.0,911,89
2021-01-18,Palakkad,9703,9263.0,440,48
2021-01-18,Malappuram,20796,20193.0,603,60
2021-01-18,Kozhikode,22184,21221.0,963,77
2021-01-18,Wayanad,8861,8528.0,333,128
2021-01-18,Kannur,14439,14027.0,412,59
2021-01-18,Kasaragod,6616,6353.0,263,18
2021-01-18,total,209786,198681.0,11105,1247
2021-01-20,Thiruvananthapuram,21530,20306.0,1224,129
2021-01-20,Kollam,11902,11125.0,777,110
2021-01-20,Pathanamthitta,13826,12743.0,1083,96
2021-01-20,Alappuzha,10164,9167.0,997,119
2021-01-20,Kottayam,15145,13787.0,1358,260
2021-01-20,Idukki,7968,7460.0,508,32
2021-01-20,Ernakulam,25646,24178.0,1468,191
2021-01-20,Thrissur,22941,22035.0,906,126
2021-01-20,Palakkad,9321,8874.0,447,52
2021-01-20,Malappuram,20387,19739.0,648,120
2021-01-20,Kozhikode,21797,20829.0,968,77
2021-01-20,Wayanad,8707,8324.0,383,70
2021-01-20,Kannur,13169,12730.0,439,58
2021-01-20,Kasaragod,6615,6359.0,256,20
2021-01-20,total,209118,197656.0,11462,1460
2021-01-21,Thiruvananthapuram,21832,20573.0,1259,172
2021-01-21,Kollam,11977,11182.0,795,101
2021-01-21,Pathanamthitta,13883,12750.0,1133,113
2021-01-21,Alappuzha,10316,9254.0,1062,140
2021-01-21,Kottayam,15459,14113.0,1346,224
2021-01-21,Idukki,8220,7708.0,512,61
2021-01-21,Ernakulam,26837,25350.0,1487,155
2021-01-21,Thrissur,22841,21906.0,935,118
2021-01-21,Palakkad,9189,8736.0,453,42
2021-01-21,Malappuram,20229,19571.0,658,130
2021-01-21,Kozhikode,21573,20609.0,964,103
2021-01-21,Wayanad,7919,7528.0,391,46
2021-01-21,Kannur,13153,12685.0,468,66
2021-01-21,Kasaragod,6400,6142.0,258,11
2021-01-21,total,209828,198107.0,11721,1482
2021-01-22,Thiruvananthapuram,22346,21080.0,1266,147
2021-01-22,Kollam,12105,11240.0,865,197
2021-01-22,Pathanamthitta,13967,12874.0,1093,132
2021-01-22,Alappuzha,11116,10025.0,1091,99
2021-01-22,Kottayam,15599,14257.0,1342,223
2021-01-22,Idukki,8397,7867.0,530,60
2021-01-22,Ernakulam,26473,24965.0,1508,152
2021-01-22,Thrissur,22487,21564.0,923,99
2021-01-22,Palakkad,9213,8753.0,460,55
2021-01-22,Malappuram,20263,19594.0,669,135
2021-01-22,Kozhikode,21831,20840.0,991,124
2021-01-22,Wayanad,7451,7059.0,392,43
2021-01-22,Kannur,13694,13207.0,487,59
2021-01-22,Kasaragod,6335,6079.0,256,19
2021-01-22,total,211277,199404.0,11873,1544
2021-01-23,Thiruvananthapuram,22507,21169.0,1338,196
2021-01-23,Kollam,12441,11572.0,869,103
2021-01-23,Pathanamthitta,14024,12887.0,1137,110
2021-01-23,Alappuzha,11811,10732.0,1079,97
2021-01-23,Kottayam,15589,14213.0,1376,193
2021-01-23,Idukki,8651,8163.0,488,39
2021-01-23,Ernakulam,25993,24492.0,1501,156
2021-01-23,Thrissur,22266,21324.0,942,26
2021-01-23,Palakkad,9339,8872.0,467,62
2021-01-23,Malappuram,20444,19849.0,595,60
2021-01-23,Kozhikode,21749,20739.0,1010,115
2021-01-23,Wayanad,7165,6758.0,407,49
2021-01-23,Kannur,13418,12925.0,493,66
2021-01-23,Kasaragod,6427,6194.0,233,10
2021-01-23,total,211824,199889.0,11935,1282
2021-01-24,Thiruvananthapuram,23116,21766.0,1350,144
2021-01-24,Kollam,12670,11783.0,887,98
2021-01-24,Pathanamthitta,14139,12974.0,1165,145
2021-01-24,Alappuzha,11936,10779.0,1157,148
2021-01-24,Kottayam,16013,14617.0,1396,165
2021-01-24,Idukki,8909,8405.0,504,41
2021-01-24,Ernakulam,26780,25224.0,1556,159
2021-01-24,Thrissur,22221,21283.0,938,127
2021-01-24,Palakkad,9402,8910.0,492,69
2021-01-24,Malappuram,20613,19994.0,619,124
2021-01-24,Kozhikode,22094,21082.0,1012,104
2021-01-24,Wayanad,7136,6718.0,418,57
2021-01-24,Kannur,12950,12447.0,503,56
2021-01-24,Kasaragod,6310,6081.0,229,16
2021-01-24,total,214289,202063.0,12226,1453
2021-01-26,Thiruvananthapuram,23227,21928.0,1299,169
2021-01-26,Kollam,11613,10713.0,900,101
2021-01-26,Pathanamthitta,14329,13265.0,1064,110
2021-01-26,Alappuzha,12075,10961.0,1114,82
2021-01-26,Kottayam,15769,14404.0,1365,108
2021-01-26,Idukki,9225,8711.0,514,54
2021-01-26,Ernakulam,28238,26656.0,1582,221
2021-01-26,Thrissur,21855,20960.0,895,106
2021-01-26,Palakkad,9369,8876.0,493,44
2021-01-26,Malappuram,20599,20041.0,558,57
2021-01-26,Kozhikode,22045,21055.0,990,87
2021-01-26,Wayanad,7205,6775.0,430,76
2021-01-26,Kannur,12982,12470.0,512,62
2021-01-26,Kasaragod,6025,5794.0,231,8
2021-01-26,total,214556,202609.0,11947,1285
2021-01-28,Thiruvananthapuram,23151,21821.0,1330,198
2021-01-28,Kollam,11997,11132.0,865,98
2021-01-28,Pathanamthitta,14335,13381.0,954,106
2021-01-28,Alappuzha,12645,11507.0,1138,114
2021-01-28,Kottayam,16603,15228.0,1375,424
2021-01-28,Idukki,9512,8983.0,529,47
2021-01-28,Ernakulam,27499,25997.0,1502,150
2021-01-28,Thrissur,21816,20896.0,920,119
2021-01-28,Palakkad,9242,8721.0,521,51
2021-01-28,Malappuram,20666,20142.0,524,66
2021-01-28,Kozhikode,21599,20636.0,963,115
2021-01-28,Wayanad,7097,6667.0,430,35
2021-01-28,Kannur,12922,12406.0,516,65
2021-01-28,Kasaragod,5851,5609.0,242,13
2021-01-28,total,214935,203126.0,11809,1601
2021-01-29,Thiruvananthapuram,23515,22182.0,1333,156
2021-01-29,Kollam,11944,11080.0,864,106
2021-01-29,Pathanamthitta,14314,13346.0,968,94
2021-01-29,Alappuzha,12653,11480.0,1173,128
2021-01-29,Kottayam,16247,14916.0,1331,365
2021-01-29,Idukki,9792,9278.0,514,34
2021-01-29,Ernakulam,27198,25707.0,1491,118
2021-01-29,Thrissur,22109,21167.0,942,119
2021-01-29,Palakkad,9350,8815.0,535,63
2021-01-29,Malappuram,20705,20207.0,498,74
2021-01-29,Kozhikode,21744,20807.0,937,101
2021-01-29,Wayanad,7219,6824.0,395,42
2021-01-29,Kannur,12955,12435.0,520,77
2021-01-29,Kasaragod,5905,5654.0,251,19
2021-01-29,total,215650,203898.0,11752,1496
2021-01-31,Thiruvananthapuram,23870,22545.0,1325,117
2021-01-31,Kollam,11889,11075.0,814,87
2021-01-31,Pathanamthitta,14235,13347.0,888,90
2021-01-31,Alappuzha,12999,11778.0,1221,145
2021-01-31,Kottayam,17289,16092.0,1197,263
2021-01-31,Idukki,10004,9537.0,467,11
2021-01-31,Ernakulam,27292,25830.0,1462,135
2021-01-31,Thrissur,22604,21645.0,959,100
2021-01-31,Palakkad,9553,9004.0,549,63
2021-01-31,Malappuram,20875,20400.0,475,116
2021-01-31,Kozhikode,22134,21212.0,922,98
2021-01-31,Wayanad,7258,6899.0,359,33
2021-01-31,Kannur,12731,12170.0,561,53
2021-01-31,Kasaragod,6141,5858.0,283,19
2021-01-31,total,218874,207392.0,11482,1330
2021-02-01,Thiruvananthapuram,23734,22456.0,1278,92
2021-02-01,Kollam,11327,10541.0,786,56
2021-02-01,Pathanamthitta,14183,13326.0,857,92
2021-02-01,Alappuzha,12686,11532.0,1154,96
2021-02-01,Kottayam,18154,17030.0,1124,306
2021-02-01,Idukki,10040,9533.0,507,52
2021-02-01,Ernakulam,26738,25282.0,1456,143
2021-02-01,Thrissur,22931,21981.0,950,105
2021-02-01,Palakkad,9716,9172.0,544,42
2021-02-01,Malappuram,20934,20469.0,465,90
2021-02-01,Kozhikode,22112,21245.0,867,62
2021-02-01,Wayanad,7108,6767.0,341,18
2021-02-01,Kannur,13183,12651.0,532,36
2021-02-01,Kasaragod,6063,5806.0,257,15
2021-02-01,total,218909,207791.0,11118,1205
2021-02-02,Thiruvananthapuram,23739,22500.0,1239,149
2021-02-02,Kollam,11095,10312.0,783,91
2021-02-02,Pathanamthitta,14219,13425.0,794,102
2021-02-02,Alappuzha,12511,11367.0,1144,99
2021-02-02,Kottayam,17936,16766.0,1170,151
2021-02-02,Idukki,10058,9532.0,526,55
2021-02-02,Ernakulam,26960,25533.0,1427,99
2021-02-02,Thrissur,22370,21442.0,928,98
2021-02-02,Palakkad,9803,9277.0,526,64
2021-02-02,Malappuram,21070,20608.0,462,97
2021-02-02,Kozhikode,22371,21523.0,848,78
2021-02-02,Wayanad,7138,6823.0,315,25
2021-02-02,Kannur,13090,12567.0,523,38
2021-02-02,Kasaragod,5987,5733.0,254,3
2021-02-02,total,218347,207408.0,10939,1149
2021-02-04,Thiruvananthapuram,24484,23173.0,1311,158
2021-02-04,Kollam,11190,10444.0,746,114
2021-02-04,Pathanamthitta,14863,14022.0,841,123
2021-02-04,Alappuzha,11807,10703.0,1104,110
2021-02-04,Kottayam,16128,14952.0,1176,337
2021-02-04,Idukki,10210,9720.0,490,28
2021-02-04,Ernakulam,26071,24708.0,1363,96
2021-02-04,Thrissur,21073,20128.0,945,99
2021-02-04,Palakkad,9745,9296.0,449,58
2021-02-04,Malappuram,20998,20512.0,486,122
2021-02-04,Kozhikode,21835,20976.0,859,95
2021-02-04,Wayanad,6907,6610.0,297,29
2021-02-04,Kannur,13428,12874.0,554,66
2021-02-04,Kasaragod,6241,6006.0,235,32
2021-02-04,total,214980,204124.0,10856,1467
2021-02-05,Thiruvananthapuram,24521,23232.0,1289,139
2021-02-05,Kollam,11317,10578.0,739,95
2021-02-05,Pathanamthitta,15717,14806.0,911,155
2021-02-05,Alappuzha,11438,10320.0,1118,122
2021-02-05,Kottayam,16511,15352.0,1159,233
2021-02-05,Idukki,10057,9568.0,489,50
2021-02-05,Ernakulam,25816,24465.0,1351,163
2021-02-05,Thrissur,20659,19710.0,949,126
2021-02-05,Palakkad,9815,9236.0,579,130
2021-02-05,Malappuram,20964,20489.0,475,89
2021-02-05,Kozhikode,22026,21190.0,836,98
2021-02-05,Wayanad,7007,6742.0,265,31
2021-02-05,Kannur,13385,12835.0,550,86
2021-02-05,Kasaragod,6420,6170.0,250,23
2021-02-05,total,215653,204693.0,10960,1540
2021-02-06,Thiruvananthapuram,25563,24267.0,1296,165
2021-02-06,Kollam,11582,10849.0,733,87
2021-02-06,Pathanamthitta,16632,15657.0,975,137
2021-02-06,Alappuzha,11934,10849.0,1085,125
2021-02-06,Kottayam,15781,14652.0,1129,218
2021-02-06,Idukki,9853,9375.0,478,38
2021-02-06,Ernakulam,25778,24380.0,1398,147
2021-02-06,Thrissur,20893,19983.0,910,113
2021-02-06,Palakkad,9977,9397.0,580,49
2021-02-06,Malappuram,21529,21032.0,497,122
2021-02-06,Kozhikode,22530,21744.0,786,89
2021-02-06,Wayanad,6874,6599.0,275,44
2021-02-06,Kannur,13528,12984.0,544,48
2021-02-06,Kasaragod,6596,6345.0,251,13
2021-02-06,total,219050,208113.0,10937,1395
2021-02-07,Thiruvananthapuram,26707,25446.0,1261,106
2021-02-07,Kollam,11795,11036.0,759,81
2021-02-07,Pathanamthitta,17499,16513.0,986,111
2021-02-07,Alappuzha,12205,11097.0,1108,119
2021-02-07,Kottayam,16087,14934.0,1153,276
2021-02-07,Idukki,9737,9287.0,450,20
2021-02-07,Ernakulam,25630,24250.0,1380,128
2021-02-07,Thrissur,21540,20631.0,909,85
2021-02-07,Palakkad,10046,9494.0,552,45
2021-02-07,Malappuram,22799,22295.0,504,107
2021-02-07,Kozhikode,23670,22908.0,762,95
2021-02-07,Wayanad,6270,5999.0,271,33
2021-02-07,Kannur,13764,13224.0,540,49
2021-02-07,Kasaragod,6910,6660.0,250,15
2021-02-07,total,224659,213774.0,10885,1270
2021-02-08,Thiruvananthapuram,26732,25510.0,1222,114
2021-02-08,Kollam,12692,11914.0,778,116
2021-02-08,Pathanamthitta,18210,17194.0,1016,123
2021-02-08,Alappuzha,11755,10771.0,984,54
2021-02-08,Kottayam,15563,14459.0,1104,327
2021-02-08,Idukki,9678,9204.0,474,51
2021-02-08,Ernakulam,24710,23350.0,1360,75
2021-02-08,Thrissur,22096,21193.0,903,103
2021-02-08,Palakkad,10231,9690.0,541,41
2021-02-08,Malappuram,22912,22436.0,476,72
2021-02-08,Kozhikode,23448,22682.0,766,90
2021-02-08,Wayanad,6158,5885.0,273,36
2021-02-08,Kannur,13662,13136.0,526,45
2021-02-08,Kasaragod,6912,6671.0,241,17
2021-02-08,total,224759,214095.0,10664,1264
2021-02-09,Thiruvananthapuram,28005,26770.0,1235,163
2021-02-09,Kollam,14060,13369.0,691,97
2021-02-09,Pathanamthitta,18447,17473.0,974,91
2021-02-09,Alappuzha,12253,11272.0,981,98
2021-02-09,Kottayam,15968,14930.0,1038,173
2021-02-09,Idukki,9721,9274.0,447,50
2021-02-09,Ernakulam,25245,23935.0,1310,87
2021-02-09,Thrissur,22626,21739.0,887,134
2021-02-09,Palakkad,10739,10218.0,521,57
2021-02-09,Malappuram,23878,23395.0,483,107
2021-02-09,Kozhikode,25442,24726.0,716,56
2021-02-09,Wayanad,6017,5765.0,252,24
2021-02-09,Kannur,14329,13856.0,473,32
2021-02-09,Kasaragod,6934,6712.0,222,10
2021-02-09,total,233664,223434.0,10230,1179
2021-02-10,Thiruvananthapuram,28257,27007.0,1250,134
2021-02-10,Kollam,14670,13884.0,786,98
2021-02-10,Pathanamthitta,18830,17854.0,976,81
2021-02-10,Alappuzha,11780,10801.0,979,95
2021-02-10,Kottayam,16633,15532.0,1101,141
2021-02-10,Idukki,9753,9320.0,433,33
2021-02-10,Ernakulam,25079,23751.0,1328,147
2021-02-10,Thrissur,22001,21114.0,887,107
2021-02-10,Palakkad,10869,10362.0,507,44
2021-02-10,Malappuram,23874,23376.0,498,115
2021-02-10,Kozhikode,25439,24729.0,710,99
2021-02-10,Wayanad,6174,5923.0,251,20
2021-02-10,Kannur,14504,14055.0,449,39
2021-02-10,Kasaragod,6904,6670.0,234,25
2021-02-10,total,234767,224378.0,10389,1178
2021-02-11,Thiruvananthapuram,28521,27266.0,1255,151
2021-02-11,Kollam,15257,14500.0,757,95
2021-02-11,Pathanamthitta,20173,19178.0,995,120
2021-02-11,Alappuzha,11770,10868.0,902,62
2021-02-11,Kottayam,15795,14633.0,1162,198
2021-02-11,Idukki,9932,9501.0,431,33
2021-02-11,Ernakulam,24264,22924.0,1340,86
2021-02-11,Thrissur,22487,21577.0,910,110
2021-02-11,Palakkad,11039,10532.0,507,46
2021-02-11,Malappuram,23979,23499.0,480,82
2021-02-11,Kozhikode,25172,24424.0,748,81
2021-02-11,Wayanad,6345,6101.0,244,20
2021-02-11,Kannur,14264,13858.0,406,26
2021-02-11,Kasaragod,7187,6942.0,245,18
2021-02-11,total,236185,225803.0,10382,1128
2021-02-12,Thiruvananthapuram,28747,27507.0,1240,125
2021-02-12,Kollam,15839,15077.0,762,110
2021-02-12,Pathanamthitta,21558,20543.0,1015,155
2021-02-12,Alappuzha,11980,11004.0,976,158
2021-02-12,Kottayam,16339,15211.0,1128,127
2021-02-12,Idukki,9549,9111.0,438,48
2021-02-12,Ernakulam,24580,23298.0,1282,92
2021-02-12,Thrissur,23250,22322.0,928,131
2021-02-12,Palakkad,11157,10663.0,494,41
2021-02-12,Malappuram,24240,23747.0,493,113
2021-02-12,Kozhikode,26022,25265.0,757,92
2021-02-12,Wayanad,6440,6193.0,247,28
2021-02-12,Kannur,14291,13904.0,387,44
2021-02-12,Kasaragod,7370,7097.0,273,30
2021-02-12,total,241362,230942.0,10420,1294
2021-02-13,Thiruvananthapuram,28982,27756.0,1226,118
2021-02-13,Kollam,15490,14718.0,772,101
2021-02-13,Pathanamthitta,23116,22141.0,975,146
2021-02-13,Alappuzha,12361,11447.0,914,46
2021-02-13,Kottayam,16299,15212.0,1087,120
2021-02-13,Idukki,9777,9330.0,447,47
