date,district_name,cases_daily,cases_total,deaths_daily,deaths_total
2020-12-11,pcmc,155.0,90583,1.0,1269
2020-12-11,pmc,294.0,183893,5.0,4344
2020-12-11,pune,203.0,86445,6.0,1995
2020-12-11,pune circle total,902.0,466249,20.0,11029
2020-12-11,raigad,33.0,36815,0.0,910
2020-12-11,ratnagiri,16.0,11047,0.0,371
2020-12-11,sangli,42.0,29529,3.0,1126
2020-12-11,sangli mc,8.0,19585,0.0,614
2020-12-11,satara,128.0,53857,2.0,1712
2020-12-11,sindhudurg,39.0,5688,2.0,156
2020-12-11,solapur,100.0,39965,6.0,1135
2020-12-11,solapur mc,22.0,11506,0.0,574
2020-12-11,thane,68.0,37496,1.0,928
2020-12-11,tmc,142.0,52697,0.0,1162
2020-12-11,ulhasnagar mc,6.0,11203,0.0,333
2020-12-11,vasai virar mc,50.0,29697,1.0,582
2020-12-11,wardha,41.0,8758,3.0,224
2020-12-11,washim,29.0,6483,0.0,149
2020-12-11,yawatmal,39.0,12782,3.0,371
2020-12-12,ahamadnagar,187.0,45816,3.0,613
2020-12-12,ahamadnagar mc,54.0,20231,0.0,367
2020-12-12,akola,10.0,4249,0.0,129
2020-12-12,akola circle total,208.0,61066,7.0,1444
2020-12-12,akola mc,26.0,5677,0.0,210
2020-12-12,amarawati,14.0,7055,0.0,159
2020-12-12,amarawati mc,28.0,12194,2.0,204
2020-12-12,aurangabad,32.0,15424,0.0,283
2020-12-12,aurangabad circle total,221.0,69948,3.0,1784
2020-12-12,aurangabad mc,133.0,30803,0.0,813
2020-12-12,beed,57.0,16726,2.0,508
2020-12-12,bhandara,58.0,11961,0.0,246
2020-12-12,bhivandi nijampur mc,11.0,6740,0.0,342
2020-12-12,buldhana,59.0,12555,1.0,209
2020-12-12,chandrapur,43.0,13650,2.0,201
2020-12-12,chandrapur mc,32.0,8333,0.0,153
2020-12-12,dhule,6.0,8112,0.0,185
2020-12-12,dhule mc,6.0,6858,1.0,154
2020-12-12,gadchiroli,47.0,8020,0.0,66
2020-12-12,gondia,47.0,13124,2.0,142
2020-12-12,grand total,4259.0,1876699,80.0,48139
2020-12-12,hingoli,3.0,4053,0.0,90
2020-12-12,jalgaon,20.0,42593,2.0,1114
2020-12-12,jalgaon mc,7.0,12940,0.0,300
2020-12-12,jalna,33.0,12319,2.0,327
2020-12-12,kdmc,156.0,59708,0.0,954
2020-12-12,kolhapur,9.0,35108,0.0,1249
2020-12-12,kolhapur circle total,102.0,115078,1.0,3919
2020-12-12,kolhapur mc,6.0,14034,0.0,407
2020-12-12,latur,17.0,13408,1.0,455
2020-12-12,latur circle total,151.0,76901,5.0,2329
2020-12-12,latur mc,21.0,9386,0.0,214
2020-12-12,malegaon mc,14.0,4472,0.0,154
2020-12-12,mcgm,680.0,290030,10.0,10965
2020-12-12,mira bhayandar mc,48.0,25955,4.0,631
2020-12-12,mumbai circle total,1311.0,647761,21.0,18710
2020-12-12,nagpur,97.0,27888,1.0,647
2020-12-12,nagpur circle total,692.0,182851,11.0,4130
2020-12-12,nagpur mc,329.0,91078,6.0,2445
2020-12-12,nanded,11.0,10840,0.0,352
2020-12-12,nanded mc,25.0,9890,1.0,272
2020-12-12,nandurbar,15.0,7473,7.0,162
2020-12-12,nashik,66.0,33268,4.0,668
2020-12-12,nashik circle total,583.0,254021,18.0,4671
2020-12-12,nashik mc,208.0,72258,1.0,954
2020-12-12,navi mumbai,102.0,53238,2.0,1036
2020-12-12,osmanabad,20.0,16651,1.0,528
2020-12-12,other states/countries,0.0,1833,0.0,126
2020-12-12,palghar,7.0,16340,0.0,314
2020-12-12,panvel mc,38.0,27573,0.0,543
2020-12-12,parbhani,5.0,4108,1.0,149
2020-12-12,parbhani mc,15.0,3241,0.0,122
2020-12-12,pcmc,166.0,90749,1.0,1256
2020-12-12,pmc,316.0,184209,3.0,4360
2020-12-12,pune,271.0,86716,3.0,2003
2020-12-12,pune circle total,991.0,467240,14.0,11026
2020-12-12,raigad,55.0,36870,0.0,910
2020-12-12,ratnagiri,19.0,11066,0.0,371
2020-12-12,sangli,37.0,29566,1.0,1125
2020-12-12,sangli mc,5.0,19590,0.0,614
2020-12-12,satara,92.0,53949,4.0,1713
2020-12-12,sindhudurg,26.0,5714,0.0,153
2020-12-12,solapur,119.0,40084,3.0,1132
2020-12-12,solapur mc,27.0,11533,0.0,562
2020-12-12,thane,64.0,37560,3.0,933
2020-12-12,tmc,100.0,52797,2.0,1168
2020-12-12,ulhasnagar mc,11.0,11214,0.0,332
2020-12-12,vasai virar mc,39.0,29736,0.0,582
2020-12-12,wardha,39.0,8797,0.0,230
2020-12-12,washim,42.0,6525,1.0,149
2020-12-12,yawatmal,29.0,12811,3.0,384
2020-12-13,ahamadnagar,144.0,45960,2.0,615
2020-12-13,ahamadnagar mc,49.0,20280,2.0,369
2020-12-13,akola,15.0,4264,0.0,129
2020-12-13,akola circle total,215.0,61281,0.0,1444
2020-12-13,akola mc,23.0,5700,0.0,210
2020-12-13,amarawati,34.0,7089,0.0,159
2020-12-13,amarawati mc,30.0,12224,0.0,204
2020-12-13,aurangabad,7.0,15431,0.0,283
2020-12-13,aurangabad circle total,119.0,70067,0.0,1784
2020-12-13,aurangabad mc,59.0,30862,0.0,813
2020-12-13,beed,30.0,16756,1.0,509
2020-12-13,bhandara,68.0,12029,1.0,247
2020-12-13,bhivandi nijampur mc,5.0,6745,0.0,342
2020-12-13,buldhana,43.0,12598,0.0,209
2020-12-13,chandrapur,56.0,13706,0.0,201
2020-12-13,chandrapur mc,24.0,8357,2.0,155
2020-12-13,dhule,3.0,8115,0.0,185
2020-12-13,dhule mc,5.0,6863,0.0,154
2020-12-13,gadchiroli,34.0,8054,0.0,66
2020-12-13,gondia,52.0,13176,0.0,142
2020-12-13,grand total,3717.0,1880416,70.0,48209
2020-12-13,hingoli,4.0,4057,0.0,90
2020-12-13,jalgaon,21.0,42614,2.0,1116
2020-12-13,jalgaon mc,12.0,12952,1.0,301
2020-12-13,jalna,33.0,12352,0.0,327
2020-12-13,kdmc,110.0,59818,0.0,954
2020-12-13,kolhapur,11.0,35119,0.0,1249
2020-12-13,kolhapur circle total,88.0,115166,2.0,3921
2020-12-13,kolhapur mc,10.0,14044,0.0,407
2020-12-13,latur,14.0,13422,1.0,456
2020-12-13,latur circle total,123.0,77024,7.0,2336
2020-12-13,latur mc,27.0,9413,0.0,214
2020-12-13,malegaon mc,9.0,4481,0.0,154
2020-12-13,mcgm,606.0,290636,12.0,10977
2020-12-13,mira bhayandar mc,39.0,25994,0.0,631
2020-12-13,mumbai circle total,1161.0,648922,15.0,18725
2020-12-13,nagpur,68.0,27956,0.0,647
2020-12-13,nagpur circle total,630.0,183481,8.0,4138
2020-12-13,nagpur mc,276.0,91354,3.0,2448
2020-12-13,nanded,18.0,10858,1.0,353
2020-12-13,nanded mc,9.0,9899,1.0,273
2020-12-13,nandurbar,82.0,7555,0.0,162
2020-12-13,nashik,76.0,33344,2.0,670
2020-12-13,nashik circle total,532.0,254553,12.0,4683
2020-12-13,nashik mc,131.0,72389,3.0,957
2020-12-13,navi mumbai,96.0,53334,1.0,1037
2020-12-13,osmanabad,25.0,16676,3.0,531
2020-12-13,other states/countries,0.0,1833,1.0,127
2020-12-13,palghar,13.0,16353,0.0,314
2020-12-13,panvel mc,42.0,27615,0.0,543
2020-12-13,parbhani,9.0,4117,0.0,149
2020-12-13,parbhani mc,7.0,3248,0.0,122
2020-12-13,pcmc,162.0,90911,1.0,1257
2020-12-13,pmc,294.0,184503,1.0,4361
2020-12-13,pune,182.0,86898,5.0,2008
2020-12-13,pune circle total,849.0,468089,25.0,11051
2020-12-13,raigad,27.0,36897,0.0,910
2020-12-13,ratnagiri,2.0,11068,0.0,371
2020-12-13,sangli,36.0,29602,2.0,1127
2020-12-13,sangli mc,8.0,19598,0.0,614
2020-12-13,satara,84.0,54033,12.0,1725
2020-12-13,sindhudurg,21.0,5735,0.0,153
2020-12-13,solapur,95.0,40179,3.0,1135
2020-12-13,solapur mc,32.0,11565,3.0,565
2020-12-13,thane,60.0,37620,0.0,933
2020-12-13,tmc,116.0,52913,2.0,1170
2020-12-13,ulhasnagar mc,7.0,11221,0.0,332
2020-12-13,vasai virar mc,40.0,29776,0.0,582
2020-12-13,wardha,52.0,8849,2.0,232
2020-12-13,washim,23.0,6548,0.0,149
2020-12-13,yawatmal,47.0,12858,0.0,384
2020-12-14,ahamadnagar,93.0,46053,0.0,615
2020-12-14,ahamadnagar mc,30.0,20310,1.0,370
2020-12-14,aurangabad,8.0,15439,0.0,283
2020-12-14,aurangabad circle total,99.0,70166,2.0,1786
2020-12-14,aurangabad mc,43.0,30905,0.0,813
2020-12-14,beed,35.0,16791,1.0,510
2020-12-14,bhivandi nijampur mc,1.0,6746,0.0,342
2020-12-14,dhule,14.0,8129,1.0,186
2020-12-14,dhule mc,15.0,6878,0.0,154
2020-12-14,hingoli,3.0,4060,0.0,90
2020-12-14,jalgaon,5.0,42619,1.0,1117
2020-12-14,jalgaon mc,3.0,12955,0.0,301
2020-12-14,jalna,29.0,12381,0.0,327
2020-12-14,kdmc,87.0,59905,0.0,954
2020-12-14,kolhapur,5.0,35124,0.0,1249
2020-12-14,kolhapur circle total,77.0,115243,0.0,3921
2020-12-14,kolhapur mc,4.0,14048,0.0,407
2020-12-14,latur,12.0,13434,0.0,456
2020-12-14,latur circle total,84.0,77108,4.0,2340
2020-12-14,latur mc,12.0,9425,0.0,214
2020-12-14,malegaon mc,9.0,4490,2.0,156
2020-12-14,mcgm,477.0,291113,7.0,10984
2020-12-14,mira bhayandar mc,46.0,26040,0.0,631
2020-12-14,mumbai circle total,925.0,649847,13.0,18738
2020-12-14,nanded,5.0,10863,0.0,353
2020-12-14,nanded mc,9.0,9908,3.0,276
2020-12-14,nandurbar,67.0,7622,0.0,162
2020-12-14,nashik,123.0,33467,6.0,676
2020-12-14,nashik circle total,470.0,255023,17.0,4700
2020-12-14,nashik mc,111.0,72500,6.0,963
2020-12-14,navi mumbai,78.0,53412,2.0,1039
2020-12-14,osmanabad,11.0,16687,0.0,531
2020-12-14,palghar,4.0,16357,0.0,314
2020-12-14,panvel mc,29.0,27644,1.0,544
2020-12-14,parbhani,13.0,4130,2.0,151
2020-12-14,parbhani mc,3.0,3251,0.0,122
2020-12-14,pcmc,86.0,90997,0.0,1257
2020-12-14,pmc,216.0,184719,1.0,4362
2020-12-14,pune,169.0,87067,4.0,2012
2020-12-14,pune circle total,653.0,468742,7.0,11058
2020-12-14,raigad,13.0,36910,0.0,910
2020-12-14,ratnagiri,13.0,11081,0.0,371
2020-12-14,sangli,15.0,29617,0.0,1127
2020-12-14,sangli mc,11.0,19609,0.0,614
2020-12-14,satara,80.0,54113,1.0,1726
2020-12-14,sindhudurg,29.0,5764,0.0,153
2020-12-14,solapur,68.0,40247,0.0,1135
2020-12-14,solapur mc,34.0,11599,1.0,566
2020-12-14,thane,57.0,37677,0.0,933
2020-12-14,tmc,103.0,53016,3.0,1173
2020-12-14,ulhasnagar mc,11.0,11232,0.0,332
2020-12-14,vasai virar mc,19.0,29795,0.0,582
2020-12-15,ahamadnagar,129.0,46182,4.0,619
2020-12-15,ahamadnagar mc,27.0,20337,1.0,371
2020-12-15,aurangabad,70.0,15509,0.0,283
2020-12-15,aurangabad circle total,131.0,70297,3.0,1789
2020-12-15,aurangabad mc,29.0,30934,1.0,814
2020-12-15,beed,52.0,16843,3.0,513
2020-12-15,bhivandi nijampur mc,6.0,6752,0.0,342
2020-12-15,dhule,8.0,8137,0.0,186
2020-12-15,dhule mc,14.0,6892,0.0,154
2020-12-15,hingoli,4.0,4064,0.0,90
2020-12-15,jalgaon,40.0,42659,0.0,1117
2020-12-15,jalgaon mc,20.0,12975,0.0,301
2020-12-15,jalna,5.0,12386,2.0,329
2020-12-15,kdmc,84.0,59989,0.0,954
2020-12-15,kolhapur,6.0,35130,1.0,1250
2020-12-15,kolhapur circle total,52.0,115295,2.0,3923
2020-12-15,kolhapur mc,4.0,14052,0.0,407
2020-12-15,latur,20.0,13454,0.0,456
2020-12-15,latur circle total,119.0,77227,5.0,2345
2020-12-15,latur mc,10.0,9435,1.0,215
2020-12-15,malegaon mc,2.0,4492,0.0,156
2020-12-15,mcgm,521.0,291634,7.0,10991
2020-12-15,mira bhayandar mc,30.0,26070,2.0,633
2020-12-15,mumbai circle total,978.0,650825,13.0,18751
2020-12-15,nanded,6.0,10869,1.0,354
2020-12-15,nanded mc,5.0,9913,0.0,276
2020-12-15,nandurbar,43.0,7665,1.0,163
2020-12-15,nashik,75.0,33542,1.0,677
2020-12-15,nashik circle total,669.0,255692,7.0,4707
2020-12-15,nashik mc,311.0,72811,0.0,963
2020-12-15,navi mumbai,53.0,53465,1.0,1040
2020-12-15,osmanabad,26.0,16713,0.0,531
2020-12-15,palghar,16.0,16373,0.0,314
2020-12-15,panvel mc,29.0,27673,2.0,546
2020-12-15,parbhani,17.0,4147,0.0,151
2020-12-15,parbhani mc,6.0,3257,0.0,122
2020-12-15,pcmc,102.0,91099,0.0,1257
2020-12-15,pmc,243.0,184962,1.0,4363
2020-12-15,pune,156.0,87223,10.0,2022
2020-12-15,pune circle total,657.0,469399,24.0,11082
2020-12-15,raigad,26.0,36936,0.0,910
2020-12-15,ratnagiri,7.0,11088,0.0,371
2020-12-15,sangli,17.0,29634,1.0,1128
2020-12-15,sangli mc,5.0,19614,0.0,614
2020-12-15,satara,59.0,54172,5.0,1731
2020-12-15,sindhudurg,13.0,5777,0.0,153
2020-12-15,solapur,87.0,40334,7.0,1142
2020-12-15,solapur mc,10.0,11609,1.0,567
2020-12-15,thane,70.0,37747,0.0,933
2020-12-15,tmc,89.0,53105,1.0,1174
2020-12-15,ulhasnagar mc,11.0,11243,0.0,332
2020-12-15,vasai virar mc,43.0,29838,0.0,582
2020-12-16,ahamadnagar,147.0,42326,6.0,625
2020-12-16,ahamadnagar mc,62.0,24630,3.0,374
2020-12-16,aurangabad,35.0,14977,6.0,289
2020-12-16,aurangabad circle total,147.0,70655,16.0,1805
2020-12-16,aurangabad mc,57.0,31720,8.0,822
2020-12-16,beed,40.0,16542,1.0,514
2020-12-16,bhivandi nijampur mc,5.0,6573,0.0,342
2020-12-16,dhule,22.0,8385,0.0,186
2020-12-16,dhule mc,6.0,6945,0.0,154
2020-12-16,hingoli,7.0,4103,0.0,90
2020-12-16,jalgaon,17.0,43254,4.0,1121
2020-12-16,jalgaon mc,15.0,12144,0.0,301
2020-12-16,jalna,36.0,12452,1.0,330
2020-12-16,kdmc,119.0,59195,1.0,955
2020-12-16,kolhapur,17.0,34680,0.0,1250
2020-12-16,kolhapur circle total,110.0,115526,2.0,3925
2020-12-16,kolhapur mc,9.0,14250,0.0,407
2020-12-16,latur,21.0,20497,1.0,457
2020-12-16,latur circle total,147.0,76727,4.0,2349
2020-12-16,latur mc,23.0,2281,1.0,216
2020-12-16,malegaon mc,5.0,4487,0.0,156
2020-12-16,mcgm,795.0,284404,12.0,11003
2020-12-16,mira bhayandar mc,35.0,26257,1.0,634
2020-12-16,mumbai circle total,1408.0,644439,20.0,18771
2020-12-16,nanded,20.0,8309,0.0,354
2020-12-16,nanded mc,19.0,12515,0.0,276
2020-12-16,nandurbar,59.0,7583,2.0,165
2020-12-16,nashik,67.0,33681,3.0,680
2020-12-16,nashik circle total,606.0,256545,19.0,4726
2020-12-16,nashik mc,206.0,73110,1.0,964
2020-12-16,navi mumbai,115.0,52115,1.0,1041
2020-12-16,osmanabad,24.0,16583,1.0,532
2020-12-16,palghar,22.0,16177,0.0,314
2020-12-16,panvel mc,42.0,28910,0.0,546
2020-12-16,parbhani,8.0,4238,1.0,152
2020-12-16,parbhani mc,4.0,3165,0.0,122
2020-12-16,pcmc,133.0,91779,2.0,1259
2020-12-16,pmc,307.0,186951,3.0,4366
2020-12-16,pune,220.0,85646,2.0,2024
2020-12-16,pune circle total,905.0,469810,20.0,11102
2020-12-16,raigad,38.0,36371,2.0,912
2020-12-16,ratnagiri,18.0,10973,0.0,371
2020-12-16,sangli,15.0,32114,1.0,1129
2020-12-16,sangli mc,5.0,17685,0.0,614
2020-12-16,satara,100.0,53550,4.0,1735
2020-12-16,sindhudurg,46.0,5824,1.0,154
2020-12-16,solapur,112.0,40383,5.0,1147
2020-12-16,solapur mc,33.0,11501,4.0,571
2020-12-16,thane,69.0,38674,0.0,933
2020-12-16,tmc,100.0,54637,2.0,1176
2020-12-16,ulhasnagar mc,19.0,11170,1.0,333
2020-12-16,vasai virar mc,49.0,29956,0.0,582
2020-12-17,ahamadnagar,149.0,42475,1.0,626
2020-12-17,ahamadnagar mc,36.0,24666,3.0,377
2020-12-17,akola,16.0,3947,1.0,130
2020-12-17,akola circle total,239.0,61974,2.0,1456
2020-12-17,akola mc,27.0,6126,1.0,213
2020-12-17,amarawati,11.0,6950,0.0,162
2020-12-17,amarawati mc,33.0,12236,0.0,207
2020-12-17,aurangabad,29.0,15006,0.0,289
2020-12-17,aurangabad circle total,151.0,70806,8.0,1813
2020-12-17,aurangabad mc,76.0,31796,5.0,827
2020-12-17,beed,48.0,16590,0.0,514
2020-12-17,bhandara,62.0,12124,1.0,252
2020-12-17,bhivandi nijampur mc,12.0,6585,1.0,343
2020-12-17,buldhana,96.0,12989,0.0,209
2020-12-17,chandrapur,44.0,13979,2.0,206
2020-12-17,chandrapur mc,21.0,8500,0.0,155
2020-12-17,dhule,7.0,8392,0.0,186
2020-12-17,dhule mc,13.0,6958,0.0,154
2020-12-17,gadchiroli,45.0,8217,0.0,73
2020-12-17,gondia,42.0,13356,0.0,142
2020-12-17,grand total,3880.0,1884773,65.0,48499
2020-12-17,hingoli,1.0,4104,0.0,90
2020-12-17,jalgaon,19.0,43273,0.0,1121
2020-12-17,jalgaon mc,15.0,12159,0.0,301
2020-12-17,jalna,29.0,12481,1.0,331
2020-12-17,kdmc,88.0,59283,0.0,955
2020-12-17,kolhapur,11.0,34691,0.0,1250
2020-12-17,kolhapur circle total,80.0,115606,3.0,3928
2020-12-17,kolhapur mc,10.0,14260,0.0,407
2020-12-17,latur,26.0,20523,1.0,458
2020-12-17,latur circle total,127.0,76854,2.0,2351
2020-12-17,latur mc,16.0,2297,0.0,216
2020-12-17,malegaon mc,5.0,4492,1.0,157
2020-12-17,mcgm,586.0,284990,10.0,11013
2020-12-17,mira bhayandar mc,18.0,26275,1.0,635
2020-12-17,mumbai circle total,1067.0,645506,20.0,18791
2020-12-17,nagpur,85.0,12891,2.0,654
2020-12-17,nagpur circle total,656.0,185257,9.0,4184
2020-12-17,nagpur mc,328.0,107283,4.0,2469
2020-12-17,nanded,10.0,8319,1.0,355
2020-12-17,nanded mc,14.0,12529,0.0,276
2020-12-17,nandurbar,82.0,7665,0.0,165
2020-12-17,nashik,112.0,33793,3.0,683
2020-12-17,nashik circle total,598.0,257143,9.0,4735
2020-12-17,nashik mc,160.0,73270,1.0,965
2020-12-17,navi mumbai,77.0,52192,3.0,1044
2020-12-17,osmanabad,13.0,16596,0.0,532
2020-12-17,other states/countries,0.0,855,0.0,127
2020-12-17,palghar,9.0,16186,0.0,314
2020-12-17,panvel mc,33.0,28943,0.0,546
2020-12-17,parbhani,9.0,4247,2.0,154
2020-12-17,parbhani mc,7.0,3172,0.0,122
2020-12-17,pcmc,158.0,91937,0.0,1259
2020-12-17,pmc,357.0,187308,2.0,4368
2020-12-17,pune,210.0,85856,3.0,2027
2020-12-17,pune circle total,962.0,470772,12.0,11114
2020-12-17,raigad,39.0,36410,1.0,913
2020-12-17,ratnagiri,11.0,10984,1.0,372
2020-12-17,sangli,30.0,32144,1.0,1130
2020-12-17,sangli mc,4.0,17689,1.0,615
2020-12-17,satara,87.0,53637,6.0,1741
2020-12-17,sindhudurg,14.0,5838,0.0,154
2020-12-17,solapur,120.0,40503,1.0,1148
2020-12-17,solapur mc,30.0,11531,0.0,571
2020-12-17,thane,59.0,38733,1.0,934
2020-12-17,tmc,95.0,54732,3.0,1179
2020-12-17,ulhasnagar mc,9.0,11179,0.0,333
2020-12-17,vasai virar mc,42.0,29998,0.0,582
2020-12-17,wardha,29.0,8907,0.0,233
2020-12-17,washim,9.0,6626,0.0,149
2020-12-17,yawatmal,47.0,13100,0.0,386
2020-12-20,ahamadnagar,113.0,42897,1.0,638
2020-12-20,ahamadnagar mc,27.0,24756,2.0,381
2020-12-20,akola,11.0,3996,0.0,129
2020-12-20,akola circle total,260.0,62704,1.0,1472
2020-12-20,akola mc,29.0,6231,0.0,213
2020-12-20,amarawati,34.0,7022,1.0,168
2020-12-20,amarawati mc,45.0,12356,0.0,209
2020-12-20,aurangabad,11.0,15056,5.0,296
2020-12-20,aurangabad circle total,105.0,71246,28.0,1874
2020-12-20,aurangabad mc,60.0,32061,23.0,875
2020-12-20,beed,46.0,16708,2.0,516
2020-12-20,bhandara,57.0,12305,0.0,260
2020-12-20,bhivandi nijampur mc,6.0,6610,0.0,344
2020-12-20,buldhana,72.0,13171,0.0,214
2020-12-20,chandrapur,51.0,14151,5.0,220
2020-12-20,chandrapur mc,28.0,8589,0.0,155
2020-12-20,dhule,12.0,8437,0.0,188
2020-12-20,dhule mc,18.0,7009,0.0,155
2020-12-20,gadchiroli,43.0,8321,0.0,77
2020-12-20,gondia,19.0,13456,0.0,143
2020-12-20,grand total,3811.0,1896518,98.0,48746
2020-12-20,hingoli,7.0,4117,0.0,95
2020-12-20,jalgaon,16.0,43331,1.0,1131
2020-12-20,jalgaon mc,15.0,12197,0.0,303
2020-12-20,jalna,13.0,12536,0.0,332
2020-12-20,kdmc,106.0,59622,0.0,979
2020-12-20,kolhapur,9.0,34721,0.0,1250
2020-12-20,kolhapur circle total,68.0,115827,2.0,3942
2020-12-20,kolhapur mc,5.0,14277,0.0,406
2020-12-20,latur,30.0,20591,0.0,459
2020-12-20,latur circle total,157.0,77290,4.0,2366
2020-12-20,latur mc,16.0,2361,0.0,215
2020-12-20,malegaon mc,7.0,4515,0.0,158
2020-12-20,mcgm,586.0,286850,16.0,10996
2020-12-20,mira bhayandar mc,40.0,26392,2.0,640
2020-12-20,mumbai circle total,1113.0,649065,32.0,18859
2020-12-20,nagpur,77.0,13154,1.0,657
2020-12-20,nagpur circle total,714.0,187446,10.0,4232
2020-12-20,nagpur mc,374.0,108393,2.0,2478
2020-12-20,nanded,16.0,8361,0.0,362
2020-12-20,nanded mc,26.0,12598,1.0,281
2020-12-20,nandurbar,23.0,7747,0.0,165
2020-12-20,nashik,114.0,34084,0.0,692
2020-12-20,nashik circle total,549.0,258825,7.0,4794
2020-12-20,nashik mc,204.0,73852,3.0,983
2020-12-20,navi mumbai,88.0,52484,2.0,1061
2020-12-20,osmanabad,23.0,16671,1.0,533
2020-12-20,other states/countries,0.0,855,0.0,67
2020-12-20,palghar,6.0,16211,0.0,314
2020-12-20,panvel mc,58.0,29123,2.0,552
2020-12-20,parbhani,3.0,4273,0.0,155
2020-12-20,parbhani mc,11.0,3203,0.0,121
2020-12-20,pcmc,99.0,92301,0.0,1264
2020-12-20,pmc,339.0,188302,6.0,4378
2020-12-20,pune,200.0,86354,1.0,2040
2020-12-20,pune circle total,845.0,473260,14.0,11140
2020-12-20,raigad,20.0,36511,0.0,915
2020-12-20,ratnagiri,21.0,11032,0.0,373
2020-12-20,sangli,19.0,32204,2.0,1144
2020-12-20,sangli mc,5.0,17701,0.0,615
2020-12-20,satara,67.0,53874,5.0,1736
2020-12-20,sindhudurg,9.0,5892,0.0,154
2020-12-20,solapur,93.0,40796,2.0,1152
2020-12-20,solapur mc,47.0,11633,0.0,570
2020-12-20,thane,59.0,38928,1.0,935
2020-12-20,tmc,97.0,55048,2.0,1197
2020-12-20,ulhasnagar mc,6.0,11201,7.0,339
2020-12-20,vasai virar mc,41.0,30085,0.0,587
2020-12-20,wardha,65.0,9077,2.0,242
2020-12-20,washim,19.0,6659,0.0,148
2020-12-20,yawatmal,50.0,13269,0.0,391
2020-12-22,ahamadnagar,110.0,43109,4.0,643
2020-12-22,ahamadnagar mc,39.0,24829,0.0,381
2020-12-22,akola,7.0,4011,0.0,129
2020-12-22,akola circle total,228.0,63150,2.0,1474
2020-12-22,akola mc,10.0,6281,0.0,213
2020-12-22,amarawati,25.0,7060,0.0,168
2020-12-22,amarawati mc,33.0,12417,0.0,209
2020-12-22,aurangabad,6.0,15086,0.0,297
2020-12-22,aurangabad circle total,88.0,71478,10.0,1885
2020-12-22,aurangabad mc,38.0,32195,9.0,884
2020-12-22,beed,35.0,16787,1.0,518
2020-12-22,bhandara,49.0,12371,0.0,260
2020-12-22,bhivandi nijampur mc,11.0,6622,0.0,344
2020-12-22,buldhana,66.0,13311,1.0,215
2020-12-22,chandrapur,63.0,14230,3.0,223
2020-12-22,chandrapur mc,10.0,8612,0.0,155
2020-12-22,dhule,9.0,8452,0.0,188
2020-12-22,dhule mc,15.0,7028,0.0,155
2020-12-22,gadchiroli,20.0,8351,0.0,84
2020-12-22,gondia,21.0,13507,3.0,146
2020-12-22,grand total,3106.0,1902458,75.0,48876
2020-12-22,hingoli,1.0,4119,0.0,95
2020-12-22,jalgaon,68.0,43409,0.0,1131
2020-12-22,jalgaon mc,51.0,12251,0.0,303
2020-12-22,jalna,34.0,12582,1.0,333
2020-12-22,kdmc,104.0,59797,0.0,980
2020-12-22,kolhapur,11.0,34734,0.0,1251
2020-12-22,kolhapur circle total,71.0,115943,3.0,3947
2020-12-22,kolhapur mc,7.0,14286,0.0,406
2020-12-22,latur,26.0,20626,0.0,459
2020-12-22,latur circle total,147.0,77534,3.0,2371
2020-12-22,latur mc,21.0,2398,0.0,215
2020-12-22,malegaon mc,5.0,4524,0.0,159
2020-12-22,mcgm,503.0,287816,11.0,11019
2020-12-22,mira bhayandar mc,43.0,26462,0.0,641
2020-12-22,mumbai circle total,980.0,650891,18.0,18897
2020-12-22,nagpur,55.0,13304,2.0,661
2020-12-22,nagpur circle total,498.0,188423,14.0,4258
2020-12-22,nagpur mc,256.0,108905,5.0,2486
2020-12-22,nanded,16.0,8383,1.0,364
2020-12-22,nanded mc,25.0,12631,0.0,281
2020-12-22,nandurbar,6.0,7788,1.0,166
2020-12-22,nashik,62.0,34229,3.0,699
2020-12-22,nashik circle total,445.0,259787,9.0,4814
2020-12-22,nashik mc,80.0,74168,1.0,989
2020-12-22,navi mumbai,63.0,52627,3.0,1066
2020-12-22,osmanabad,24.0,16709,1.0,534
2020-12-22,other states/countries,0.0,855,1.0,68
2020-12-22,palghar,27.0,16239,1.0,315
2020-12-22,panvel mc,23.0,29174,0.0,552
2020-12-22,parbhani,4.0,4280,0.0,155
2020-12-22,parbhani mc,5.0,3216,0.0,121
2020-12-22,pcmc,130.0,92522,0.0,1264
2020-12-22,pmc,234.0,188711,8.0,4387
2020-12-22,pune,143.0,86593,4.0,2048
2020-12-22,pune circle total,649.0,474397,15.0,11162
2020-12-22,raigad,16.0,36543,0.0,915
2020-12-22,ratnagiri,13.0,11059,0.0,373
2020-12-22,sangli,12.0,32231,2.0,1147
2020-12-22,sangli mc,4.0,17708,1.0,616
2020-12-22,satara,42.0,53987,0.0,1737
2020-12-22,sindhudurg,24.0,5925,0.0,154
2020-12-22,solapur,81.0,40909,3.0,1156
2020-12-22,solapur mc,19.0,11675,0.0,570
2020-12-22,thane,55.0,39039,1.0,938
2020-12-22,tmc,91.0,55216,2.0,1201
2020-12-22,ulhasnagar mc,7.0,11217,0.0,339
2020-12-22,vasai virar mc,37.0,30139,0.0,587
2020-12-22,wardha,24.0,9143,1.0,243
2020-12-22,washim,17.0,6685,0.0,148
2020-12-22,yawatmal,70.0,13385,1.0,392
2020-12-23,ahamadnagar,143.0,43252,3.0,646
2020-12-23,ahamadnagar mc,32.0,24861,2.0,383
