date,district_name,positive_cases_today,positive_cases_cumulative,recovered_total,recovered_new,recovery_rate,deaths_with_comorbidity,deaths_without_comorbidity,deaths_total,deaths_new,active_cases_less_11days,active_cases_more_11days,active_cases_total,vaccination_dose1,vaccination_dose2,vaccination_total
2021-03-22,Kurukshetra,73,10322,9459,34.0,91.64,139.0,1.0,140,,,,723,10259.0,98.0,36522.0
2021-03-22,Mahindergarh,14,6637,6598,1.0,99.41,18.0,3.0,21,,,,18,5868.0,136.0,31543.0
2021-03-22,Nuh,0,1720,1688,,98.14,20.0,10.0,30,,,,2,1064.0,87.0,12738.0
2021-03-22,Palwal,1,4443,4403,1.0,99.1,32.0,3.0,35,,,,5,6422.0,97.0,28912.0
2021-03-22,Panchkula,78,11996,11147,69.0,92.92,140.0,10.0,150,,,,699,5053.0,116.0,47099.0
2021-03-22,Panipat,40,11212,10872,19.0,96.97,134.0,25.0,159,,,,181,8435.0,288.0,31490.0
2021-03-22,Rewari,7,11409,11317,6.0,99.19,56.0,20.0,76,,,,16,9280.0,156.0,39656.0
2021-03-22,Rohtak,8,12397,12182,15.0,98.27,151.0,2.0,153,,,,62,14291.0,351.0,42999.0
2021-03-22,Sirsa,14,8206,8000,6.0,97.49,100.0,16.0,116,,,,90,11538.0,137.0,60040.0
2021-03-22,Sonepat,38,15085,14838,14.0,98.36,57.0,29.0,86,,,,161,17767.0,441.0,73599.0
2021-03-22,Total,865,280693,271894,519.0,96.87,2728.0,373.0,3101,3.0,,,5698,242655.0,6707.0,1157363.0
2021-03-22,Yamunanagar,89,7693,7123,46.0,92.59,153.0,7.0,160,,,,410,9385.0,320.0,50655.0
2021-03-23,Ambala,118,13148,12308,61.0,93.61,141.0,11.0,152,,,,688,573.0,87.0,94689.0
2021-03-23,Bhiwani,4,6392,6234,3.0,97.53,129.0,16.0,145,,,,13,655.0,28.0,43436.0
2021-03-23,Charkhi Dadri,0,1539,1503,6.0,97.66,20.0,6.0,26,,,,10,111.0,0.0,21928.0
2021-03-23,Faridabad,41,47104,46398,32.0,98.5,322.0,97.0,419,,,,287,7378.0,249.0,136271.0
2021-03-23,Fatehabad,6,4921,4658,2.0,94.66,116.0,6.0,122,,,,141,3619.0,35.0,35842.0
2021-03-23,Gurugram,188,61030,59582,73.0,97.63,294.0,67.0,361,,,,1087,7379.0,398.0,168030.0
2021-03-23,Hisar,9,17272,16868,6.0,97.66,304.0,26.0,330,,,,74,2415.0,64.0,59485.0
2021-03-23,Jhajjar,2,5975,5850,,97.91,97.0,5.0,102,,,,23,563.0,10.0,35013.0
2021-03-23,Jind,6,5188,4932,5.0,95.07,92.0,3.0,95,,,,161,0.0,0.0,30478.0
2021-03-23,Kaithal,50,4365,4122,1.0,94.43,59.0,1.0,60,,,,183,1905.0,30.0,31453.0
2021-03-23,Karnal,139,13202,12082,81.0,91.52,155.0,9.0,164,1.0,,,956,717.0,34.0,71735.0
2021-03-23,Kurukshetra,78,10400,9517,58.0,91.51,140.0,1.0,141,1.0,,,742,93.0,10.0,36625.0
2021-03-23,Mahindergarh,0,6637,6598,,99.41,18.0,3.0,21,,,,18,2844.0,35.0,34422.0
2021-03-23,Nuh,0,1720,1688,,98.14,20.0,10.0,30,,,,2,184.0,1.0,12923.0
2021-03-23,Palwal,0,4443,4405,2.0,99.14,32.0,3.0,35,,,,3,2639.0,16.0,31567.0
2021-03-23,Panchkula,89,12085,11173,26.0,92.45,140.0,10.0,150,,,,762,1336.0,101.0,48536.0
2021-03-23,Panipat,24,11236,10879,7.0,96.82,134.0,25.0,159,,,,198,1603.0,42.0,33135.0
2021-03-23,Rewari,4,11413,11317,,99.16,56.0,20.0,76,,,,20,708.0,43.0,40407.0
2021-03-23,Rohtak,15,12412,12186,4.0,98.18,151.0,2.0,153,,,,73,1114.0,52.0,44165.0
2021-03-23,Sirsa,16,8222,8008,8.0,97.4,100.0,16.0,116,,,,98,5261.0,68.0,65369.0
2021-03-23,Sonepat,18,15103,14847,9.0,98.3,57.0,29.0,86,,,,170,611.0,28.0,74238.0
2021-03-23,Total,895,281588,272335,441.0,96.71,2731.0,373.0,3104,3.0,,,6149,41785.0,1331.0,1200479.0
2021-03-23,Yamunanagar,88,7781,7180,57.0,92.28,154.0,7.0,161,1.0,,,440,77.0,0.0,50732.0
2021-03-25,Ambala,86,13380,12443,88.0,93.0,143.0,11.0,154,,,,783,1405.0,93.0,97329.0
2021-03-25,Bhiwani,0,6394,6235,1.0,97.51,129.0,16.0,145,,,,14,108.0,11.0,43715.0
2021-03-25,Charkhi Dadri,3,1542,1503,,97.47,20.0,6.0,26,,,,13,1459.0,41.0,23428.0
2021-03-25,Faridabad,89,47261,46492,63.0,98.37,324.0,97.0,421,1.0,,,348,3915.0,189.0,142172.0
2021-03-25,Fatehabad,39,4984,4664,,93.58,116.0,7.0,123,1.0,,,197,87.0,29.0,36189.0
2021-03-25,Gurugram,256,61472,59772,96.0,97.23,295.0,67.0,362,,,,1338,3624.0,379.0,173554.0
2021-03-25,Hisar,16,17311,16874,6.0,97.48,306.0,26.0,332,1.0,,,105,1512.0,107.0,61472.0
2021-03-25,Jhajjar,7,5996,5857,5.0,97.68,97.0,5.0,102,,,,37,395.0,70.0,35660.0
2021-03-25,Jind,42,5240,4963,26.0,94.71,93.0,3.0,96,,,,181,1018.0,31.0,31970.0
2021-03-25,Kaithal,33,4407,4161,13.0,94.42,59.0,1.0,60,,,,186,2327.0,88.0,34182.0
2021-03-25,Karnal,101,13429,12188,85.0,90.76,157.0,9.0,166,2.0,,,1075,3436.0,76.0,76030.0
2021-03-25,Kurukshetra,89,10565,9598,55.0,90.85,140.0,1.0,141,,,,826,443.0,47.0,37509.0
2021-03-25,Mahindergarh,0,6640,6599,,99.38,18.0,3.0,21,,,,20,1133.0,117.0,35672.0
2021-03-25,Nuh,0,1720,1690,2.0,98.26,20.0,10.0,30,,,,0,769.0,46.0,14457.0
2021-03-25,Palwal,0,4449,4408,3.0,99.08,32.0,3.0,35,,,,6,3241.0,21.0,35090.0
2021-03-25,Panchkula,116,12296,11265,10.0,91.62,140.0,10.0,150,,,,881,1026.0,82.0,50280.0
2021-03-25,Panipat,1,11275,10885,1.0,96.54,136.0,25.0,161,2.0,,,229,2758.0,55.0,37363.0
2021-03-25,Rewari,4,11419,11317,,99.11,56.0,20.0,76,,,,26,2679.0,97.0,43431.0
2021-03-25,Rohtak,23,12456,12198,9.0,97.93,151.0,2.0,153,,,,105,897.0,235.0,45528.0
2021-03-25,Sirsa,20,8266,8026,14.0,97.1,100.0,16.0,116,,,,124,6215.0,111.0,71900.0
2021-03-25,Sonepat,29,15167,14875,13.0,98.07,57.0,29.0,86,,,,206,5113.0,110.0,80798.0
2021-03-25,Total,1053,283622,273276,562.0,96.35,2743.0,374.0,3117,7.0,,,7229,45969.0,2180.0,1261799.0
2021-03-25,Yamunanagar,99,7953,7263,72.0,91.32,154.0,7.0,161,,,,529,2409.0,145.0,54070.0
2021-03-26,Ambala,105,13485,12503,60.0,92.72,143.0,11.0,154,,,,828,2965.0,74.0,100368.0
2021-03-26,Bhiwani,1,6395,6236,1.0,97.51,129.0,16.0,145,,,,14,981.0,18.0,44714.0
2021-03-26,Charkhi Dadri,1,1543,1503,,97.41,20.0,6.0,26,,,,14,326.0,6.0,23760.0
2021-03-26,Faridabad,64,47325,46516,24.0,98.29,324.0,97.0,421,,,,388,2974.0,223.0,145369.0
2021-03-26,Fatehabad,24,5008,4678,14.0,93.41,116.0,7.0,123,,,,207,775.0,6.0,36970.0
2021-03-26,Gurugram,269,61741,59941,169.0,97.08,295.0,68.0,363,1.0,,,1437,3444.0,276.0,177274.0
2021-03-26,Hisar,35,17346,16878,4.0,97.3,306.0,26.0,332,,,,136,804.0,55.0,62331.0
2021-03-26,Jhajjar,14,6010,5858,1.0,97.47,97.0,5.0,102,,,,50,2388.0,112.0,38160.0
2021-03-26,Jind,40,5280,4986,23.0,94.43,94.0,3.0,97,1.0,,,197,1935.0,47.0,33952.0
2021-03-26,Kaithal,53,4460,4189,28.0,93.92,59.0,1.0,60,,,,211,1182.0,40.0,35404.0
2021-03-26,Karnal,204,13633,12282,94.0,90.09,157.0,9.0,166,,,,1185,3271.0,109.0,79410.0
2021-03-26,Kurukshetra,78,10643,9677,79.0,90.92,142.0,1.0,143,2.0,,,823,2439.0,71.0,40019.0
2021-03-26,Mahindergarh,6,6646,6601,2.0,99.32,18.0,3.0,21,,,,24,2651.0,91.0,38414.0
2021-03-26,Nuh,0,1720,1690,,98.26,20.0,10.0,30,,,,0,585.0,25.0,15067.0
2021-03-26,Palwal,0,4449,4411,3.0,99.15,32.0,3.0,35,,,,3,153.0,47.0,35290.0
2021-03-26,Panchkula,131,12427,11417,152.0,91.87,142.0,10.0,152,2.0,,,858,2168.0,95.0,52543.0
2021-03-26,Panipat,119,11394,10909,24.0,95.74,137.0,25.0,162,1.0,,,323,1417.0,12.0,38792.0
2021-03-26,Rewari,0,11419,11319,2.0,99.12,56.0,20.0,76,,,,24,2407.0,76.0,45914.0
2021-03-26,Rohtak,13,12469,12200,2.0,97.84,151.0,2.0,153,,,,116,763.0,135.0,46426.0
2021-03-26,Sirsa,19,8285,8032,6.0,96.95,100.0,16.0,116,,,,137,3086.0,23.0,75009.0
2021-03-26,Sonepat,58,15225,14881,6.0,97.74,57.0,29.0,86,,,,258,949.0,14.0,81761.0
2021-03-26,Total,1322,284944,274024,748.0,96.17,2750.0,375.0,3125,8.0,,,7795,39268.0,1610.0,1302677.0
2021-03-26,Yamunanagar,88,8041,7317,54.0,91.0,155.0,7.0,162,1.0,,,562,1605.0,55.0,55730.0
2021-03-30,Ambala,109,13990,12711,51.0,90.86,148.0,11.0,159,2.0,,,1120,,,126607.0
2021-03-30,Bhiwani,8,6422,6243,1.0,97.21,129.0,16.0,145,,,,34,,,54077.0
2021-03-30,Charkhi Dadri,1,1552,1505,,96.97,20.0,6.0,26,,,,21,,,27928.0
2021-03-30,Faridabad,48,47671,46676,23.0,97.91,325.0,97.0,422,1.0,,,573,,,158593.0
2021-03-30,Fatehabad,14,5091,4744,32.0,93.18,116.0,7.0,123,,,,224,,,41191.0
2021-03-30,Gurugram,161,62751,60522,191.0,96.45,296.0,68.0,364,,,,1865,,,193940.0
2021-03-30,Hisar,10,17419,16934,12.0,97.22,308.0,26.0,334,1.0,,,151,,,63415.0
2021-03-30,Jhajjar,5,6041,5874,1.0,97.24,97.0,5.0,102,,,,65,,,47425.0
2021-03-30,Jind,0,5390,5063,,93.93,95.0,3.0,98,,,,229,,,43123.0
2021-03-30,Kaithal,21,4596,4292,19.0,93.39,61.0,1.0,62,,,,242,,,38310.0
2021-03-30,Karnal,80,14272,12757,159.0,89.38,158.0,9.0,167,,,,1348,,,85932.0
2021-03-30,Kurukshetra,104,11010,10004,82.0,90.86,144.0,1.0,145,,,,861,,,41607.0
2021-03-30,Mahindergarh,1,6655,6607,6.0,99.28,18.0,3.0,21,,,,27,,,43648.0
2021-03-30,Nuh,2,1723,1691,1.0,98.14,20.0,10.0,30,,,,2,,,15822.0
2021-03-30,Palwal,0,4453,4415,,99.15,32.0,3.0,35,,,,3,,,42009.0
2021-03-30,Panchkula,102,12936,11778,37.0,91.05,144.0,10.0,154,,,,1004,,,60795.0
2021-03-30,Panipat,143,11628,11013,43.0,94.71,137.0,25.0,162,,,,453,,,46431.0
2021-03-30,Rewari,4,11428,11328,3.0,99.12,56.0,20.0,76,,,,24,,,49252.0
2021-03-30,Rohtak,19,12546,12222,8.0,97.42,153.0,2.0,155,,,,169,,,54892.0
2021-03-30,Sirsa,12,8361,8082,11.0,96.66,101.0,16.0,117,,,,162,,,84122.0
2021-03-30,Sonepat,39,15392,15005,95.0,97.49,57.0,29.0,86,,,,301,,,102554.0
2021-03-30,Total,980,289694,277110,851.0,95.66,2772.0,375.0,3147,4.0,,,9437,,,1482699.0
2021-03-30,Yamunanagar,97,8367,7644,76.0,91.36,157.0,7.0,164,,,,559,,,61026.0
2021-03-31,Ambala,105,14095,12815,104.0,90.92,148.0,11.0,159,,,,1121,1788.0,338.0,128733.0
2021-03-31,Bhiwani,10,6432,6246,3.0,97.11,129.0,16.0,145,,,,41,3080.0,20.0,57177.0
2021-03-31,Charkhi Dadri,1,1553,1509,4.0,97.17,20.0,6.0,26,,,,18,4497.0,39.0,32464.0
2021-03-31,Faridabad,70,47741,46733,57.0,97.89,326.0,97.0,423,1.0,,,585,9691.0,413.0,168697.0
2021-03-31,Fatehabad,1,5092,4789,45.0,94.05,116.0,7.0,123,,,,180,326.0,20.0,41537.0
2021-03-31,Gurugram,276,63027,60721,199.0,96.34,296.0,68.0,364,,,,1942,13907.0,381.0,208228.0
2021-03-31,Hisar,18,17437,16943,9.0,97.17,308.0,26.0,334,,,,160,933.0,94.0,64442.0
2021-03-31,Jhajjar,9,6050,5887,13.0,97.31,97.0,5.0,102,,,,61,2504.0,82.0,50011.0
2021-03-31,Jind,98,5488,5092,29.0,92.78,95.0,3.0,98,,,,298,7038.0,83.0,50244.0
2021-03-31,Kaithal,12,4608,4312,20.0,93.58,62.0,1.0,63,1.0,,,233,1954.0,49.0,40313.0
2021-03-31,Karnal,182,14454,12830,73.0,88.76,160.0,9.0,169,2.0,,,1455,656.0,80.0,86668.0
2021-03-31,Kurukshetra,81,11091,10040,36.0,90.52,146.0,1.0,147,2.0,,,904,16070.0,154.0,57831.0
2021-03-31,Mahindergarh,1,6656,6608,1.0,99.28,18.0,3.0,21,,,,27,6111.0,95.0,49854.0
2021-03-31,Nuh,1,1724,1691,,98.09,20.0,10.0,30,,,,3,455.0,5.0,16282.0
2021-03-31,Palwal,0,4453,4415,,99.15,32.0,3.0,35,,,,3,7062.0,27.0,49098.0
2021-03-31,Panchkula,93,13029,11922,144.0,91.5,144.0,10.0,154,,,,953,3485.0,235.0,64515.0
2021-03-31,Panipat,12,11640,11033,20.0,94.79,139.0,25.0,164,2.0,,,443,3241.0,41.0,49713.0
2021-03-31,Rewari,4,11432,11333,5.0,99.13,56.0,20.0,76,,,,23,734.0,121.0,50107.0
2021-03-31,Rohtak,11,12557,12226,4.0,97.36,153.0,2.0,155,,,,176,3429.0,87.0,58408.0
2021-03-31,Sirsa,22,8383,8098,16.0,96.6,101.0,16.0,117,,,,168,4802.0,61.0,88985.0
2021-03-31,Sonepat,6,15398,15005,,97.45,57.0,29.0,86,,,,307,9979.0,126.0,112659.0
2021-03-31,Total,1106,290800,277919,809.0,95.57,2780.0,375.0,3155,8.0,,,9726,106244.0,2656.0,1591599.0
2021-03-31,Yamunanagar,93,8460,7671,27.0,90.67,157.0,7.0,164,,,,625,4502.0,105.0,65633.0
2021-04-01,Ambala,121,14216,12858,43.0,90.45,148.0,11.0,159,,,,1199,,,150931.0
2021-04-01,Bhiwani,10,6442,6250,4.0,97.02,130.0,16.0,146,1.0,,,46,,,60914.0
2021-04-01,Charkhi Dadri,2,1555,1509,,97.04,20.0,6.0,26,,,,20,,,35354.0
2021-04-01,Faridabad,108,47849,46789,56.0,97.78,326.0,97.0,423,,,,637,,,179070.0
2021-04-01,Fatehabad,45,5137,4799,10.0,93.42,117.0,7.0,124,1.0,,,214,,,46164.0
2021-04-01,Gurugram,381,63408,60896,175.0,96.04,297.0,68.0,365,1.0,,,2147,,,220499.0
2021-04-01,Hisar,30,17467,16961,18.0,97.1,310.0,26.0,336,2.0,,,170,,,66836.0
2021-04-01,Jhajjar,19,6069,5889,2.0,97.03,97.0,5.0,102,,,,78,,,54475.0
2021-04-01,Jind,30,5518,5134,42.0,93.04,95.0,3.0,98,,,,286,,,51785.0
2021-04-01,Kaithal,38,4646,4324,12.0,93.07,64.0,1.0,65,2.0,,,257,,,43068.0
2021-04-01,Karnal,214,14668,13017,187.0,88.74,161.0,9.0,170,1.0,,,1481,,,94681.0
2021-04-01,Kurukshetra,81,11172,10147,107.0,90.83,146.0,1.0,147,,,,878,,,58788.0
2021-04-01,Mahindergarh,4,6660,6617,9.0,99.35,18.0,3.0,21,,,,22,,,51249.0
2021-04-01,Nuh,0,1724,1691,,98.09,20.0,10.0,30,,,,3,,,16986.0
2021-04-01,Palwal,4,4457,4416,1.0,99.08,32.0,3.0,35,,,,6,,,52842.0
2021-04-01,Panchkula,159,13188,12000,78.0,90.99,144.0,10.0,154,,,,1034,,,66829.0
2021-04-01,Panipat,57,11697,11064,31.0,94.59,139.0,25.0,164,,,,469,,,53058.0
2021-04-01,Rewari,7,11439,11336,3.0,99.1,56.0,20.0,76,,,,27,,,61310.0
2021-04-01,Rohtak,67,12624,12236,10.0,96.93,153.0,2.0,155,,,,233,,,61411.0
2021-04-01,Sirsa,47,8430,8122,24.0,96.35,101.0,16.0,117,,,,191,,,92849.0
2021-04-01,Sonepat,102,15500,15058,53.0,97.15,57.0,29.0,86,,,,356,,,113691.0
2021-04-01,Total,1609,292409,278883,964.0,95.37,2789.0,375.0,3164,9.0,,,10362,,,1701800.0
2021-04-01,Yamunanagar,83,8543,7770,99.0,90.95,158.0,7.0,165,1.0,,,608,,,69010.0
2021-04-02,Ambala,127,14343,12954,96.0,90.3,148.0,11.0,159,,,,1230,4360.0,855.0,156146.0
2021-04-02,Bhiwani,14,6456,6252,2.0,96.8,131.0,16.0,147,1.0,,,57,2498.0,71.0,63483.0
2021-04-02,Charkhi Dadri,0,1555,1509,,97.0,20.0,6.0,26,,,,20,1131.0,36.0,36521.0
2021-04-02,Faridabad,146,47995,46861,72.0,97.6,326.0,97.0,423,,,,711,10509.0,761.0,190340.0
2021-04-02,Fatehabad,27,5164,4821,22.0,93.4,118.0,7.0,125,1.0,,,218,1027.0,21.0,47212.0
2021-04-02,Gurugram,398,63806,61158,262.0,95.8,297.0,69.0,366,1.0,,,2282,10295.0,547.0,231341.0
2021-04-02,Hisar,34,17501,16978,17.0,97.0,310.0,27.0,337,1.0,,,186,2647.0,125.0,69608.0
2021-04-02,Jhajjar,25,6094,5904,15.0,96.9,97.0,5.0,102,,,,88,2355.0,69.0,56899.0
2021-04-02,Jind,53,5571,5172,38.0,92.8,97.0,3.0,100,2.0,,,299,1276.0,96.0,53157.0
2021-04-02,Kaithal,107,4753,4401,77.0,92.6,65.0,1.0,66,1.0,,,286,2316.0,53.0,45437.0
2021-04-02,Karnal,261,14929,13116,99.0,87.9,163.0,9.0,172,2.0,,,1641,3678.0,377.0,98736.0
2021-04-02,Kurukshetra,117,11289,10264,117.0,90.9,146.0,1.0,147,,,,878,3882.0,105.0,62775.0
2021-04-02,Mahindergarh,4,6664,6620,3.0,99.3,18.0,3.0,21,,,,23,3459.0,102.0,54810.0
2021-04-02,Nuh,2,1726,1691,,98.0,20.0,10.0,30,,,,5,568.0,16.0,17570.0
2021-04-02,Palwal,2,4459,4417,1.0,99.1,32.0,3.0,35,,,,7,239.0,58.0,53139.0
2021-04-02,Panchkula,183,13371,12179,179.0,91.1,144.0,10.0,154,,,,1038,2950.0,208.0,69987.0
2021-04-02,Panipat,96,11793,11110,46.0,94.2,139.0,25.0,164,,,,519,1869.0,44.0,54971.0
2021-04-02,Rewari,9,11448,11338,2.0,99.0,56.0,20.0,76,,,,34,3247.0,196.0,64753.0
2021-04-02,Rohtak,41,12665,12252,16.0,96.7,153.0,2.0,155,,,,258,1438.0,150.0,62999.0
2021-04-02,Sirsa,31,8461,8139,17.0,96.2,101.0,16.0,117,,,,205,2786.0,231.0,95866.0
2021-04-02,Sonepat,57,15557,15087,29.0,97.0,57.0,29.0,86,,,,384,3892.0,137.0,117720.0
2021-04-02,Total,1861,294270,280074,1191.0,95.18,2797.0,377.0,3174,10.0,,,11022,72552.0,4436.0,1778788.0
2021-04-02,Yamunanagar,127,8670,7851,81.0,90.6,159.0,7.0,166,1.0,,,653,6130.0,178.0,75318.0
2021-04-03,Ambala,138,14481,13030,76.0,89.98,151.0,11.0,162,3.0,,,1289,5219.0,69.0,161434.0
2021-04-03,Bhiwani,27,6483,6253,1.0,96.45,131.0,16.0,147,,,,83,1813.0,46.0,65342.0
2021-04-03,Charkhi Dadri,3,1558,1510,1.0,96.92,20.0,6.0,26,,,,22,1254.0,23.0,37798.0
2021-04-03,Faridabad,138,48133,46930,69.0,97.5,326.0,97.0,423,,,,780,7880.0,393.0,198613.0
2021-04-03,Fatehabad,53,5217,4840,19.0,92.77,118.0,7.0,125,,,,252,1606.0,40.0,48858.0
2021-04-03,Gurugram,606,64412,61419,261.0,95.35,298.0,69.0,367,1.0,,,2626,7470.0,420.0,239231.0
2021-04-03,Hisar,49,17550,17008,30.0,96.91,310.0,27.0,337,,,,205,566.0,80.0,70254.0
2021-04-03,Jhajjar,26,6120,5906,2.0,96.5,97.0,5.0,102,,,,112,602.0,29.0,57530.0
2021-04-03,Jind,68,5639,5230,58.0,92.75,97.0,3.0,100,,,,309,1387.0,42.0,54586.0
2021-04-03,Kaithal,63,4816,4427,26.0,91.92,66.0,1.0,67,1.0,,,322,1273.0,29.0,46739.0
2021-04-03,Karnal,274,15203,13357,241.0,87.86,163.0,9.0,172,,,,1674,1517.0,144.0,100397.0
2021-04-03,Kurukshetra,124,11413,10348,84.0,90.67,148.0,1.0,149,2.0,,,916,581.0,46.0,63402.0
2021-04-03,Mahindergarh,7,6671,6620,,99.24,18.0,3.0,21,,,,30,2213.0,44.0,57067.0
2021-04-03,Nuh,0,1726,1691,,97.97,20.0,10.0,30,,,,5,674.0,6.0,18250.0
2021-04-03,Palwal,5,4464,4418,1.0,98.97,32.0,3.0,35,,,,11,3344.0,19.0,56502.0
2021-04-03,Panchkula,82,13453,12266,87.0,91.18,144.0,10.0,154,,,,1033,2770.0,323.0,73080.0
2021-04-03,Panipat,52,11845,11154,44.0,94.17,140.0,25.0,165,1.0,,,526,3021.0,88.0,58080.0
2021-04-03,Rewari,11,11459,11341,3.0,98.97,56.0,20.0,76,,,,42,1824.0,170.0,66747.0
2021-04-03,Rohtak,72,12737,12266,14.0,96.3,153.0,2.0,155,,,,316,1156.0,65.0,64220.0
2021-04-03,Sirsa,49,8510,8157,18.0,95.85,101.0,17.0,118,1.0,,,235,1112.0,147.0,97125.0
2021-04-03,Sonepat,49,15606,15145,58.0,97.05,57.0,29.0,86,,,,375,2000.0,132.0,119852.0
2021-04-03,Total,1959,296229,281258,1184.0,94.95,2806.0,378.0,3184,10.0,,,11787,52593.0,2445.0,1833826.0
2021-04-03,Yamunanagar,63,8733,7942,91.0,90.94,160.0,7.0,167,1.0,,,624,3311.0,90.0,78719.0
2021-04-05,Ambala,185,14780,13266,131.0,89.76,153.0,11.0,164,1.0,,,1350,5070.0,172.0,169270.0
2021-04-05,Bhiwani,6,6505,6270,9.0,96.39,131.0,16.0,147,,,,88,5357.0,175.0,72080.0
2021-04-05,Charkhi Dadri,13,1576,1512,,95.94,20.0,6.0,26,,,,38,1793.0,20.0,40588.0
2021-04-05,Faridabad,154,48438,47113,88.0,97.26,327.0,97.0,424,1.0,,,901,12872.0,637.0,219342.0
2021-04-05,Fatehabad,43,5263,4923,43.0,93.54,118.0,8.0,126,1.0,,,214,2956.0,53.0,52643.0
2021-04-05,Gurugram,581,65548,62013,384.0,94.61,299.0,69.0,368,1.0,,,3167,26687.0,1098.0,268567.0
2021-04-05,Hisar,49,17644,17054,18.0,96.66,310.0,28.0,338,1.0,,,252,3166.0,179.0,73795.0
2021-04-05,Jhajjar,21,6179,5930,12.0,95.97,97.0,5.0,102,,,,147,5547.0,204.0,64032.0
2021-04-05,Jind,111,5784,5276,3.0,91.22,97.0,3.0,100,,,,408,3067.0,84.0,58632.0
2021-04-05,Kaithal,37,4859,4515,45.0,92.92,70.0,1.0,71,1.0,,,273,2364.0,18.0,49676.0
2021-04-05,Karnal,200,15588,13652,213.0,87.58,163.0,9.0,172,,,,1764,4903.0,352.0,107566.0
2021-04-05,Kurukshetra,170,11718,10507,84.0,89.67,151.0,1.0,152,2.0,,,1059,9188.0,190.0,73515.0
2021-04-05,Mahindergarh,8,6684,6629,8.0,99.18,18.0,3.0,21,,,,34,4777.0,68.0,64367.0
2021-04-05,Nuh,1,1729,1694,2.0,97.98,20.0,10.0,30,,,,5,1231.0,31.0,19787.0
2021-04-05,Palwal,5,4481,4423,,98.71,32.0,3.0,35,,,,23,7787.0,0.0,67672.0
2021-04-05,Panchkula,124,13777,12577,170.0,91.29,144.0,10.0,154,,,,1046,2328.0,214.0,76794.0
2021-04-05,Panipat,59,12046,11258,67.0,93.46,140.0,25.0,165,,,,623,4547.0,87.0,63561.0
2021-04-05,Rewari,10,11473,11348,6.0,98.91,56.0,20.0,76,,,,49,6651.0,441.0,75506.0
2021-04-05,Rohtak,42,12830,12307,19.0,95.92,153.0,2.0,155,,,,368,7983.0,385.0,72588.0
2021-04-05,Sirsa,32,8573,8199,17.0,95.64,101.0,17.0,118,,,,256,6003.0,669.0,104453.0
2021-04-05,Sonepat,66,15744,15230,46.0,96.74,58.0,29.0,87,,,,427,7803.0,220.0,131475.0
2021-04-05,Total,2040,300173,283869,1501.0,94.57,2819.0,380.0,3199,8.0,,,13105,138753.0,5449.0,2012332.0
2021-04-05,Yamunanagar,123,8954,8173,136.0,91.28,161.0,7.0,168,,,,613,6673.0,152.0,86423.0
2021-04-06,Ambala,106,14886,13378,112.0,89.87,155.0,11.0,166,2.0,,,1342,4596.0,129.0,173995.0
2021-04-06,Bhiwani,8,6513,6273,3.0,96.32,131.0,16.0,147,,,,93,5273.0,111.0,77464.0
2021-04-06,Charkhi Dadri,6,1582,1512,,95.58,20.0,6.0,26,,,,44,869.0,8.0,41465.0
2021-04-06,Faridabad,237,48675,47211,98.0,96.99,327.0,97.0,424,,,,1040,7554.0,451.0,227347.0
2021-04-06,Fatehabad,36,5299,4948,25.0,93.38,119.0,8.0,127,1.0,,,224,2402.0,81.0,55126.0
2021-04-06,Gurugram,604,66152,62173,160.0,93.99,299.0,69.0,368,,,,3611,7545.0,465.0,276577.0
2021-04-06,Hisar,49,17693,17076,22.0,96.51,310.0,28.0,338,,,,279,3066.0,132.0,76993.0
2021-04-06,Jhajjar,56,6235,5938,8.0,95.24,97.0,5.0,102,,,,195,1816.0,44.0,65892.0
2021-04-06,Jind,98,5882,5281,5.0,89.78,97.0,3.0,100,,,,501,3471.0,64.0,62167.0
2021-04-06,Kaithal,32,4891,4531,16.0,92.64,71.0,1.0,72,1.0,,,288,2213.0,49.0,51938.0
2021-04-06,Karnal,137,15725,13852,200.0,88.09,165.0,9.0,174,2.0,,,1699,3842.0,346.0,111754.0
2021-04-06,Kurukshetra,101,11819,10618,111.0,89.84,151.0,1.0,152,,,,1049,4033.0,178.0,77726.0
2021-04-06,Mahindergarh,1,6685,6632,3.0,99.21,18.0,3.0,21,,,,32,3075.0,183.0,67625.0
2021-04-06,Nuh,0,1729,1695,1.0,98.03,20.0,10.0,30,,,,4,1182.0,6.0,20975.0
2021-04-06,Palwal,20,4501,4429,6.0,98.4,32.0,3.0,35,,,,37,1713.0,0.0,69385.0
2021-04-06,Panchkula,169,13946,12655,78.0,90.74,144.0,10.0,154,,,,1137,2393.0,271.0,79458.0
2021-04-06,Panipat,86,12132,11303,45.0,93.17,140.0,25.0,165,,,,664,3620.0,96.0,67277.0
2021-04-06,Rewari,27,11500,11351,3.0,98.7,56.0,20.0,76,,,,73,2225.0,289.0,78020.0
2021-04-06,Rohtak,49,12879,12332,25.0,95.75,153.0,2.0,155,,,,392,6104.0,87.0,78779.0
2021-04-06,Sirsa,47,8620,8217,18.0,95.32,101.0,18.0,119,1.0,,,284,4342.0,707.0,109502.0
2021-04-06,Sonepat,95,15839,15273,43.0,96.43,59.0,29.0,88,1.0,,,478,4774.0,254.0,136503.0
2021-04-06,Total,2099,302272,284984,1115.0,94.28,2827.0,381.0,3208,9.0,,,14080,79451.0,5499.0,2097282.0
