date,district,total_active_cases_till_yesterday,new_cases_today,discharged_cases_today,deaths_today,total_active_cases_including_today,total_indegenous_cases_till_yesterday,indegenous_cases_today,total_imported_cases_till_yesterday,imported_cases_today,total_cases_till_today,total_cases_discharged,total_deaths
2020-10-27,chennai,8859,695,1451,7,8096,196347.0,695.0,35.0,0.0,197077.0,185374,3607
2020-10-27,coimbatore,3756,209,373,2,3590,42039.0,209.0,48.0,0.0,42296.0,38166,540
2020-10-27,cuddalore,715,45,51,1,708,22794.0,45.0,202.0,0.0,23041.0,22065,268
2020-10-27,dharmapuri,459,25,69,0,415,5276.0,25.0,214.0,0.0,5515.0,5052,48
2020-10-27,dindigul,256,2,30,0,228,9662.0,2.0,77.0,0.0,9741.0,9329,184
2020-10-27,erode,805,76,108,1,772,9710.0,76.0,94.0,0.0,9880.0,8988,120
2020-10-27,grand total,29268,2522,4029,27,27734,705024.0,2522.0,6689.0,0.0,714235.0,675518,10983
2020-10-27,kallakurichi,242,22,23,1,240,9767.0,22.0,404.0,0.0,10193.0,9850,103
2020-10-27,kancheepuram,464,98,113,0,449,25183.0,98.0,3.0,0.0,25284.0,24458,377
2020-10-27,kanyakumari,572,48,54,0,566,14615.0,48.0,109.0,0.0,14772.0,13964,242
2020-10-27,karur,292,25,38,0,279,3965.0,25.0,46.0,0.0,4036.0,3714,43
2020-10-27,krishnagiri,543,28,109,1,461,6202.0,28.0,165.0,0.0,6395.0,5828,106
2020-10-27,madurai,600,57,58,2,597,18354.0,57.0,153.0,0.0,18564.0,17550,417
2020-10-27,nagapattinam,362,35,47,0,350,6430.0,35.0,88.0,0.0,6553.0,6092,111
2020-10-27,namakkal,705,68,64,0,709,8662.0,68.0,98.0,0.0,8828.0,8026,93
2020-10-27,nilgiris,244,81,29,0,296,6390.0,81.0,19.0,0.0,6490.0,6156,38
2020-10-27,perambalur,74,3,6,0,71,2116.0,3.0,2.0,0.0,2121.0,2029,21
2020-10-27,pudukottai,215,25,24,0,216,10431.0,25.0,33.0,0.0,10489.0,10124,149
2020-10-27,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2020-10-27,ramanathapuram,137,3,23,1,116,5831.0,3.0,133.0,0.0,5967.0,5722,129
2020-10-27,ranipet,271,20,26,0,265,14669.0,20.0,49.0,0.0,14738.0,14297,176
2020-10-27,salem,1826,146,191,3,1778,26126.0,146.0,419.0,0.0,26691.0,24504,409
2020-10-27,sivagangai,135,19,22,1,131,5754.0,19.0,60.0,0.0,5833.0,5576,126
2020-10-27,tenkasi,127,5,29,0,103,7744.0,5.0,49.0,0.0,7798.0,7542,153
2020-10-27,thanjavur,371,61,101,0,331,15037.0,61.0,22.0,0.0,15120.0,14573,216
2020-10-27,theni,129,19,42,0,106,16100.0,19.0,45.0,0.0,16164.0,15867,191
2020-10-27,thirupathur,288,38,31,0,295,6378.0,38.0,110.0,0.0,6526.0,6113,118
2020-10-27,thiruvallur,1214,115,163,0,1166,37241.0,115.0,8.0,0.0,37364.0,35584,614
2020-10-27,thiruvannamalai,504,23,64,0,463,17033.0,23.0,393.0,0.0,17449.0,16726,260
2020-10-27,thiruvarur,402,40,52,0,390,9410.0,40.0,37.0,0.0,9487.0,9006,91
2020-10-27,thoothukudi,500,39,46,0,493,14548.0,39.0,269.0,0.0,14856.0,14234,129
2020-10-27,tirunelveli,309,28,47,0,290,13686.0,28.0,420.0,0.0,14134.0,13636,208
2020-10-27,tiruppur,976,99,92,5,978,12176.0,99.0,11.0,0.0,12286.0,11123,185
2020-10-27,trichy,493,42,61,0,474,12273.0,42.0,18.0,0.0,12333.0,11692,167
2020-10-27,vellore,424,68,54,0,438,17349.0,68.0,218.0,0.0,17635.0,16894,303
2020-10-27,villupuram,459,39,101,0,397,13374.0,39.0,174.0,0.0,13587.0,13084,106
2020-10-27,virudhunagar,187,27,20,0,194,15240.0,27.0,104.0,0.0,15371.0,14957,220
2020-10-28,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,982.0,0.0,982.0,981,1
2020-10-28,airport surveillance (international),2,0,0,0,2,0.0,0.0,925.0,0.0,925.0,922,1
2020-10-28,ariyalur,78,12,12,1,77,4315.0,12.0,20.0,0.0,4347.0,4223,47
2020-10-28,chengalpattu,1267,150,231,2,1184,43010.0,150.0,5.0,0.0,43165.0,41312,669
2020-10-28,chennai,8082,688,957,9,7804,197028.0,688.0,35.0,0.0,197751.0,186331,3616
2020-10-28,coimbatore,3592,218,685,7,3118,42250.0,218.0,48.0,0.0,42516.0,38851,547
2020-10-28,cuddalore,710,35,90,1,654,22841.0,35.0,202.0,0.0,23078.0,22155,269
2020-10-28,dharmapuri,416,24,65,0,375,5302.0,24.0,214.0,0.0,5540.0,5117,48
2020-10-28,dindigul,228,8,23,0,213,9664.0,8.0,77.0,0.0,9749.0,9352,184
2020-10-28,erode,752,155,106,0,801,9766.0,155.0,94.0,0.0,10015.0,9094,120
2020-10-28,grand total,27734,2516,3859,35,26356,707546.0,2516.0,6689.0,0.0,716751.0,679377,11018
2020-10-28,kallakurichi,240,20,16,0,244,9789.0,20.0,404.0,0.0,10213.0,9866,103
2020-10-28,kancheepuram,401,86,88,1,398,25233.0,86.0,3.0,0.0,25322.0,24546,378
2020-10-28,kanyakumari,566,38,62,0,542,14663.0,38.0,109.0,0.0,14810.0,14026,242
2020-10-28,karur,278,21,57,1,241,3989.0,21.0,46.0,0.0,4056.0,3771,44
2020-10-28,krishnagiri,461,27,43,0,445,6230.0,27.0,165.0,0.0,6422.0,5871,106
2020-10-28,madurai,593,51,80,0,564,18407.0,51.0,153.0,0.0,18611.0,17630,417
2020-10-28,nagapattinam,356,41,56,0,341,6471.0,41.0,88.0,0.0,6600.0,6148,111
2020-10-28,namakkal,716,52,121,1,646,8737.0,52.0,98.0,0.0,8887.0,8147,94
2020-10-28,nilgiris,296,30,49,0,277,6471.0,30.0,19.0,0.0,6520.0,6205,38
2020-10-28,perambalur,71,4,8,0,67,2119.0,4.0,2.0,0.0,2125.0,2037,21
2020-10-28,pudukottai,218,32,25,0,225,10458.0,32.0,33.0,0.0,10523.0,10149,149
2020-10-28,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2020-10-28,ramanathapuram,116,10,17,0,109,5834.0,10.0,133.0,0.0,5977.0,5739,129
2020-10-28,ranipet,260,28,25,1,262,14684.0,28.0,49.0,0.0,14761.0,14322,177
2020-10-28,salem,1778,147,186,2,1737,26272.0,147.0,419.0,0.0,26838.0,24690,411
2020-10-28,sivagangai,131,17,17,0,131,5773.0,17.0,60.0,0.0,5850.0,5593,126
2020-10-28,tenkasi,101,6,3,0,104,7747.0,6.0,49.0,0.0,7802.0,7545,153
2020-10-28,thanjavur,332,51,72,0,311,15099.0,51.0,22.0,0.0,15172.0,14645,216
2020-10-28,theni,107,18,28,0,97,16120.0,18.0,45.0,0.0,16183.0,15895,191
2020-10-28,thirupathur,296,34,51,1,278,6417.0,34.0,110.0,0.0,6561.0,6164,119
2020-10-28,thiruvallur,1151,138,171,2,1116,37341.0,138.0,8.0,0.0,37487.0,35755,616
2020-10-28,thiruvannamalai,464,21,63,1,421,17057.0,21.0,393.0,0.0,17471.0,16789,261
2020-10-28,thiruvarur,389,34,47,0,376,9449.0,34.0,37.0,0.0,9520.0,9053,91
2020-10-28,thoothukudi,493,31,49,1,474,14587.0,31.0,269.0,0.0,14887.0,14283,130
2020-10-28,tirunelveli,291,21,40,0,272,13715.0,21.0,420.0,0.0,14156.0,13676,208
2020-10-28,tiruppur,993,96,111,2,976,12290.0,96.0,11.0,0.0,12397.0,11234,187
2020-10-28,trichy,472,48,10,0,510,12313.0,48.0,18.0,0.0,12379.0,11702,167
2020-10-28,vellore,445,72,79,1,437,17424.0,72.0,218.0,0.0,17714.0,16973,304
2020-10-28,villupuram,397,33,91,1,338,13413.0,33.0,174.0,0.0,13620.0,13175,107
2020-10-28,virudhunagar,195,19,25,0,189,15268.0,19.0,104.0,0.0,15391.0,14982,220
2020-10-29,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,982.0,0.0,982.0,981,1
2020-10-29,airport surveillance (international),2,0,0,0,2,0.0,0.0,925.0,0.0,925.0,922,1
2020-10-29,ariyalur,77,9,8,0,78,4327.0,9.0,20.0,0.0,4356.0,4231,47
2020-10-29,chengalpattu,1187,148,197,2,1136,43163.0,148.0,5.0,0.0,43316.0,41509,671
2020-10-29,chennai,7783,756,902,9,7628,197696.0,756.0,35.0,0.0,198487.0,187233,3626
2020-10-29,coimbatore,3127,251,633,6,2739,42477.0,251.0,48.0,0.0,42776.0,39484,553
2020-10-29,cuddalore,655,31,266,0,420,22877.0,31.0,202.0,0.0,23110.0,22421,269
2020-10-29,dharmapuri,375,21,48,0,348,5326.0,21.0,214.0,0.0,5561.0,5165,48
2020-10-29,dindigul,217,5,88,0,134,9676.0,5.0,77.0,0.0,9758.0,9440,184
2020-10-29,erode,789,124,83,1,829,9909.0,124.0,94.0,0.0,10127.0,9177,121
2020-10-29,grand total,26356,2652,4087,35,24886,710062.0,2652.0,6689.0,0.0,719403.0,683464,11053
2020-10-29,kallakurichi,242,15,57,0,200,9807.0,15.0,404.0,0.0,10226.0,9923,103
2020-10-29,kancheepuram,407,89,59,2,435,25328.0,89.0,3.0,0.0,25420.0,24605,380
2020-10-29,kanyakumari,538,35,71,0,502,14697.0,35.0,109.0,0.0,14841.0,14097,242
2020-10-29,karur,243,28,22,0,249,4012.0,28.0,46.0,0.0,4086.0,3793,44
2020-10-29,krishnagiri,446,28,148,0,326,6258.0,28.0,165.0,0.0,6451.0,6019,106
2020-10-29,madurai,561,51,56,0,556,18455.0,51.0,153.0,0.0,18659.0,17686,417
2020-10-29,nagapattinam,344,37,38,2,341,6515.0,37.0,88.0,0.0,6640.0,6186,113
2020-10-29,namakkal,652,46,93,0,605,8795.0,46.0,98.0,0.0,8939.0,8240,94
2020-10-29,nilgiris,274,39,66,0,247,6498.0,39.0,19.0,0.0,6556.0,6271,38
2020-10-29,perambalur,68,2,16,0,54,2124.0,2.0,2.0,0.0,2128.0,2053,21
2020-10-29,pudukottai,228,28,36,0,220,10493.0,28.0,33.0,0.0,10554.0,10185,149
2020-10-29,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2020-10-29,ramanathapuram,110,10,21,1,98,5845.0,10.0,133.0,0.0,5988.0,5760,130
2020-10-29,ranipet,264,24,20,0,268,14714.0,24.0,49.0,0.0,14787.0,14342,177
2020-10-29,salem,1736,170,197,2,1707,26418.0,170.0,419.0,0.0,27007.0,24887,413
2020-10-29,sivagangai,131,15,15,0,131,5790.0,15.0,60.0,0.0,5865.0,5608,126
2020-10-29,tenkasi,105,7,41,0,71,7754.0,7.0,49.0,0.0,7810.0,7586,153
2020-10-29,thanjavur,313,88,66,1,334,15152.0,88.0,22.0,0.0,15262.0,14711,217
2020-10-29,theni,97,24,26,1,94,16138.0,24.0,45.0,0.0,16207.0,15921,192
2020-10-29,thirupathur,279,26,52,0,253,6452.0,26.0,110.0,0.0,6588.0,6216,119
2020-10-29,thiruvallur,1102,146,191,1,1056,37464.0,146.0,8.0,0.0,37618.0,35946,616
2020-10-29,thiruvannamalai,425,22,74,0,373,17082.0,22.0,393.0,0.0,17497.0,16863,261
2020-10-29,thiruvarur,370,45,27,4,384,9477.0,45.0,37.0,0.0,9559.0,9080,95
2020-10-29,thoothukudi,476,57,65,0,468,14620.0,57.0,269.0,0.0,14946.0,14348,130
2020-10-29,tirunelveli,272,20,72,0,220,13736.0,20.0,420.0,0.0,14176.0,13748,208
2020-10-29,tiruppur,982,94,114,2,960,12392.0,94.0,11.0,0.0,12497.0,11348,189
2020-10-29,trichy,510,47,67,0,490,12361.0,47.0,18.0,0.0,12426.0,11769,167
2020-10-29,vellore,435,59,78,1,415,17494.0,59.0,218.0,0.0,17771.0,17051,305
2020-10-29,villupuram,344,42,45,0,341,13452.0,42.0,174.0,0.0,13668.0,13220,107
2020-10-29,virudhunagar,190,13,29,0,174,15288.0,13.0,104.0,0.0,15405.0,15011,220
2020-11-01,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,982.0,0.0,982.0,981,1
2020-11-01,airport surveillance (international),2,0,0,0,2,0.0,0.0,925.0,0.0,925.0,922,1
2020-11-01,ariyalur,64,8,16,0,56,4357.0,8.0,20.0,0.0,4385.0,4282,47
2020-11-01,chengalpattu,1074,145,175,2,1042,43690.0,145.0,5.0,0.0,43840.0,42123,675
2020-11-01,chennai,7122,686,792,11,7005,199812.0,686.0,35.0,0.0,200533.0,189866,3662
2020-11-01,coimbatore,2053,248,573,0,1728,43208.0,248.0,48.0,0.0,43504.0,41219,557
2020-11-01,cuddalore,169,46,52,1,162,22998.0,46.0,202.0,0.0,23246.0,22813,271
2020-11-01,dharmapuri,231,18,66,0,183,5388.0,18.0,214.0,0.0,5620.0,5389,48
2020-11-01,dindigul,38,29,19,0,48,9696.0,29.0,77.0,0.0,9802.0,9569,185
2020-11-01,erode,804,98,101,0,801,10201.0,98.0,94.0,0.0,10393.0,9468,124
2020-11-01,grand total,22164,2504,3644,30,20994,717833.0,2504.0,6689.0,0.0,727026.0,694880,11152
2020-11-01,kallakurichi,128,28,33,0,123,9860.0,28.0,404.0,0.0,10292.0,10065,104
2020-11-01,kancheepuram,472,65,110,5,422,25561.0,65.0,3.0,0.0,25629.0,24820,387
2020-11-01,kanyakumari,393,43,113,0,323,14795.0,43.0,109.0,0.0,14947.0,14380,244
2020-11-01,karur,245,32,27,1,249,4092.0,32.0,46.0,0.0,4170.0,3876,45
2020-11-01,krishnagiri,207,37,37,0,207,6372.0,37.0,165.0,0.0,6574.0,6261,106
2020-11-01,madurai,507,43,64,0,486,18582.0,43.0,153.0,0.0,18778.0,17873,419
2020-11-01,nagapattinam,332,25,40,2,315,6639.0,25.0,88.0,0.0,6752.0,6320,117
2020-11-01,namakkal,613,64,144,1,532,8989.0,64.0,98.0,0.0,9151.0,8524,95
2020-11-01,nilgiris,241,45,11,0,275,6597.0,45.0,19.0,0.0,6661.0,6346,40
2020-11-01,perambalur,33,6,14,0,25,2138.0,6.0,2.0,0.0,2146.0,2100,21
2020-11-01,pudukottai,184,19,34,0,169,10562.0,19.0,33.0,0.0,10614.0,10296,149
2020-11-01,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2020-11-01,ramanathapuram,76,3,26,0,53,5871.0,3.0,133.0,0.0,6007.0,5824,130
2020-11-01,ranipet,204,47,46,0,205,14808.0,47.0,49.0,0.0,14904.0,14522,177
2020-11-01,salem,1608,110,286,0,1432,26859.0,110.0,419.0,0.0,27388.0,25541,415
2020-11-01,sivagangai,139,10,25,0,124,5842.0,10.0,60.0,0.0,5912.0,5662,126
2020-11-01,tenkasi,31,3,6,2,26,7774.0,3.0,49.0,0.0,7826.0,7645,155
2020-11-01,thanjavur,257,52,36,1,272,15318.0,52.0,22.0,0.0,15392.0,14899,221
2020-11-01,theni,57,17,20,0,54,16188.0,17.0,45.0,0.0,16250.0,16003,193
2020-11-01,thirupathur,248,47,54,0,241,6524.0,47.0,110.0,0.0,6681.0,6321,119
2020-11-01,thiruvallur,984,136,139,0,981,37879.0,136.0,8.0,0.0,38023.0,36420,622
2020-11-01,thiruvannamalai,323,64,81,0,306,17230.0,64.0,393.0,0.0,17687.0,17120,261
2020-11-01,thiruvarur,362,51,93,0,320,9592.0,51.0,37.0,0.0,9680.0,9261,99
2020-11-01,thoothukudi,455,25,24,0,456,14793.0,25.0,269.0,0.0,15087.0,14501,130
2020-11-01,tirunelveli,168,28,38,0,158,13787.0,28.0,420.0,0.0,14235.0,13869,208
2020-11-01,tiruppur,989,85,114,0,960,12741.0,85.0,11.0,0.0,12837.0,11683,194
2020-11-01,trichy,450,34,57,1,426,12491.0,34.0,18.0,0.0,12543.0,11948,169
2020-11-01,vellore,418,62,89,2,389,17692.0,62.0,218.0,0.0,17972.0,17276,307
2020-11-01,villupuram,332,27,49,1,309,13574.0,27.0,174.0,0.0,13775.0,13358,108
2020-11-01,virudhunagar,151,18,40,0,129,15333.0,18.0,104.0,0.0,15455.0,15106,220
2020-11-02,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,982.0,0.0,982.0,981,1
2020-11-02,airport surveillance (international),2,0,0,0,2,0.0,0.0,925.0,0.0,925.0,922,1
2020-11-02,ariyalur,57,7,24,0,40,4366.0,7.0,20.0,0.0,4393.0,4306,47
2020-11-02,chengalpattu,1063,136,150,6,1043,43858.0,136.0,5.0,0.0,43999.0,42273,683
2020-11-02,chennai,6998,671,1238,9,6422,200489.0,671.0,35.0,0.0,201195.0,191104,3669
2020-11-02,coimbatore,1732,243,652,5,1318,43460.0,243.0,48.0,0.0,43751.0,41871,562
2020-11-02,cuddalore,165,41,49,0,157,23047.0,41.0,202.0,0.0,23290.0,22862,271
2020-11-02,dharmapuri,184,16,57,0,143,5407.0,16.0,214.0,0.0,5637.0,5446,48
2020-11-02,dindigul,48,19,5,0,62,9725.0,19.0,77.0,0.0,9821.0,9574,185
2020-11-02,erode,795,91,100,1,785,10293.0,91.0,94.0,0.0,10478.0,9568,125
2020-11-02,grand total,20994,2481,3940,31,19504,720337.0,2481.0,6689.0,0.0,729507.0,698820,11183
2020-11-02,kallakurichi,124,27,25,0,126,9889.0,27.0,404.0,0.0,10320.0,10090,104
2020-11-02,kancheepuram,403,78,91,3,387,25610.0,78.0,3.0,0.0,25691.0,24911,393
2020-11-02,kanyakumari,323,40,102,1,260,14838.0,40.0,109.0,0.0,14987.0,14482,245
2020-11-02,karur,251,22,50,0,223,4126.0,22.0,46.0,0.0,4194.0,3926,45
2020-11-02,krishnagiri,206,25,26,0,205,6408.0,25.0,165.0,0.0,6598.0,6287,106
2020-11-02,madurai,484,37,46,1,474,18623.0,37.0,153.0,0.0,18813.0,17919,420
2020-11-02,nagapattinam,315,23,45,0,293,6664.0,23.0,88.0,0.0,6775.0,6365,117
2020-11-02,namakkal,528,59,124,0,463,9049.0,59.0,98.0,0.0,9206.0,8648,95
2020-11-02,nilgiris,275,62,47,0,290,6642.0,62.0,19.0,0.0,6723.0,6393,40
2020-11-02,perambalur,28,4,3,0,29,2147.0,4.0,2.0,0.0,2153.0,2103,21
2020-11-02,pudukottai,173,17,28,0,162,10585.0,17.0,33.0,0.0,10635.0,10324,149
2020-11-02,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2020-11-02,ramanathapuram,55,12,17,0,50,5876.0,12.0,133.0,0.0,6021.0,5841,130
2020-11-02,ranipet,208,35,10,0,233,14858.0,35.0,49.0,0.0,14942.0,14532,177
2020-11-02,salem,1433,125,238,2,1318,26970.0,125.0,419.0,0.0,27514.0,25779,417
2020-11-02,sivagangai,123,11,31,0,103,5851.0,11.0,60.0,0.0,5922.0,5693,126
2020-11-02,tenkasi,26,4,3,0,27,7777.0,4.0,49.0,0.0,7830.0,7648,155
2020-11-02,thanjavur,274,48,66,0,256,15372.0,48.0,22.0,0.0,15442.0,14965,221
2020-11-02,theni,57,15,17,0,55,16208.0,15.0,45.0,0.0,16268.0,16020,193
2020-11-02,thirupathur,241,38,61,0,218,6571.0,38.0,110.0,0.0,6719.0,6382,119
2020-11-02,thiruvallur,962,115,152,1,924,37993.0,115.0,8.0,0.0,38116.0,36572,620
2020-11-02,thiruvannamalai,308,41,32,0,317,17296.0,41.0,393.0,0.0,17730.0,17152,261
2020-11-02,thiruvarur,321,49,88,0,282,9644.0,49.0,37.0,0.0,9730.0,9349,99
2020-11-02,thoothukudi,458,39,50,0,447,14820.0,39.0,269.0,0.0,15128.0,14551,130
2020-11-02,tirunelveli,158,25,32,0,151,13815.0,25.0,420.0,0.0,14260.0,13901,208
2020-11-02,tiruppur,966,149,75,0,1040,12832.0,149.0,11.0,0.0,12992.0,11758,194
2020-11-02,trichy,422,31,75,0,378,12521.0,31.0,18.0,0.0,12570.0,12023,169
2020-11-02,vellore,387,67,49,1,404,17752.0,67.0,218.0,0.0,18037.0,17325,308
2020-11-02,villupuram,312,43,45,0,310,13604.0,43.0,174.0,0.0,13821.0,13403,108
2020-11-02,virudhunagar,129,16,37,1,107,15351.0,16.0,104.0,0.0,15471.0,15143,221
2020-11-07,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,982.0,0.0,982.0,981,1
2020-11-07,airport surveillance (international),2,0,0,0,2,0.0,0.0,925.0,0.0,925.0,922,1
2020-11-07,ariyalur,58,11,9,0,60,4408.0,11.0,20.0,0.0,4439.0,4332,47
2020-11-07,chengalpattu,1029,112,198,5,938,44612.0,112.0,5.0,0.0,44729.0,43098,693
2020-11-07,chennai,5988,603,654,6,5931,203620.0,603.0,35.0,0.0,204258.0,194616,3711
2020-11-07,coimbatore,1001,213,213,1,1000,44628.0,213.0,48.0,0.0,44889.0,43317,572
2020-11-07,cuddalore,228,37,45,0,220,23255.0,37.0,202.0,0.0,23494.0,23002,272
2020-11-07,dharmapuri,200,21,11,1,209,5513.0,21.0,214.0,0.0,5748.0,5489,50
2020-11-07,dindigul,125,17,18,0,124,9822.0,17.0,77.0,0.0,9916.0,9605,187
2020-11-07,erode,799,108,108,0,799,10781.0,108.0,94.0,0.0,10983.0,10051,133
2020-11-07,grand total,19002,2341,2352,25,18966,732458.0,2341.0,6689.0,0.0,741488.0,711198,11324
2020-11-07,kallakurichi,152,14,16,0,150,9987.0,14.0,404.0,0.0,10405.0,10150,105
2020-11-07,kancheepuram,406,85,78,2,411,26033.0,85.0,3.0,0.0,26121.0,25307,403
2020-11-07,kanyakumari,247,39,37,0,249,15040.0,39.0,109.0,0.0,15188.0,14692,247
2020-11-07,karur,274,35,9,0,300,4272.0,35.0,46.0,0.0,4353.0,4008,45
2020-11-07,krishnagiri,318,44,33,0,329,6596.0,44.0,165.0,0.0,6805.0,6369,107
2020-11-07,madurai,404,39,30,1,412,18824.0,39.0,153.0,0.0,19016.0,18180,424
2020-11-07,nagapattinam,319,33,26,1,325,6834.0,33.0,88.0,0.0,6955.0,6509,121
2020-11-07,namakkal,392,57,34,0,415,9314.0,57.0,98.0,0.0,9469.0,8958,96
2020-11-07,nilgiris,289,33,39,0,283,6848.0,33.0,19.0,0.0,6900.0,6577,40
2020-11-07,perambalur,39,7,2,0,44,2182.0,7.0,2.0,0.0,2191.0,2126,21
2020-11-07,pudukottai,214,27,40,0,201,10709.0,27.0,33.0,0.0,10769.0,10416,152
2020-11-07,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2020-11-07,ramanathapuram,69,11,8,0,72,5933.0,11.0,133.0,0.0,6077.0,5875,130
2020-11-07,ranipet,284,38,33,0,289,15013.0,38.0,49.0,0.0,15100.0,14634,177
2020-11-07,salem,1206,106,114,1,1197,27550.0,106.0,419.0,0.0,28075.0,26453,425
2020-11-07,sivagangai,127,23,17,0,133,5930.0,23.0,60.0,0.0,6013.0,5754,126
2020-11-07,tenkasi,63,6,7,0,62,7827.0,6.0,49.0,0.0,7882.0,7665,155
2020-11-07,thanjavur,271,47,48,0,270,15616.0,47.0,22.0,0.0,15685.0,15194,221
2020-11-07,theni,71,10,19,0,62,16278.0,10.0,45.0,0.0,16333.0,16078,193
2020-11-07,thirupathur,154,29,21,0,162,6708.0,29.0,110.0,0.0,6847.0,6566,119
2020-11-07,thiruvallur,996,137,120,1,1012,38624.0,137.0,8.0,0.0,38769.0,37127,630
2020-11-07,thiruvannamalai,320,36,28,0,328,17491.0,36.0,393.0,0.0,17920.0,17327,265
2020-11-07,thiruvarur,308,37,22,0,323,9848.0,37.0,37.0,0.0,9922.0,9498,101
2020-11-07,thoothukudi,389,31,45,1,374,14994.0,31.0,269.0,0.0,15294.0,14787,133
2020-11-07,tirunelveli,207,34,4,0,237,13944.0,34.0,420.0,0.0,14398.0,13953,208
2020-11-07,tiruppur,1030,114,106,1,1037,13434.0,114.0,11.0,0.0,13559.0,12326,196
2020-11-07,trichy,334,41,41,1,333,12718.0,41.0,18.0,0.0,12777.0,12274,170
2020-11-07,vellore,347,51,65,2,331,18024.0,51.0,218.0,0.0,18293.0,17647,315
2020-11-07,villupuram,251,41,38,1,253,13813.0,41.0,174.0,0.0,14028.0,13665,110
2020-11-07,virudhunagar,91,14,16,0,89,15435.0,14.0,104.0,0.0,15553.0,15242,222
2020-11-10,airport surveillance (domestic),0,0,0,0,0,0.0,0.0,982.0,0.0,982.0,981,1
2020-11-10,airport surveillance (international),2,0,0,0,2,0.0,0.0,925.0,0.0,925.0,922,1
2020-11-10,ariyalur,71,10,3,0,78,4442.0,10.0,20.0,0.0,4472.0,4347,47
2020-11-10,chengalpattu,938,104,154,1,887,45013.0,104.0,5.0,0.0,45122.0,43541,694
2020-11-10,chennai,5841,577,591,8,5819,205412.0,577.0,35.0,0.0,206024.0,196471,3734
2020-11-10,coimbatore,1009,196,186,1,1018,45248.0,196.0,48.0,0.0,45492.0,43897,577
2020-11-10,cuddalore,219,32,14,1,236,23375.0,32.0,202.0,0.0,23609.0,23100,273
2020-11-10,dharmapuri,209,13,14,0,208,5573.0,13.0,214.0,0.0,5800.0,5542,50
2020-11-10,dindigul,143,21,9,0,155,9866.0,21.0,77.0,0.0,9964.0,9621,188
2020-11-10,erode,813,77,90,0,800,11103.0,77.0,94.0,0.0,11274.0,10340,134
2020-11-10,grand total,18825,2146,2237,25,18709,739390.0,2146.0,6689.0,0.0,748225.0,718129,11387
2020-11-10,kallakurichi,134,15,15,0,134,10022.0,15.0,404.0,0.0,10441.0,10202,105
2020-11-10,kancheepuram,416,91,56,1,450,26264.0,91.0,3.0,0.0,26358.0,25502,406
2020-11-10,kanyakumari,249,30,22,0,257,15149.0,30.0,109.0,0.0,15288.0,14783,248
2020-11-10,karur,338,29,63,1,303,4370.0,29.0,46.0,0.0,4445.0,4096,46
2020-11-10,krishnagiri,312,33,32,1,312,6696.0,33.0,165.0,0.0,6894.0,6474,108
2020-11-10,madurai,409,43,27,0,425,18940.0,43.0,153.0,0.0,19136.0,18287,424
2020-11-10,nagapattinam,340,43,33,0,350,6937.0,43.0,88.0,0.0,7068.0,6596,122
2020-11-10,namakkal,459,56,62,1,452,9497.0,56.0,98.0,0.0,9651.0,9101,98
2020-11-10,nilgiris,283,29,47,0,265,6952.0,29.0,19.0,0.0,7000.0,6695,40
2020-11-10,perambalur,52,5,9,0,48,2203.0,5.0,2.0,0.0,2210.0,2141,21
2020-11-10,pudukottai,193,23,16,0,200,10784.0,23.0,33.0,0.0,10840.0,10487,153
2020-11-10,railway surveillance,0,0,0,0,0,0.0,0.0,428.0,0.0,428.0,428,0
2020-11-10,ramanathapuram,70,3,9,0,64,5956.0,3.0,133.0,0.0,6092.0,5898,130
2020-11-10,ranipet,257,20,23,0,254,15104.0,20.0,49.0,0.0,15173.0,14742,177
2020-11-10,salem,1046,97,110,0,1033,27877.0,97.0,419.0,0.0,28393.0,26933,427
2020-11-10,sivagangai,136,17,12,0,141,5995.0,17.0,60.0,0.0,6072.0,5805,126
2020-11-10,tenkasi,67,8,6,0,69,7844.0,8.0,49.0,0.0,7901.0,7677,155
2020-11-10,thanjavur,242,67,42,2,265,15747.0,67.0,22.0,0.0,15836.0,15348,223
2020-11-10,theni,79,16,8,0,87,16324.0,16.0,45.0,0.0,16385.0,16105,193
2020-11-10,thirupathur,152,25,24,1,152,6785.0,25.0,110.0,0.0,6920.0,6648,120
2020-11-10,thiruvallur,999,107,124,1,981,38985.0,107.0,8.0,0.0,39100.0,37483,636
2020-11-10,thiruvannamalai,384,47,29,3,399,17641.0,47.0,393.0,0.0,18081.0,17414,268
2020-11-10,thiruvarur,306,31,51,0,286,9950.0,31.0,37.0,0.0,10018.0,9631,101
