date,district,cases_today,percentage_tests_positive,outside_source_details,case_details,remarks,cases_total,active_cases,recovered_total,deaths_total
2021-06-06,total,,,,,,579560.0,22160.0,542324.0,15076.0
2021-06-04,ludhiana,200.0,1.38,,"9 contact of positive case, 44 newcases (opd), 98 new cases (ili), 49new cases",,85051.0,3065.0,79965.0,2021.0
2021-06-04,jalandhar,168.0,2.46,,168 new cases,,60901.0,2305.0,57197.0,1399.0
2021-06-04,kapurthala,156.0,6.14,,"15 contact of positive case, 25 newcases (ili), 116 new cases",,16953.0,771.0,15695.0,487.0
2021-06-04,bathinda,145.0,4.68,,"1 contact of positive case, 12 newcases (ili), 132 new cases",,39639.0,1956.0,36748.0,935.0
2021-06-04,amritsar,144.0,3.22,,144 new cases,,45211.0,2344.0,41388.0,1479.0
2021-06-04,ferozepur,142.0,8.25,,142 new cases,,13145.0,1130.0,11602.0,413.0
2021-06-04,patiala,131.0,3.88,,"25 contact of positive case, 106 newcases",,47208.0,1505.0,44444.0,1259.0
2021-06-04,fazilka,110.0,4.77,,"25 contact of positive case, 12 newcases (ili), 73 new cases (opd)",,19031.0,1423.0,17146.0,462.0
2021-06-04,faridkot,104.0,3.62,,104 new cases,,12890.0,1024.0,11593.0,273.0
2021-06-04,hoshiarpur,93.0,2.95,,"54 contact of positive case, 26 newcases (ili), 13 new cases",,29019.0,1086.0,27007.0,926.0
2021-06-04,sangrur,93.0,2.37,,"8 contact of positive case, 54 newcases (ili), 31 new cases",,14884.0,967.0,13139.0,778.0
2021-06-04,gurdaspur,87.0,2.31,,"7 contact of positive case, 3 new cases(ili), 77 new cases",,21146.0,816.0,19588.0,742.0
2021-06-04,sas nagar,70.0,4.03,,"39 new cases (ili), 12 contact ofpositive cases, 19 new cases",,67106.0,1930.0,64191.0,985.0
2021-06-04,pathankot,64.0,2.63,,64 new cases,,17997.0,829.0,16782.0,386.0
2021-06-04,mansa,57.0,4.34,,57 new cases,,14813.0,1188.0,13408.0,217.0
2021-06-04,muktsar,53.0,1.77,,53 new cases,,17865.0,1303.0,16088.0,474.0
2021-06-04,ropar,44.0,4.55,,44 new cases,,12414.0,464.0,11573.0,377.0
2021-06-04,fg sahib,35.0,2.84,,35 new cases,,8269.0,482.0,7548.0,239.0
2021-06-04,tarn taran,34.0,3.03,,34 new cases,,7626.0,425.0,6876.0,325.0
2021-06-04,moga,28.0,3.11,,28 new cases,,8189.0,528.0,7458.0,203.0
2021-06-04,barnala,26.0,3.27,,26 new cases,,5623.0,427.0,4985.0,211.0
2021-06-04,sbs nagar,25.0,1.84,,"4 new cases (ili), 21 new cases",,11139.0,309.0,10494.0,336.0
2021-06-04,on the daypunjab,2009.0,2.98,,,,,,,
2021-06-04,total,,,,,,576119.0,26277.0,534915.0,14927.0
2021-06-03,jalandhar,245.0,3.38,,245 new cases,,60733.0,2517.0,56822.0,1394.0
2021-06-03,ludhiana,228.0,1.49,,"3 contact of positive case, 30 newcases (opd), 132 new cases (ili), 63new cases",,84850.0,3325.0,79512.0,2013.0
2021-06-03,sas nagar,191.0,8.37,,"59 new cases (ili), 20 contact ofpositive cases, 112 new cases",,67035.0,2239.0,63814.0,982.0
2021-06-03,bathinda,166.0,4.84,,"4 contact of positive case, 13 newcases (ili), 149 new cases",,39494.0,2172.0,36395.0,927.0
2021-06-03,hoshiarpur,154.0,4.53,,"92 contact of positive case, 13 newcases (ili), 49 new cases",,28926.0,1395.0,26606.0,925.0
2021-06-03,fazilka,148.0,7.47,,"32 contact of positive case, 19 newcases (ili), 97 new cases (opd)",,18929.0,1540.0,16928.0,461.0
2021-06-03,amritsar,146.0,3.3,,146 new cases,,45067.0,2549.0,41043.0,1475.0
2021-06-03,patiala,133.0,3.2,,"21 contact of positive case, 112 newcases",,47076.0,1544.0,44284.0,1248.0
2021-06-03,muktsar,114.0,3.4,,114 new cases,,17806.0,1547.0,15794.0,465.0
2021-06-03,faridkot,97.0,5.7,,97 new cases,,12786.0,1074.0,11441.0,271.0
2021-06-03,ferozepur,85.0,4.96,,85 new cases,,13004.0,1114.0,11479.0,411.0
2021-06-03,gurdaspur,79.0,1.96,,"21 contact of positive case, 58 newcases",,21058.0,867.0,19454.0,737.0
2021-06-03,kapurthala,70.0,3.02,,70 new cases,,16797.0,714.0,15598.0,485.0
2021-06-03,pathankot,60.0,2.85,,60 new cases,,17940.0,912.0,16643.0,385.0
2021-06-03,sangrur,59.0,1.76,,"42 contact of positive case, 1 newcases (ili), 16 new cases",,14791.0,1060.0,12962.0,769.0
2021-06-03,tarn taran,51.0,4.82,,51 new cases,,7590.0,437.0,6831.0,322.0
2021-06-03,mansa,37.0,2.38,,37 new cases,,14756.0,1392.0,13147.0,217.0
2021-06-03,fg sahib,34.0,2.61,,34 new cases,,8234.0,497.0,7498.0,239.0
2021-06-03,barnala,30.0,4.28,,30 new cases,,5597.0,447.0,4940.0,210.0
2021-06-03,sbs nagar,28.0,1.75,,"4 new cases (ili), 24 new cases",,11116.0,329.0,10455.0,332.0
2021-06-03,ropar,27.0,2.67,,27 new cases,,12370.0,498.0,11497.0,375.0
2021-06-03,moga,24.0,3.65,,24 new cases,,8159.0,504.0,7458.0,197.0
2021-06-03,on the daypunjab,2206.0,3.21,,,,,,,
2021-06-03,total,,,,,,574114.0,28673.0,530601.0,14840.0
2021-06-01,ludhiana,222.0,1.75,,"11 contact of positive case, 55 newcases (opd), 107 new cases (ili), 49new cases",,84337.0,3916.0,78419.0,2002.0
2021-06-01,sas nagar,197.0,8.74,,"16 contact of positive case, 65 newcases (ili), 116 new cases",,66696.0,2561.0,63164.0,971.0
2021-06-01,fazilka,194.0,8.72,,"56 contact of positive case, 4 newcases (ili), 134 new cases",,18763.0,2017.0,16300.0,446.0
2021-06-01,jalandhar,179.0,3.4,,179 new cases,,60264.0,2922.0,55957.0,1385.0
2021-06-01,hoshiarpur,146.0,3.88,,"58 contact of positive case, 19 newcases (ili), 69 new cases",,28624.0,1343.0,26363.0,918.0
2021-06-01,bathinda,128.0,7.49,,"6 new cases (ili), 122 new cases",,39148.0,2518.0,35721.0,909.0
2021-06-01,amritsar,122.0,3.51,,122 new cases,,44824.0,2939.0,40424.0,1461.0
2021-06-01,patiala,117.0,3.67,,"17 contact of positive case, 100 newcases",,46835.0,1870.0,43735.0,1230.0
2021-06-01,faridkot,115.0,4.28,,115 new cases,,12592.0,1097.0,11229.0,266.0
2021-06-01,sangrur,88.0,2.56,,88 new cases,,14669.0,1103.0,12808.0,758.0
2021-06-01,ferozepur,87.0,6.53,,87 new cases,,12829.0,1473.0,10954.0,402.0
2021-06-01,mansa,79.0,4.9,,79 new cases,,14596.0,1852.0,12536.0,208.0
2021-06-01,kapurthala,74.0,3.22,,"14 new cases (ili), 60 new cases",,16665.0,766.0,15420.0,479.0
2021-06-01,muktsar,73.0,3.28,,73 new cases,,17559.0,1885.0,15218.0,456.0
2021-06-01,pathankot,66.0,3.34,,66 new cases,,17789.0,1035.0,16370.0,384.0
2021-06-01,gurdaspur,61.0,2.27,,"9 contact of positive case, 52 newcases",,20908.0,977.0,19203.0,728.0
2021-06-01,fg sahib,59.0,4.43,,59 new cases,,8161.0,648.0,7276.0,237.0
2021-06-01,ropar,55.0,7.49,,55 new cases,,12288.0,688.0,11230.0,370.0
2021-06-01,tarn taran,35.0,4.0,,35 new cases,,7522.0,499.0,6709.0,314.0
2021-06-01,barnala,32.0,2.91,,32 new cases,,5536.0,478.0,4852.0,206.0
2021-06-01,moga,30.0,5.07,,30 new cases,,8085.0,499.0,7397.0,189.0
2021-06-01,sbs nagar,25.0,1.48,,"9 new cases (ili), 16 new cases",,11066.0,358.0,10378.0,330.0
2021-06-01,on the daypunjab,2184.0,3.69,,,,,,,
2021-06-01,total,,,,,,569756.0,33444.0,521663.0,14649.0
2021-05-31,jalandhar,241.0,3.67,,241 new cases,,60085.0,3242.0,55465.0,1378.0
2021-05-31,ludhiana,223.0,1.74,,"25 contact of positive case, 64 newcases (opd), 79 new cases (ili), 55new cases",,84115.0,4276.0,77840.0,1999.0
2021-05-31,bathinda,184.0,6.15,,"4 contact of positive case, 10 newcases (ili), 170 new cases",,39020.0,2800.0,35324.0,896.0
2021-05-31,amritsar,164.0,4.74,,164 new cases,,44702.0,3211.0,40034.0,1457.0
2021-05-31,mansa,152.0,7.66,,152 new cases,,14517.0,2047.0,12265.0,205.0
2021-05-31,muktsar,136.0,7.06,,136 new cases,,17486.0,2139.0,14894.0,453.0
2021-05-31,patiala,124.0,4.65,,"29 contact of positive case, 95 newcases",,46718.0,2101.0,43393.0,1224.0
2021-05-31,hoshiarpur,110.0,3.61,,"58 contact of positive case, 17 newcases (ili), 35 new cases",,28478.0,1328.0,26235.0,915.0
2021-05-31,sangrur,93.0,3.25,,93 new cases,,14581.0,1169.0,12664.0,748.0
2021-05-31,ferozepur,89.0,9.55,,89 new cases,,12752.0,1553.0,10799.0,400.0
2021-05-31,sas nagar,88.0,8.99,,"26 new cases (ili), 62 new cases",,66494.0,2905.0,62629.0,960.0
2021-05-31,gurdaspur,81.0,3.15,,"22 contact of positive case, 1 newcase (ili), 58 new cases",,20848.0,1077.0,19050.0,721.0
2021-05-31,fazilka,78.0,4.58,,"22 contact of positive case, 7 newcases (ili), 49 new cases",,18585.0,2239.0,15905.0,441.0
2021-05-31,moga,71.0,10.32,,71 new cases,,8055.0,549.0,7317.0,189.0
2021-05-31,pathankot,64.0,3.11,,64 new cases,,17735.0,1200.0,16152.0,383.0
2021-05-31,faridkot,62.0,3.66,,62 new cases,,12477.0,1084.0,11130.0,263.0
2021-05-31,ropar,57.0,5.25,,57 new cases,,12233.0,725.0,11142.0,366.0
2021-05-31,kapurthala,53.0,2.39,,53 new cases,,16591.0,754.0,15361.0,476.0
2021-05-31,barnala,47.0,5.54,,47 new cases,,5504.0,496.0,4804.0,204.0
2021-05-31,tarn taran,47.0,4.4,,47 new cases,,7487.0,531.0,6648.0,308.0
2021-05-31,fg sahib,32.0,2.89,,32 new cases,,8102.0,590.0,7276.0,236.0
2021-05-31,sbs nagar,25.0,2.01,,"5 new cases (ili), 20 new cases",,11042.0,417.0,10297.0,328.0
2021-05-31,on the daypunjab,2221.0,3.93,,,,,,,
2021-05-31,total,,,,,,567607.0,36433.0,516624.0,14550.0
2021-05-30,ludhiana,298.0,2.17,,"7 contact of positive case, 72 newcases (opd), 143 new cases (ili), 76new cases",,83892.0,4740.0,77161.0,1991.0
2021-05-30,bathinda,295.0,9.5,,"2 contact of ositive case, 26 newcases (ili), 267 new cases",,38836.0,3075.0,34876.0,885.0
2021-05-30,jalandhar,195.0,3.36,,195 new cases,,59844.0,3450.0,55023.0,1371.0
2021-05-30,sas nagar,182.0,6.84,,"8 contact of positive case, 32 newcases (ili), 142 new cases",,66406.0,3144.0,62311.0,951.0
2021-05-30,patiala,159.0,4.11,,"27 contact of positive case, 132 newcases",,46595.0,2371.0,43012.0,1212.0
2021-05-30,amritsar,152.0,3.74,,152 new cases,,44538.0,3294.0,39794.0,1450.0
2021-05-30,fazilka,143.0,5.94,,"32 contact of positive case, 15 newcases (ili), 96 new cases",,18507.0,2370.0,15701.0,436.0
2021-05-30,hoshiarpur,141.0,4.16,,"78 contact of positive case, 34 newcases (ili), 29 new cases",,28368.0,1493.0,25963.0,912.0
2021-05-30,ferozepur,133.0,8.56,,133 new cases,,12663.0,1604.0,10665.0,394.0
2021-05-30,mansa,125.0,4.3,,125 new cases,,14365.0,2051.0,12113.0,201.0
2021-05-30,muktsar,123.0,4.0,,123 new cases,,17350.0,2357.0,14549.0,444.0
2021-05-30,faridkot,105.0,5.14,,105 new cases,,12415.0,1106.0,11050.0,259.0
2021-05-30,gurdaspur,98.0,3.22,,"14 contact of positive case, 2 newcases (ili), 82 new cases",,20782.0,1195.0,18875.0,712.0
2021-05-30,sangrur,93.0,2.64,,"7 contact of positive case, 61 newcases (ili), 25 new cases",,14488.0,1340.0,12408.0,740.0
2021-05-30,pathankot,84.0,4.11,,84 new cases,,17673.0,1371.0,15920.0,382.0
2021-05-30,kapurthala,83.0,2.93,,"13 new cases (ili), 70 new cases",,16543.0,860.0,15210.0,473.0
2021-05-30,ropar,55.0,5.23,,55 new cases,,12176.0,743.0,11068.0,365.0
2021-05-30,fg sahib,43.0,2.69,,43 new cases,,8070.0,646.0,7190.0,234.0
2021-05-30,sbs nagar,39.0,2.42,,"13 new cases (ili), 26 new cases",,11023.0,456.0,10242.0,325.0
2021-05-30,barnala,33.0,3.63,,33 new cases,,5457.0,521.0,4735.0,201.0
2021-05-30,moga,25.0,4.66,,25 new cases,,7984.0,539.0,7258.0,187.0
2021-05-30,tarn taran,23.0,1.92,,23 new cases,,7440.0,537.0,6596.0,307.0
2021-05-30,on the daypunjab,2627.0,3.92,,,,,,,
2021-05-30,total,,,,,,565415.0,39263.0,511720.0,14432.0
2021-05-29,ludhiana,343.0,2.43,,"11 contact of positive case, 71 newcases (opd), 176 new cases (ili), 85new cases",,83594.0,5226.0,76389.0,1979.0
2021-05-29,bathinda,291.0,11.21,,"2 contact of ositive case, 35 newcases (ili), 254 new cases",,38541.0,3406.0,34263.0,872.0
2021-05-29,jalandhar,254.0,3.37,,254 new cases,,59649.0,3761.0,54521.0,1367.0
2021-05-29,sas nagar,233.0,9.13,,"17 contact of positive case, 68 newcases (ili), 148 new cases",,66224.0,3417.0,61863.0,944.0
2021-05-29,patiala,226.0,5.49,,"33 contact of positive case, 193 newcases",,46436.0,2599.0,42631.0,1206.0
2021-05-29,mansa,178.0,11.5,,178 new cases,,14240.0,2100.0,11945.0,195.0
2021-05-29,fazilka,173.0,9.37,,"47 contact of positive case, 16 newcases (ili), 110 new cases",,18378.0,2540.0,15405.0,433.0
2021-05-29,amritsar,172.0,5.35,,172 new cases,,44386.0,3461.0,39494.0,1431.0
2021-05-29,ferozepur,164.0,9.36,,164 new cases,,12530.0,1626.0,10511.0,393.0
2021-05-29,pathankot,149.0,4.9,,149 new cases,,17611.0,1485.0,15747.0,379.0
2021-05-29,gurdaspur,123.0,4.38,,"25 contact of positive case, 98 newcases",,20684.0,1242.0,18740.0,702.0
2021-05-29,hoshiarpur,122.0,3.53,,"76 contact of positive case, 12 newcases (ili), 34 new cases",,28227.0,1620.0,25701.0,906.0
2021-05-29,muktsar,120.0,3.5,,120 new cases,,17227.0,2639.0,14150.0,438.0
2021-05-29,sangrur,113.0,2.98,,113 new cases,,14395.0,1341.0,12323.0,731.0
2021-05-29,faridkot,111.0,4.43,,111 new cases,,12310.0,1168.0,10888.0,254.0
2021-05-29,ropar,89.0,9.37,,89 new cases,,12122.0,779.0,10983.0,360.0
2021-05-29,kapurthala,72.0,2.58,,72 new cases,,16462.0,872.0,15119.0,471.0
2021-05-29,fg sahib,51.0,3.25,,51 new cases,,8027.0,688.0,7105.0,234.0
2021-05-29,sbs nagar,47.0,2.72,,"11 new cases (ili), 36 new cases",,10984.0,484.0,10178.0,322.0
2021-05-29,barnala,29.0,3.74,,29 new cases,,5428.0,552.0,4677.0,199.0
2021-05-29,moga,26.0,3.72,,26 new cases,,7959.0,573.0,7202.0,184.0
2021-05-29,tarn taran,16.0,1.29,,16 new cases,,7417.0,598.0,6514.0,305.0
2021-05-29,on the daypunjab,3102.0,4.56,,,,,,,
2021-05-29,total,,,,,,562831.0,42177.0,506349.0,14305.0
2021-05-28,jalandhar,497.0,7.56,,497 new cases,,59395.0,3937.0,54099.0,1359.0
2021-05-28,ludhiana,416.0,3.1,,"21 contact of positive case, 55 newcases (opd), 225 new cases (ili),115 new cases",,83251.0,5614.0,75672.0,1965.0
2021-05-28,fazilka,278.0,8.67,,"96 contact of positive case, 32 newcases (ili), 150 new cases",,18231.0,2682.0,15127.0,422.0
2021-05-28,bathinda,247.0,7.16,,"21 new cases (ili), 226 new cases",,38250.0,3746.0,33646.0,858.0
2021-05-28,patiala,223.0,5.49,,"39 contact of positive case, 184 newcases",,46210.0,2857.0,42155.0,1198.0
2021-05-28,mansa,215.0,6.8,,215 new cases,,14062.0,2108.0,11764.0,190.0
2021-05-28,sas nagar,200.0,8.39,,"69 new cases (ili), 131 new cases",,65991.0,3818.0,61234.0,939.0
2021-05-28,amritsar,192.0,4.86,,192 new cases,,44214.0,3581.0,39214.0,1419.0
2021-05-28,ferozepur,192.0,10.04,,192 new cases,,12366.0,1652.0,10327.0,387.0
2021-05-28,muktsar,178.0,5.44,,178 new cases,,17107.0,2848.0,13826.0,433.0
2021-05-28,pathankot,166.0,5.68,,166 new cases,,17495.0,1582.0,15538.0,375.0
2021-05-28,sangrur,160.0,3.07,,"13 contact of positive case, 78 newcases (ili),69 new cases",,14282.0,1371.0,12189.0,722.0
2021-05-28,faridkot,157.0,6.8,,157 new cases,,12203.0,1206.0,10746.0,251.0
2021-05-28,hoshiarpur,117.0,2.98,,"66 contact of positive case, 18 newcases (ili), 33 new cases",,28105.0,1787.0,25414.0,904.0
2021-05-28,gurdaspur,111.0,3.94,,"18 contact of positive case, 93 newcases",,20561.0,1288.0,18573.0,700.0
2021-05-28,kapurthala,85.0,2.98,,85 new cases,,16392.0,958.0,14966.0,468.0
2021-05-28,moga,66.0,6.91,,66 new cases,,7933.0,641.0,7110.0,182.0
2021-05-28,fg sahib,58.0,3.19,,58 new cases,,7976.0,753.0,6991.0,232.0
2021-05-28,tarn taran,50.0,5.78,,50 new cases,,7401.0,637.0,6460.0,304.0
2021-05-28,ropar,49.0,4.05,,49 new cases,,12033.0,768.0,10906.0,359.0
2021-05-28,sbs nagar,36.0,1.89,,"9 new cases (ili), 27 new cases",,10937.0,541.0,10077.0,319.0
2021-05-28,barnala,31.0,5.78,,31 new cases,,5400.0,589.0,4617.0,194.0
2021-05-28,on the daypunjab,3724.0,5.12,,,,,,,
2021-05-28,total,,,,,,559795.0,44964.0,500651.0,14180.0
2021-05-27,ludhiana,411.0,3.27,,"24 contact of positive case, 72 newcases (opd), 204 new cases (ili),111 new cases",,82835.0,6189.0,74701.0,1945.0
2021-05-27,jalandhar,401.0,5.43,,401 new cases,,58898.0,4071.0,53478.0,1349.0
2021-05-27,bathinda,344.0,10.15,,"32 new cases (ili), 312 new cases",,38003.0,4281.0,32871.0,851.0
2021-05-27,muktsar,313.0,9.81,,313 new cases,,16929.0,3128.0,13375.0,426.0
2021-05-27,sas nagar,278.0,8.35,,278 new cases,,65761.0,4332.0,60526.0,903.0
2021-05-27,patiala,275.0,6.83,,"50 contact of positive case, 225 newcases",,45992.0,2950.0,41852.0,1190.0
2021-05-27,fazilka,231.0,7.88,,"95 contact of positive case, 37 newcases (ili), 99 new cases",,17965.0,2945.0,14603.0,417.0
2021-05-27,kapurthala,201.0,8.2,,201 new cases,,16321.0,1030.0,14827.0,464.0
2021-05-27,amritsar,199.0,4.28,,199 new cases,,44022.0,3700.0,38922.0,1400.0
2021-05-27,faridkot,156.0,5.96,,156 new cases,,12051.0,1215.0,10591.0,245.0
2021-05-27,mansa,148.0,4.0,,148 new cases,,13847.0,2089.0,11574.0,184.0
2021-05-27,gurdaspur,137.0,3.51,,"18 contact of positive case, 1 newcase (ili), 118 new cases",,20450.0,1352.0,18403.0,695.0
2021-05-27,pathankot,135.0,5.05,,135 new cases,,17329.0,1640.0,15318.0,371.0
2021-05-27,hoshiarpur,125.0,3.34,,"87 contact of positive case, 19 newcases (ili), 19 new cases",,27988.0,2004.0,25083.0,901.0
2021-05-27,sangrur,111.0,5.87,,"15 contact of positive case, 62 newcases (ili),34 new cases",,14122.0,1359.0,12054.0,709.0
2021-05-27,ferozepur,100.0,5.18,,100 new cases,,12174.0,1651.0,10141.0,382.0
2021-05-27,ropar,98.0,8.89,,98 new cases,,11984.0,825.0,10804.0,355.0
2021-05-27,tarn taran,57.0,4.28,,57 new cases,,7351.0,655.0,6396.0,300.0
2021-05-27,fg sahib,56.0,3.85,,56 new cases,,7918.0,839.0,6851.0,228.0
2021-05-27,barnala,50.0,7.47,,50 new cases,,5372.0,613.0,4566.0,193.0
2021-05-27,moga,49.0,5.21,,49 new cases,,7867.0,767.0,6921.0,179.0
2021-05-27,sbs nagar,39.0,1.75,,"4 new cases (ili), 35 new cases",,10910.0,596.0,9997.0,317.0
2021-05-27,on the daypunjab,3914.0,5.43,,,,,,,
2021-05-27,total,,,,,,556089.0,48231.0,493854.0,14004.0
2021-05-26,ludhiana,438.0,3.14,,"7 contact of positive case, 89 newcases (opd), 249 new cases (ili), 93new cases",,82424.0,6629.0,73867.0,1928.0
2021-05-26,bathinda,385.0,9.14,,"5 contact of positive case, 42 newcases (ili), 338 new cases",,37659.0,4494.0,32327.0,838.0
2021-05-26,jalandhar,337.0,4.94,,337 new cases,,58497.0,4235.0,52925.0,1337.0
2021-05-26,mansa,318.0,6.8,,318 new cases,,13699.0,2143.0,11378.0,178.0
2021-05-26,amritsar,297.0,6.49,,297 new cases,,43823.0,3914.0,38522.0,1387.0
2021-05-26,sas nagar,268.0,8.6,,"69 new cases (ili), 199 new cases",,65483.0,4712.0,59872.0,899.0
2021-05-26,patiala,259.0,6.99,,"40 contact of positive case, 219 newcases",,45717.0,2938.0,41601.0,1178.0
2021-05-26,fazilka,251.0,9.5,,"62 contact of positive case, 57 newcases (ili), 132 new cases",,17750.0,3102.0,14242.0,406.0
2021-05-26,pathankot,192.0,7.85,,192 new cases,,17229.0,1791.0,15074.0,364.0
2021-05-26,sangrur,180.0,4.11,,"23 contact of positive case, 96 newcases (ili), 61 new cases",,14011.0,1528.0,11787.0,696.0
2021-05-26,ferozepur,178.0,7.86,,178 new cases,,12074.0,1629.0,10075.0,370.0
2021-05-26,hoshiarpur,167.0,4.18,,"89 contact of positive case, 25 newcases (ili), 53 new cases",,27863.0,2082.0,24882.0,899.0
2021-05-26,gurdaspur,161.0,4.68,,"41 contact of positive case, 120 newcases",,20313.0,1435.0,18192.0,686.0
2021-05-26,ropar,146.0,13.57,,146 new cases,,11886.0,839.0,10695.0,352.0
2021-05-26,muktsar,121.0,3.38,,121 new cases,,16616.0,3415.0,12782.0,419.0
2021-05-26,faridkot,104.0,5.66,,104 new cases,,11895.0,1180.0,10485.0,230.0
2021-05-26,fg sahib,83.0,5.18,,83 new cases,,7862.0,973.0,6664.0,225.0
2021-05-26,kapurthala,70.0,2.49,,70 new cases,,16127.0,924.0,14746.0,457.0
2021-05-26,sbs nagar,62.0,3.94,,"15 new (ili), 47 new cases",,10872.0,615.0,9942.0,315.0
2021-05-26,moga,48.0,4.48,,48 new cases,,7819.0,718.0,6921.0,180.0
2021-05-26,tarn taran,31.0,2.51,,31 new cases,,7294.0,622.0,6375.0,297.0
2021-05-26,barnala,28.0,3.52,,28 new cases,,5322.0,631.0,4505.0,186.0
2021-05-26,on the daypunjab,4124.0,5.44,,,,,,,
2021-05-26,total,,,,,,552235.0,50549.0,487859.0,13827.0
2021-05-25,jalandhar,536.0,8.86,,536 new cases,,58160.0,4420.0,52414.0,1326.0
2021-05-25,ludhiana,461.0,4.14,,"28 contact of positive case, 94 new cases (opd), 246 new cases (ili), 93 new cases",,81986.0,7133.0,72945.0,1908.0
2021-05-25,sas nagar,376.0,11.47,,"36 new cases (ili), 340 new cases",,65215.0,5009.0,59314.0,892.0
2021-05-25,amritsar,352.0,9.9,,352 new cases,,43526.0,4001.0,38152.0,1373.0
2021-05-25,bathinda,344.0,12.5,,"38 new cases (ili), 306 new cases",,37274.0,4771.0,31679.0,824.0
2021-05-25,fazilka,334.0,11.88,,"74 contact of positive case, 60 new cases (ili), 200 new cases",,17525.0,3249.0,13884.0,392.0
2021-05-25,muktsar,300.0,10.05,,300 new cases,,16495.0,3719.0,12367.0,409.0
2021-05-25,patiala,275.0,6.63,,"45 contact of positive case, 230 new cases",,45458.0,3071.0,41229.0,1158.0
2021-05-25,pathankot,243.0,11.18,,243 new cases,,17067.0,1816.0,14897.0,354.0
2021-05-25,gurdaspur,233.0,8.44,,"46 contact of positive case, 4 new cases (ili), 183 new cases",,20194.0,1589.0,17926.0,679.0
2021-05-25,hoshiarpur,229.0,5.75,,"111 contact of positive case, 28 new cases (ili), 90 new cases",,27696.0,2090.0,24713.0,893.0
2021-05-25,mansa,196.0,5.38,,196 new cases,,13381.0,2188.0,11021.0,172.0
2021-05-25,faridkot,140.0,9.55,,140 new cases,,11791.0,1304.0,10257.0,230.0
2021-05-25,fg sahib,132.0,9.49,,132 new cases,,7779.0,975.0,6582.0,222.0
2021-05-25,sangrur,132.0,3.39,,"16 contact of positive case, 61 new cases (ili), 55 new cases",,13831.0,1514.0,11636.0,681.0
2021-05-25,ferozepur,114.0,6.44,,114 new cases,,11898.0,1629.0,9904.0,365.0
2021-05-25,kapurthala,104.0,3.49,,"18 new cases (ili), 86 new cases",,16066.0,1036.0,14578.0,452.0
2021-05-25,barnala,81.0,14.26,,81  new cases,,5297.0,639.0,4480.0,178.0
2021-05-25,tarn taran,73.0,7.59,,73 new cases,,7263.0,712.0,6259.0,292.0
2021-05-25,ropar,58.0,6.0,,58 new cases,,11746.0,790.0,10605.0,351.0
2021-05-25,moga,50.0,5.69,,50 new cases,,7771.0,831.0,6764.0,176.0
2021-05-25,sbs nagar,35.0,2.0,,"12 new (ili), 23 new cases",,10812.0,641.0,9856.0,315.0
2021-05-25,on the day punjab,4798.0,7.28,,,,,,,
2021-05-25,total,,,,,,548231.0,53127.0,481462.0,13642.0
2021-05-24,ludhiana,507.0,4.59,,"37 contact of positive case, 70 new cases(opd), 281 new cases (ili), 119 newcases",,81525.0,7804.0,71832.0,1889.0
2021-05-24,mansa,401.0,7.73,,401 new cases,,13185.0,2268.0,10751.0,166.0
2021-05-24,amritsar,340.0,6.52,,340 new cases,,43174.0,4050.0,37767.0,1357.0
2021-05-24,jalandhar,334.0,5.14,,334 new cases,,57624.0,4487.0,51823.0,1314.0
2021-05-24,muktsar,310.0,7.46,,310 new cases,,16195.0,3741.0,12054.0,400.0
2021-05-24,bathinda,308.0,8.23,,"10 contact of positive case, 25 new cases(ili), 273 new cases",,36930.0,5074.0,31046.0,810.0
2021-05-24,pathankot,284.0,10.58,,284 new cases,,16831.0,1869.0,14612.0,350.0
2021-05-24,fazilka,265.0,11.55,,"98 contact of positive case, 25 new cases(ili), 142 new cases",,17202.0,3368.0,13449.0,385.0
2021-05-24,patiala,251.0,9.5,,"37 contact of positive case, 214 newcases",,45183.0,2932.0,41106.0,1145.0
