date,district,cases_new,cases_total,discharged_new,discharged_total,active_cases_total,deaths_new,deaths_total,non_covid_deaths
2020-08-08,kalaburagi,261,7147,265,4521,2490,7,136,0
2020-08-08,kodagu,22,650,21,397,242,1,11,0
2020-08-08,kolara,57,1802,9,863,903,0,36,0
2020-08-08,koppala,163,2214,65,988,1195,1,31,0
2020-08-08,others*,0,36,0,33,0,0,3,0
2020-08-08,raichuru,295,3591,74,2200,1353,2,38,0
2020-08-08,ramanagara,93,1575,32,788,774,2,13,0
2020-08-08,shivamogga,73,2662,79,1129,1483,1,50,0
2020-08-08,tumakuru,177,2386,57,1028,1291,2,67,0
2020-08-08,udupi,313,5918,99,3260,2598,5,60,0
2020-08-08,uttara kannada,117,2716,69,1806,884,0,26,0
2020-08-08,vijayapura,143,3705,167,2691,973,1,41,0
2020-08-08,yadagiri,200,2970,25,2088,866,2,16,0
2020-08-09,bagalakote,149,3060,48,1642,1367,0,51,0
2020-08-09,ballari,380,10371,148,5254,5006,9,111,0
2020-08-09,belagavi,235,5393,455,2063,3236,0,94,0
2020-08-09,bengaluru rural,95,2895,102,912,1973,0,10,0
2020-08-09,bengaluru urban,1948,74185,1837,39129,33815,22,1240,1
2020-08-09,bidar,70,2913,44,1894,918,4,97,4
2020-08-09,chamarajanagara,47,1157,147,780,357,2,20,0
2020-08-09,chikkaballapura,47,2547,30,1513,991,0,42,1
2020-08-09,chikkamagaluru,113,1573,20,641,901,2,31,0
2020-08-09,chitradurga,98,1103,25,505,584,2,14,0
2020-08-09,dakshina kannada,132,7202,195,3673,3309,6,218,2
2020-08-09,davanagere,158,3441,117,2226,1126,9,89,0
2020-08-09,dharawada,196,5969,91,3241,2535,6,193,0
2020-08-09,gadaga,114,2279,86,1132,1100,1,47,0
2020-08-09,hassana,168,3476,52,1223,2155,7,98,0
2020-08-09,haveri,80,1845,68,1021,789,1,35,0
2020-08-09,kalaburagi,194,7341,208,4729,2472,4,140,0
2020-08-09,kodagu,22,672,0,397,264,0,11,0
2020-08-09,kolara,87,1889,0,863,982,8,44,0
2020-08-09,koppala,106,2320,74,1062,1225,2,33,0
2020-08-09,mysuru,455,7311,461,3208,3868,12,235,0
2020-08-09,others*,0,36,0,33,0,0,3,0
2020-08-09,raichuru,202,3793,117,2317,1436,2,40,0
2020-08-09,ramanagara,38,1613,0,788,812,0,13,0
2020-08-09,shivamogga,149,2811,27,1156,1603,2,52,0
2020-08-09,tumakuru,78,2464,23,1051,1342,4,71,0
2020-08-09,udupi,282,6200,85,3345,2795,0,60,0
2020-08-09,uttara kannada,59,2775,35,1841,908,0,26,0
2020-08-09,vijayapura,129,3834,110,2801,992,0,41,0
2020-08-09,yadagiri,91,3061,31,2119,925,1,17,0
2020-08-10,bagalakote,147,3207,333,1975,1180,1,52,0
2020-08-10,ballari,253,10624,193,5447,5059,7,118,0
2020-08-10,belagavi,54,5447,90,2153,3197,3,97,0
2020-08-10,bengaluru rural,50,2945,117,1029,1906,0,10,0
2020-08-10,bengaluru urban,1243,75428,2037,41166,32985,36,1276,1
2020-08-10,bidar,28,2941,46,1940,899,1,98,4
2020-08-10,chamarajanagara,70,1227,35,815,391,1,21,0
2020-08-10,chikkaballapura,26,2573,35,1548,981,1,43,1
2020-08-10,chikkamagaluru,45,1618,20,661,926,0,31,0
2020-08-10,chitradurga,38,1141,6,511,616,0,14,0
2020-08-10,dakshina kannada,146,7348,533,4206,2914,8,226,2
2020-08-10,davanagere,225,3666,106,2332,1234,11,100,0
2020-08-10,dharawada,157,6126,275,3516,2413,4,197,0
2020-08-10,gadaga,42,2321,100,1232,1040,2,49,0
2020-08-10,hassana,126,3602,86,1309,2189,6,104,0
2020-08-10,haveri,45,1890,76,1097,755,3,38,0
2020-08-10,kalaburagi,196,7537,108,4837,2559,1,141,0
2020-08-10,kodagu,29,701,31,428,262,0,11,0
2020-08-10,kolara,100,1989,38,901,1044,0,44,0
2020-08-10,koppala,110,2430,75,1137,1254,6,39,0
2020-08-10,mysuru,374,7685,258,3466,3979,5,240,0
2020-08-10,others*,0,36,0,33,0,0,3,0
2020-08-10,raichuru,165,3958,24,2341,1577,0,40,0
2020-08-10,ramanagara,84,1697,119,907,775,2,15,0
2020-08-10,shivamogga,0,2811,56,1212,1544,3,55,0
2020-08-10,tumakuru,98,2562,148,1199,1287,5,76,0
2020-08-10,udupi,90,6290,117,3462,2762,6,66,0
2020-08-10,uttara kannada,53,2828,40,1881,921,0,26,0
2020-08-10,vijayapura,139,3973,101,2902,1030,0,41,0
2020-08-10,yadagiri,68,3129,15,2134,978,0,17,0
2020-08-11,bagalakote,135,3342,158,2133,1156,1,53,0
2020-08-11,ballari,736,11360,404,5851,5387,4,122,0
2020-08-11,belagavi,575,6022,444,2597,3324,4,101,0
2020-08-11,bengaluru rural,28,2973,60,1089,1874,0,10,0
2020-08-11,bengaluru urban,1610,77038,1508,42674,33070,17,1293,1
2020-08-11,bidar,73,3014,127,2067,843,2,100,4
2020-08-11,chamarajanagara,72,1299,43,858,419,1,22,0
2020-08-11,chikkaballapura,33,2606,68,1616,944,2,45,1
2020-08-11,chikkamagaluru,93,1711,49,710,967,3,34,0
2020-08-11,chitradurga,47,1188,20,531,643,0,14,0
2020-08-11,dakshina kannada,243,7591,519,4725,2629,9,235,2
2020-08-11,davanagere,172,3838,145,2477,1257,4,104,0
2020-08-11,dharwada,276,6402,436,3952,2244,9,206,0
2020-08-11,gadag,78,2399,89,1321,1027,2,51,0
2020-08-11,hassana,146,3748,136,1445,2196,3,107,0
2020-08-11,haveri,36,1926,39,1136,749,3,41,0
2020-08-11,kalaburagi,156,7693,155,4992,2559,1,142,0
2020-08-11,kodagu,41,742,29,457,274,0,11,0
2020-08-11,kolara,69,2058,26,927,1087,0,44,0
2020-08-11,koppala,169,2599,82,1219,1338,3,42,0
2020-08-11,mysuru,238,7923,647,4113,3559,11,251,0
2020-08-11,others*,0,36,0,33,0,0,3,0
2020-08-11,raichuru,201,4159,49,2390,1727,2,42,0
2020-08-11,ramanagara,96,1793,185,1092,686,0,15,0
2020-08-11,shivamogga,189,3000,453,1665,1280,0,55,0
2020-08-11,tumakuru,89,2651,56,1255,1319,1,77,0
2020-08-11,udupi,219,6509,161,3623,2820,0,66,0
2020-08-11,uttara kannada,73,2901,69,1950,925,0,26,0
2020-08-11,vijayapura,121,4094,197,3099,952,2,43,0
2020-08-11,yadagiri,102,3231,82,2216,998,0,17,0
2020-08-12,bagalakote,170,3512,212,2345,1114,0,53,0
2020-08-12,ballari,635,11995,380,6231,5634,9,130,0
2020-08-12,belagavi,314,6336,148,2745,3484,6,107,0
2020-08-12,bengaluru rural,182,3155,15,1104,2041,0,10,0
2020-08-12,bengaluru urban,2802,79840,2360,45034,33489,23,1316,1
2020-08-12,bidar,91,3105,115,2182,816,3,103,4
2020-08-12,chamarajanagara,68,1367,67,925,417,3,25,0
2020-08-12,chikkaballapura,81,2687,90,1706,933,2,47,1
2020-08-12,chikkamagaluru,112,1823,216,926,861,2,36,0
2020-08-12,chitradurga,61,1249,24,555,680,0,14,0
2020-08-12,dakshina kannada,229,7820,498,5223,2353,7,242,2
2020-08-12,davanagere,239,4077,170,2647,1320,6,110,0
2020-08-12,dharawada,269,6671,234,4186,2277,2,208,0
2020-08-12,gadaga,148,2547,75,1396,1099,1,52,0
2020-08-12,hassana,258,4006,160,1605,2288,6,113,0
2020-08-12,haveri,132,2058,142,1278,738,1,42,0
2020-08-12,kalaburagi,144,7837,334,5326,2366,3,145,0
2020-08-12,kodagu,29,771,47,504,256,0,11,0
2020-08-12,kolara,33,2091,51,978,1067,2,46,0
2020-08-12,koppala,202,2801,54,1273,1484,2,44,0
2020-08-12,mysuru,544,8467,668,4781,3424,11,262,0
2020-08-12,others*,0,36,0,33,0,0,3,0
2020-08-12,raichuru,191,4350,69,2459,1845,4,46,0
2020-08-12,ramanagara,63,1856,174,1266,575,0,15,0
2020-08-12,shivamogga,69,3069,159,1824,1186,4,59,0
2020-08-12,tumakuru,121,2772,23,1278,1411,6,83,0
2020-08-12,udupi,263,6772,225,3848,2855,3,69,0
2020-08-12,uttara kannada,84,2985,74,2024,935,0,26,0
2020-08-12,vijayapura,121,4215,90,3189,981,2,45,0
2020-08-12,yadagiri,107,3338,25,2241,1078,2,19,0
2020-08-13,bagalakote,143,3655,162,2507,1094,1,54,0
2020-08-13,ballari,445,12440,440,6671,5630,9,139,0
2020-08-13,belagavi,288,6624,140,2885,3626,6,113,0
2020-08-13,bengaluru rural,70,3225,735,1839,1376,0,10,0
2020-08-13,bengaluru urban,1893,81733,2212,47246,33148,22,1338,1
2020-08-13,bidar,143,3248,106,2288,853,0,103,4
2020-08-13,chamarajanagara,56,1423,54,979,418,1,26,0
2020-08-13,chikkaballapura,25,2712,73,1779,884,1,48,1
2020-08-13,chikkamagaluru,111,1934,300,1226,670,2,38,0
2020-08-13,chitradurga,67,1316,82,637,665,0,14,0
2020-08-13,dakshina kannada,246,8066,641,5864,1952,6,248,2
2020-08-13,davanagere,328,4405,224,2871,1421,3,113,0
2020-08-13,dharwada,257,6928,139,4325,2389,6,214,0
2020-08-13,gadag,98,2645,50,1446,1147,0,52,0
2020-08-13,hassana,129,4135,572,2177,1843,2,115,0
2020-08-13,haveri,96,2154,191,1469,640,3,45,0
2020-08-13,kalaburagi,285,8122,448,5774,2194,9,154,0
2020-08-13,kodagu,55,826,29,533,282,0,11,0
2020-08-13,kolara,77,2168,39,1017,1105,0,46,0
2020-08-13,koppala,148,2949,60,1333,1567,5,49,0
2020-08-13,mandya,130,3016,169,1690,1295,2,31,0
2020-08-13,mysuru,522,8989,637,5418,3297,12,274,0
2020-08-13,others*,0,36,0,33,0,0,3,0
2020-08-13,raichuru,181,4531,373,2832,1650,3,49,0
2020-08-13,ramanagara,53,1909,22,1288,604,2,17,0
2020-08-13,shivamogga,105,3174,153,1977,1138,0,59,0
2020-08-13,tumakuru,85,2857,29,1307,1464,3,86,0
2020-08-13,udupi,402,7174,290,4138,2966,1,70,0
2020-08-13,uttara kannada,64,3049,43,2067,954,2,28,0
2020-08-13,vijayapura,121,4336,149,3338,951,2,47,0
2020-08-13,yadagiri,83,3421,47,2288,1114,0,19,0
2020-08-14,bagalakote,171,3826,296,2803,969,0,54,0
2020-08-14,ballari,608,13048,277,6948,5952,9,148,0
2020-08-14,belagavi,334,6958,178,3063,3777,5,118,0
2020-08-14,bengaluru rural,39,3264,170,2009,1245,0,10,0
2020-08-14,bengaluru urban,2452,84185,2146,49392,33432,22,1360,1
2020-08-14,bidar,97,3345,76,2364,873,1,104,4
2020-08-14,chamarajanagara,61,1484,67,1046,410,2,28,0
2020-08-14,chikkaballapura,42,2754,68,1847,858,0,48,1
2020-08-14,chikkamagaluru,104,2038,9,1235,764,1,39,0
2020-08-14,chitradurga,77,1393,43,680,699,0,14,0
2020-08-14,dakshina kannada,307,8373,242,6106,2011,6,254,2
2020-08-14,davanagere,351,4756,282,3153,1483,7,120,0
2020-08-14,dharwada,219,7147,199,4524,2401,8,222,0
2020-08-14,gadag,190,2835,211,1657,1125,1,53,0
2020-08-14,hassana,158,4293,139,2316,1860,2,117,0
2020-08-14,haveri,138,2292,25,1494,751,2,47,0
2020-08-14,kalaburagi,229,8351,376,6150,2042,5,159,0
2020-08-14,kodagu,60,886,44,577,298,0,11,0
2020-08-14,kolara,81,2249,21,1038,1165,0,46,0
2020-08-14,koppala,162,3111,213,1546,1511,5,54,0
2020-08-14,mysuru,291,9280,412,5830,3166,10,284,0
2020-08-14,others*,0,36,0,33,0,0,3,0
2020-08-14,raichuru,220,4751,119,2951,1749,2,51,0
2020-08-14,ramanagara,87,1996,19,1307,672,0,17,0
2020-08-14,shivamogga,413,3587,74,2051,1474,3,62,0
2020-08-14,tumakuru,185,3042,273,1580,1374,2,88,0
2020-08-14,udupi,322,7496,614,4752,2667,7,77,0
2020-08-14,uttara kannada,87,3136,117,2184,923,1,29,0
2020-08-14,vijayapura,144,4480,122,3460,971,2,49,0
2020-08-14,yadagiri,116,3537,43,2331,1187,0,19,0
2020-08-15,bagalakote,168,3994,138,2941,999,0,54,0
2020-08-15,ballari,759,13807,556,7504,6149,6,154,0
2020-08-15,belagavi,358,7316,404,3467,3731,5,118,0
2020-08-15,bengaluru rural,152,3416,79,2088,1311,2,17,0
2020-08-15,bengaluru urban,3495,87680,2034,51426,34858,35,1395,1
2020-08-15,bidar,113,3458,70,2434,913,3,107,4
2020-08-15,chamarajanagara,64,1548,27,1073,446,1,29,0
2020-08-15,chikkaballapura,44,2798,212,2059,689,1,49,1
2020-08-15,chikkamagaluru,79,2117,23,1258,816,4,43,0
2020-08-15,chitradurga,34,1427,163,843,570,0,14,0
2020-08-15,dakshina kannada,271,8644,202,6308,2074,6,260,2
2020-08-15,davanagere,327,5083,267,3420,1538,5,125,0
2020-08-15,dharwada,239,7386,110,4634,2523,7,229,0
2020-08-15,gadag,142,2977,101,1758,1164,2,55,0
2020-08-15,hassana,154,4447,124,2440,1886,4,121,0
2020-08-15,haveri,116,2408,34,1528,831,2,49,0
2020-08-15,kalaburagi,189,8540,219,6369,2010,2,161,0
2020-08-15,kodagu,48,934,23,600,323,0,11,0
2020-08-15,kolara,55,2304,78,1116,1142,0,46,0
2020-08-15,koppala,178,3289,405,1951,1282,2,56,0
2020-08-15,mysuru,635,9915,259,6089,3532,10,294,0
2020-08-15,others*,0,36,0,33,0,0,3,0
2020-08-15,raichuru,155,4906,109,3060,1792,3,54,0
2020-08-15,ramanagara,53,2049,103,1410,622,0,17,0
2020-08-15,shivamogga,133,3720,90,2141,1512,5,67,0
2020-08-15,tumakuru,161,3203,208,1788,1325,2,90,0
2020-08-15,udupi,241,7737,229,4981,2677,2,79,0
2020-08-15,uttara kannada,75,3211,42,2226,955,1,30,0
2020-08-15,vijayapura,232,4712,135,3595,1066,2,51,0
2020-08-15,yadagiri,64,3601,149,2480,1101,1,20,0
2020-08-16,bagalakote,156,4150,44,2985,1111,0,54,0
2020-08-16,ballari,381,14188,704,8208,5817,9,163,0
2020-08-16,belagavi,478,7794,410,3877,3796,3,121,0
2020-08-16,bengaluru rural,87,3503,20,2108,1378,0,17,0
2020-08-16,bengaluru urban,2131,89811,2356,53782,34584,49,1444,1
2020-08-16,bidar,119,3577,73,2507,958,1,108,4
2020-08-16,chamarajanagara,36,1584,70,1143,412,0,21,8
2020-08-16,chikkaballapura,98,2896,73,2132,713,1,50,1
2020-08-16,chikkamagaluru,69,2186,37,1295,844,4,47,0
2020-08-16,chitradurga,71,1498,0,843,641,0,14,0
2020-08-16,dakshina kannada,229,8873,128,6436,2168,7,267,2
2020-08-16,davanagere,218,5301,109,3529,1644,3,128,0
2020-08-16,dharwada,268,7654,200,4834,2586,5,234,0
2020-08-16,gadaga,79,3056,70,1828,1171,2,57,0
2020-08-16,hassana,145,4592,309,2749,1720,2,123,0
2020-08-16,haveri,76,2484,98,1626,807,2,51,0
2020-08-16,kalaburagi,285,8825,322,6691,1971,2,163,0
2020-08-16,kodagu,25,959,27,627,321,0,11,0
2020-08-16,kolara,90,2394,160,1276,1072,0,46,0
2020-08-16,koppala,211,3500,195,2146,1295,3,59,0
2020-08-16,mysuru,620,10535,386,6475,3756,10,304,0
2020-08-16,others*,0,36,0,33,0,0,3,0
2020-08-16,raichuru,183,5089,71,3131,1901,3,57,0
2020-08-16,ramanagara,32,2081,20,1430,634,0,17,0
2020-08-16,shivamogga,1,3721,6,2147,1505,2,69,0
2020-08-16,tumakuru,169,3372,91,1879,1398,5,95,0
2020-08-16,udupi,237,7974,259,5240,2655,0,79,0
2020-08-16,uttara kannada,61,3272,110,2336,904,2,32,0
2020-08-16,vijayapura,158,4870,185,3780,1036,3,54,0
2020-08-16,yadagiri,236,3837,38,2518,1296,3,23,0
2020-08-17,bagalakote,164,4314,101,3086,1173,1,55,0
2020-08-17,ballari,319,14507,346,8554,5784,6,169,0
2020-08-17,belagavi,171,7965,279,4156,3679,9,130,0
2020-08-17,bengaluru rural,25,3528,644,2752,759,0,17,0
2020-08-17,bengaluru urban,2053,91864,2190,55972,34408,39,1483,1
2020-08-17,bidar,72,3649,9,2516,1021,0,108,4
2020-08-17,chamarajanagara,61,1645,51,1194,422,0,21,8
2020-08-17,chikkaballapura,41,2937,163,2295,591,0,50,1
2020-08-17,chikkamagaluru,92,2278,118,1413,816,2,49,0
2020-08-17,chitradurga,21,1519,117,960,545,0,14,0
2020-08-17,dakshina kannada,144,9017,209,6645,2095,8,275,2
2020-08-17,davanagere,165,5466,212,3741,1597,0,128,0
2020-08-17,dharwada,201,7855,180,5014,2602,5,239,0
2020-08-17,gadag,99,3155,104,1932,1166,0,57,0
2020-08-17,hassana,250,4842,276,3025,1685,9,132,0
2020-08-17,haveri,43,2527,32,1658,814,4,55,0
2020-08-17,kalaburagi,211,9036,194,6885,1981,7,170,0
2020-08-17,kodagu,18,977,1,628,337,1,12,0
2020-08-17,kolara,121,2515,201,1477,992,0,46,0
2020-08-17,koppala,169,3669,217,2363,1243,4,63,0
2020-08-17,others*,0,36,0,33,0,0,3,0
2020-08-17,raichuru,110,5199,142,3273,1866,3,60,0
2020-08-17,ramanagara,85,2166,32,1462,687,0,17,0
2020-08-17,shivamogga,397,4118,64,2211,1834,4,73,0
2020-08-17,tumakuru,130,3502,212,2091,1314,2,97,0
2020-08-17,udupi,268,8242,269,5509,2653,1,80,0
2020-08-17,uttara kannada,89,3361,39,2375,953,1,33,0
2020-08-17,vijayapura,106,4976,163,3943,976,3,57,0
2020-08-17,yadagiri,69,3906,135,2653,1230,0,23,0
2020-08-18,bagalakote,171,4485,264,3350,1079,1,56,0
2020-08-18,ballari,673,15180,500,9054,5948,9,178,0
2020-08-18,belagavi,395,8360,459,4615,3608,7,137,0
2020-08-18,bengaluru rural,123,3651,157,2909,722,3,20,0
2020-08-18,bengaluru urban,2242,94106,3520,59492,33081,49,1532,1
2020-08-18,bidar,99,3748,55,2571,1057,8,116,4
2020-08-18,chamarajanagara,21,1666,52,1246,390,1,22,8
2020-08-18,chikkaballapura,82,3019,130,2425,543,0,50,1
2020-08-18,chikkamagaluru,145,2423,136,1549,825,0,49,0
2020-08-18,chitradurga,41,1560,70,1030,516,0,14,0
2020-08-18,dakshina kannada,279,9296,173,6818,2192,9,284,2
2020-08-18,davanagere,332,5798,42,3783,1886,1,129,0
2020-08-18,dharwada,279,8134,351,5365,2520,10,249,0
2020-08-18,gadag,186,3341,206,2138,1144,2,59,0
2020-08-18,hassana,177,5019,129,3154,1726,7,139,0
2020-08-18,haveri,109,2636,55,1713,865,3,58,0
2020-08-18,kalaburagi,229,9265,246,7131,1962,2,172,0
2020-08-18,kodagu,16,993,25,653,328,0,12,0
2020-08-18,kolara,71,2586,167,1644,896,0,46,0
2020-08-18,koppala,142,3811,123,2486,1261,1,64,0
2020-08-18,mandya,174,3554,130,2112,1403,2,39,0
2020-08-18,mysuru,357,11489,298,7062,4112,6,315,0
2020-08-18,others*,0,36,0,33,0,0,3,0
2020-08-18,raichuru,171,5370,143,3416,1890,4,64,0
2020-08-18,ramanagara,115,2281,19,1481,783,0,17,0
2020-08-18,shivamogga,318,4436,45,2256,2104,3,76,0
2020-08-18,tumakuru,46,3548,159,2250,1197,4,101,0
2020-08-18,udupi,421,8663,321,5830,2753,0,80,0
2020-08-18,uttara kannada,80,3441,113,2488,919,1,34,0
2020-08-18,vijayapura,64,5040,220,4163,817,3,60,0
2020-08-18,yadagiri,107,4013,79,2732,1255,3,26,0
2020-08-19,bagalakote,163,4648,301,3651,941,0,56,0
2020-08-19,ballari,537,15717,629,9683,5847,9,187,0
2020-08-19,belagavi,379,8739,267,4882,3717,3,140,0
2020-08-19,bengaluru rural,68,3719,63,2972,726,1,21,0
2020-08-19,bengaluru urban,2804,96910,2549,62041,33280,56,1588,1
2020-08-19,bidar,43,3791,151,2722,946,3,119,4
2020-08-19,chamarajanagara,111,1777,106,1352,395,0,22,8
2020-08-19,chikkaballapura,73,3092,17,2442,599,0,50,1
2020-08-19,chikkamagaluru,100,2523,50,1599,874,1,50,0
2020-08-19,chitradurga,47,1607,79,1109,484,0,14,0
2020-08-19,dakshina kannada,234,9530,115,6933,2307,4,288,2
2020-08-19,davanagere,228,6026,66,3849,2041,7,136,0
2020-08-19,dharwada,253,8387,351,5716,2413,9,258,0
2020-08-19,gadag,149,3490,167,2305,1124,2,61,0
2020-08-19,hassana,228,5247,148,3302,1806,0,139,0
2020-08-19,haveri,137,2773,29,1742,970,3,61,0
2020-08-19,kalaburagi,154,9419,247,7378,1866,3,175,0
2020-08-19,kodagu,38,1031,14,667,352,0,12,0
2020-08-19,kolara,86,2672,114,1758,868,0,46,0
2020-08-19,koppala,133,3944,131,2617,1255,8,72,0
2020-08-19,others*,0,36,0,33,0,0,3,0
2020-08-19,raichuru,153,5523,159,3575,1882,2,66,0
2020-08-19,ramanagara,126,2407,120,1601,789,0,17,0
2020-08-19,shivamogga,915,5351,570,2826,2447,2,78,0
2020-08-19,tumakuru,94,3642,42,2292,1244,5,106,0
2020-08-19,udupi,375,9038,181,6011,2947,0,80,0
2020-08-19,uttara kannada,119,3560,130,2618,907,1,35,0
2020-08-19,vijayapura,107,5147,19,4182,903,2,62,0
2020-08-19,yadagiri,41,4054,65,2797,1231,0,26,0
2020-08-20,bagalakote,159,4807,297,3948,803,0,56,0
2020-08-20,ballari,483,16200,389,10072,5933,8,195,0
2020-08-20,belagavi,358,9097,89,4971,3982,4,144,0
2020-08-20,bengaluru rural,77,3796,207,3179,596,0,21,0
2020-08-20,bengaluru urban,2912,99822,1981,64022,34186,25,1613,1
2020-08-20,bidar,85,3876,107,2829,924,0,119,4
2020-08-20,chamarajanagara,120,1897,34,1386,479,2,24,8
2020-08-20,chikkaballapura,76,3168,123,2565,549,3,53,1
2020-08-20,chikkamagaluru,124,2647,62,1661,933,3,53,0
2020-08-20,chitradurga,60,1667,0,1109,544,0,14,0
2020-08-20,dakshina kannada,177,9707,187,7120,2291,6,294,2
2020-08-20,davanagere,245,6271,381,4230,1900,5,141,0
2020-08-20,dharwada,159,8546,330,6046,2242,0,258,0
2020-08-20,gadag,114,3604,151,2456,1086,1,62,0
2020-08-20,hassana,196,5443,117,3419,1878,7,146,0
2020-08-20,haveri,111,2884,42,1784,1035,4,65,0
2020-08-20,kalaburagi,210,9629,176,7554,1896,4,179,0
2020-08-20,kodagu,46,1077,49,716,347,2,14,0
2020-08-20,kolara,69,2741,132,1890,804,1,47,0
2020-08-20,koppala,132,4076,143,2760,1237,7,79,0
2020-08-20,mandya,109,3848,93,2286,1523,0,39,0
2020-08-20,mysuru,253,12304,0,7302,4682,0,320,0
2020-08-20,others*,0,36,0,33,0,0,3,0
2020-08-20,raichuru,111,5634,290,3865,1701,2,68,0
2020-08-20,ramanagara,27,2434,82,1683,734,0,17,0
2020-08-20,shivamogga,188,5539,13,2839,2618,4,82,0
2020-08-20,tumakuru,138,3780,77,2369,1304,1,107,0
2020-08-20,udupi,351,9389,359,6370,2937,2,82,0
2020-08-20,uttara kannada,115,3675,116,2734,903,3,38,0
2020-08-20,vijayapura,112,5259,150,4332,861,4,66,0
2020-08-20,yadagiri,68,4122,54,2851,1241,4,30,0
2020-08-21,bagalakote,115,4922,81,4029,837,0,56,0
2020-08-21,ballari,540,16740,404,10476,6060,9,204,0
2020-08-21,belagavi,384,9481,192,5163,4167,7,151,0
2020-08-21,bengaluru rural,79,3875,47,3226,628,0,21,0
2020-08-21,bengaluru urban,2948,102770,2580,66602,34532,22,1635,1
2020-08-21,bidar,73,3949,172,3001,821,4,123,4
2020-08-21,chamarajanagara,59,1956,0,1386,538,0,24,8
2020-08-21,chikkaballapura,61,3229,93,2658,517,0,53,1
2020-08-21,chikkamagaluru,102,2749,80,1741,953,2,55,0
2020-08-21,chitradurga,98,1765,21,1130,621,0,14,0
2020-08-21,dakshina kannada,202,9909,64,7184,2424,5,299,2
2020-08-21,davanagere,237,6508,158,4388,1972,7,148,0
2020-08-21,dharwada,252,8798,216,6262,2275,3,261,0
2020-08-21,gadag,174,3778,179,2635,1080,1,63,0
2020-08-21,hassana,144,5587,140,3559,1880,2,148,0
2020-08-21,haveri,224,3108,100,1884,1155,4,69,0
2020-08-21,kalaburagi,145,9774,161,7715,1873,7,186,0
2020-08-21,kodagu,65,1142,107,823,303,2,16,0
2020-08-21,kolara,50,2791,85,1975,767,2,49,0
2020-08-21,koppala,234,4310,233,2993,1233,5,84,0
2020-08-21,others*,0,36,0,33,0,0,3,0
2020-08-21,raichuru,100,5734,292,4157,1506,3,71,0
2020-08-21,ramanagara,75,2509,43,1726,766,0,17,0
2020-08-21,shivamogga,227,5766,76,2915,2769,0,82,0
2020-08-21,tumakuru,136,3916,264,2633,1173,3,110,0
2020-08-21,udupi,278,9667,365,6735,2850,0,82,0
2020-08-21,uttara kannada,91,3766,127,2861,867,0,38,0
2020-08-21,vijayapura,124,5383,186,4518,795,4,70,0
2020-08-21,yadagiri,255,4377,31,2882,1465,0,30,0
2020-08-22,bagalakote,138,5060,122,4151,852,1,57,0
2020-08-22,ballari,533,17273,522,10998,6064,7,211,0
2020-08-22,belagavi,312,9793,511,5674,3965,3,154,0
2020-08-22,bengaluru rural,66,3941,45,3271,649,0,21,0
2020-08-22,bengaluru urban,2979,105749,3259,69861,34224,28,1663,1
2020-08-22,bidar,82,4031,144,3145,755,4,127,4
2020-08-22,chamarajanagara,67,2023,71,1457,532,2,26,8
2020-08-22,chikkaballapura,79,3308,17,2675,579,0,53,1
2020-08-22,chikkamagaluru,71,2820,51,1792,972,1,56,0
2020-08-22,chitradurga,89,1854,154,1284,556,0,14,0
2020-08-22,dakshina kannada,228,10137,320,7504,2328,4,303,2
2020-08-22,davanagere,277,6785,349,4737,1895,5,153,0
2020-08-22,dharwada,253,9051,93,6355,2428,7,268,0
2020-08-22,gadag,116,3894,121,2756,1073,2,65,0
2020-08-22,hassana,209,5796,245,3804,1843,1,149,0
2020-08-22,haveri,141,3249,47,1931,1249,0,69,0
2020-08-22,kalaburagi,165,9939,198,7913,1838,2,188,0
2020-08-22,kodagu,24,1166,64,887,263,0,16,0
2020-08-22,kolara,69,2860,70,2045,766,0,49,0
2020-08-22,koppala,170,4480,225,3218,1172,6,90,0
2020-08-22,mandya,146,4093,72,2422,1629,2,42,0
2020-08-22,mysuru,0,12304,0,7302,4682,0,320,0
2020-08-22,others*,0,36,0,33,0,0,3,0
2020-08-22,raichuru,52,5786,200,4357,1355,3,74,0
2020-08-22,ramanagara,54,2563,48,1774,772,0,17,0
2020-08-22,shivamogga,221,5987,130,3045,2856,4,86,0
2020-08-22,tumakuru,103,4019,79,2712,1191,6,116,0
2020-08-22,udupi,348,10015,235,6970,2963,0,82,0
2020-08-22,uttara kannada,64,3830,70,2931,860,1,39,0
2020-08-22,vijayapura,151,5534,130,4648,813,3,73,0
2020-08-22,yadagiri,123,4500,34,2916,1553,1,31,0
2020-08-23,bagalakote,139,5199,140,4291,850,1,58,0
2020-08-23,ballari,406,17679,304,11302,6159,7,218,0
2020-08-23,belagavi,136,9929,134,5808,3965,2,156,0
2020-08-23,bengaluru rural,35,3976,20,3291,664,0,21,0
2020-08-23,bengaluru urban,2126,107875,1468,71329,34877,5,1668,1
2020-08-23,bidar,38,4069,46,3191,747,0,127,4
2020-08-23,chamarajanagara,23,2046,46,1503,508,1,27,8
2020-08-23,chikkaballapura,81,3389,40,2715,618,2,55,1
2020-08-23,chikkamagaluru,126,2946,42,1834,1056,0,56,0
2020-08-23,chitradurga,71,1925,92,1376,532,3,17,0
2020-08-23,dakshina kannada,193,10330,164,7668,2352,5,308,2
2020-08-23,davanagere,265,7050,178,4915,1980,2,155,0
2020-08-23,dharwada,194,9245,170,6525,2449,3,271,0
