date,district,cases_total,cases_new,discharged_total,discharged_new,deaths_total,deaths_new,active_cases_new,active_cases_total,last_reported_case
2020-12-16,paschim medinipur,19172,74,18142,79,278,0,-5,752,2021-12-15
2020-12-16,purba bardhaman,11622,59,10986,69,91,0,-10,545,2021-12-15
2020-12-16,purba medinipur,19319,65,18205,92,257,0,-27,857,2021-12-15
2020-12-16,purulia,6580,26,6269,17,43,0,9,268,2021-12-15
2020-12-16,south 24 parganas,34732,164,32797,189,636,5,-30,1299,2021-12-15
2020-12-16,total,528211,2293,498877,2767,9191,46,-520,20143,
2020-12-16,uttar dinajpur,6217,16,5929,19,68,0,-3,220,2021-12-15
2020-12-17,alipurduar,7508,11,7350,15,85,0,-4,73,2021-12-16
2020-12-17,bankura,10901,29,10328,72,87,0,-43,486,2021-12-16
2020-12-17,birbhum,9114,56,8615,66,79,0,-10,420,2021-12-16
2020-12-17,coochbehar,11352,21,10867,32,68,0,-11,417,2021-12-16
2020-12-17,dakshin dinajpur,7993,15,7807,23,66,0,-8,120,2021-12-16
2020-12-17,darjeeling,17039,84,16194,96,195,0,-12,650,2021-12-16
2020-12-17,hooghly,27369,142,25894,141,442,1,0,1033,2021-12-16
2020-12-17,howrah,33547,128,31506,105,955,7,16,1086,2021-12-16
2020-12-17,jalpaiguri,13785,38,13121,95,151,1,-58,513,2021-12-16
2020-12-17,jhargram,2861,14,2780,24,18,1,-11,63,2021-12-16
2020-12-17,kalimpong,2042,8,1963,9,23,1,-2,56,2021-12-16
2020-12-17,kolkata,118219,524,110722,645,2839,10,-131,4658,2021-12-16
2020-12-17,malda,12162,30,11662,37,109,0,-7,391,2021-12-16
2020-12-17,murshidabad,11558,34,11011,39,138,0,-5,409,2021-12-16
2020-12-17,nadia,20587,143,19525,137,260,1,5,802,2021-12-16
2020-12-17,north 24 parganas,111703,505,105654,634,2195,12,-141,3854,2021-12-16
2020-12-17,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-17,paschim bardhaman,14611,66,13752,95,140,1,-30,719,2021-12-16
2020-12-17,paschim medinipur,19238,66,18223,81,280,2,-17,735,2021-12-16
2020-12-17,purba bardhaman,11690,68,11065,79,91,0,-11,534,2021-12-16
2020-12-17,purba medinipur,19396,77,18294,89,258,1,-13,844,2021-12-16
2020-12-17,purulia,6604,24,6295,26,43,0,-2,266,2021-12-16
2020-12-17,south 24 parganas,34886,154,32980,183,641,5,-34,1265,2021-12-16
2020-12-17,total,530456,2245,501624,2747,9235,44,-546,19597,
2020-12-17,uttar dinajpur,6225,8,5953,24,69,1,-17,203,2021-12-16
2020-12-18,alipurduar,7528,20,7370,20,85,0,0,73,2021-12-17
2020-12-18,bankura,10940,39,10395,67,87,0,-28,458,2021-12-17
2020-12-18,birbhum,9167,53,8679,64,80,1,-12,408,2021-12-17
2020-12-18,coochbehar,11382,30,10907,40,68,0,-10,407,2021-12-17
2020-12-18,dakshin dinajpur,7998,5,7822,15,66,0,-10,110,2021-12-17
2020-12-18,darjeeling,17081,42,16299,105,195,0,-63,587,2021-12-17
2020-12-18,hooghly,27487,118,26050,156,442,0,-38,995,2021-12-17
2020-12-18,howrah,33647,100,31620,114,959,4,-18,1068,2021-12-17
2020-12-18,jalpaiguri,13836,51,13217,96,152,1,-46,467,2021-12-17
2020-12-18,jhargram,2873,12,2788,8,19,1,3,66,2021-12-17
2020-12-18,kalimpong,2047,5,1977,14,23,0,-9,47,2021-12-17
2020-12-18,kolkata,118814,595,111380,658,2849,10,-73,4585,2021-12-17
2020-12-18,malda,12190,28,11693,31,109,0,-3,388,2021-12-17
2020-12-18,murshidabad,11600,42,11046,35,139,1,6,415,2021-12-17
2020-12-18,nadia,20685,98,19670,145,264,4,-51,751,2021-12-17
2020-12-18,north 24 parganas,112227,524,106279,625,2211,16,-117,3737,2021-12-17
2020-12-18,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-18,paschim bardhaman,14707,96,13842,90,141,1,5,724,2021-12-17
2020-12-18,paschim medinipur,19302,64,18304,81,280,0,-17,718,2021-12-17
2020-12-18,purba bardhaman,11732,42,11134,69,91,0,-27,507,2021-12-17
2020-12-18,purba medinipur,19462,66,18383,89,260,2,-25,819,2021-12-17
2020-12-18,purulia,6645,41,6316,21,43,0,20,286,2021-12-17
2020-12-18,south 24 parganas,35039,153,33150,170,642,1,-18,1247,2021-12-17
2020-12-18,total,532695,2239,504353,2729,9277,42,-532,19065,
2020-12-18,uttar dinajpur,6240,15,5969,16,69,0,-1,202,2021-12-17
2020-12-19,alipurduar,7546,18,7391,21,85,0,-3,70,2021-12-18
2020-12-19,bankura,10970,30,10449,54,87,0,-24,434,2021-12-18
2020-12-19,birbhum,9211,44,8730,51,81,1,-8,400,2021-12-18
2020-12-19,coochbehar,11402,20,10941,34,68,0,-14,393,2021-12-18
2020-12-19,dakshin dinajpur,8006,8,7835,13,67,1,-6,104,2021-12-18
2020-12-19,darjeeling,17154,73,16414,115,195,0,-42,545,2021-12-18
2020-12-19,hooghly,27623,136,26179,129,444,2,5,1000,2021-12-18
2020-12-19,howrah,33768,121,31774,154,966,7,-40,1028,2021-12-18
2020-12-19,jalpaiguri,13872,36,13268,51,152,0,-15,452,2021-12-18
2020-12-19,jhargram,2885,12,2797,9,19,0,3,69,2021-12-18
2020-12-19,kalimpong,2056,9,1985,8,23,0,1,48,2021-12-18
2020-12-19,kolkata,119353,539,112043,663,2858,9,-133,4452,2021-12-18
2020-12-19,malda,12208,18,11730,37,109,0,-19,369,2021-12-18
2020-12-19,murshidabad,11656,56,11095,49,139,0,7,422,2021-12-18
2020-12-19,nadia,20762,77,19782,112,268,4,-39,712,2021-12-18
2020-12-19,north 24 parganas,112712,485,106907,628,2222,11,-154,3583,2021-12-18
2020-12-19,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-19,paschim bardhaman,14786,79,13942,100,141,0,-21,703,2021-12-18
2020-12-19,paschim medinipur,19359,57,18394,90,283,3,-36,682,2021-12-18
2020-12-19,purba bardhaman,11830,98,11205,71,92,1,26,533,2021-12-18
2020-12-19,purba medinipur,19523,61,18486,103,261,1,-43,776,2021-12-18
2020-12-19,purulia,6660,15,6346,30,43,0,-15,271,2021-12-18
2020-12-19,south 24 parganas,35168,129,33322,172,644,2,-45,1202,2021-12-18
2020-12-19,total,534850,2155,507070,2717,9320,43,-605,18460,
2020-12-19,uttar dinajpur,6274,34,5992,23,70,1,10,212,2021-12-18
2020-12-20,alipurduar,7552,6,7406,15,85,0,-9,61,2021-12-19
2020-12-20,bankura,11019,49,10495,46,88,1,2,436,2021-12-19
2020-12-20,birbhum,9253,42,8802,72,82,1,-31,369,2021-12-19
2020-12-20,coochbehar,11425,23,10976,35,68,0,-12,381,2021-12-19
2020-12-20,dakshin dinajpur,8012,6,7849,14,68,1,-9,95,2021-12-19
2020-12-20,darjeeling,17233,79,16491,77,195,0,2,547,2021-12-19
2020-12-20,hooghly,27699,76,26328,149,445,1,-74,926,2021-12-19
2020-12-20,howrah,33846,78,31910,136,969,3,-61,967,2021-12-19
2020-12-20,jalpaiguri,13939,67,13324,56,153,1,10,462,2021-12-19
2020-12-20,jhargram,2894,9,2809,12,19,0,-3,66,2021-12-19
2020-12-20,kalimpong,2066,10,1998,13,23,0,-3,45,2021-12-19
2020-12-20,kolkata,119821,468,112677,634,2863,5,-171,4281,2021-12-19
2020-12-20,malda,12233,25,11774,44,109,0,-19,350,2021-12-19
2020-12-20,murshidabad,11689,33,11138,43,140,1,-11,411,2021-12-19
2020-12-20,nadia,20865,103,19849,67,272,4,32,744,2021-12-19
2020-12-20,north 24 parganas,113139,427,107524,617,2237,15,-205,3378,2021-12-19
2020-12-20,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-20,paschim bardhaman,14871,85,14034,92,142,1,-8,695,2021-12-19
2020-12-20,paschim medinipur,19435,76,18477,83,284,1,-8,674,2021-12-19
2020-12-20,purba bardhaman,11913,83,11297,92,92,0,-9,524,2021-12-19
2020-12-20,purba medinipur,19594,71,18579,93,263,2,-24,752,2021-12-19
2020-12-20,purulia,6699,39,6379,33,43,0,6,277,2021-12-19
2020-12-20,south 24 parganas,35281,113,33507,185,647,3,-75,1127,2021-12-19
2020-12-20,total,536828,1978,509697,2627,9360,40,-689,17771,
2020-12-20,uttar dinajpur,6284,10,6011,19,70,0,-9,203,2021-12-19
2020-12-21,alipurduar,7569,17,7422,16,85,0,1,62,2021-12-20
2020-12-21,bankura,11070,51,10545,50,88,0,1,437,2021-12-20
2020-12-21,birbhum,9306,53,8859,57,82,0,-4,365,2021-12-20
2020-12-21,coochbehar,11454,29,11010,34,68,0,-5,376,2021-12-20
2020-12-21,dakshin dinajpur,8028,16,7863,14,68,0,2,97,2021-12-20
2020-12-21,darjeeling,17313,80,16578,87,195,0,-7,540,2021-12-20
2020-12-21,hooghly,27794,95,26471,143,449,4,-52,874,2021-12-20
2020-12-21,howrah,33890,44,32054,144,974,5,-105,862,2021-12-20
2020-12-21,jalpaiguri,13990,51,13376,52,154,1,-2,460,2021-12-20
2020-12-21,jhargram,2896,2,2815,6,19,0,-4,62,2021-12-20
2020-12-21,kalimpong,2086,20,2007,9,23,0,11,56,2021-12-20
2020-12-21,kolkata,120115,294,113234,557,2872,9,-272,4009,2021-12-20
2020-12-21,malda,12278,45,11809,35,109,0,10,360,2021-12-20
2020-12-21,murshidabad,11719,30,11169,31,141,1,-2,409,2021-12-20
2020-12-21,nadia,20942,77,19932,83,274,2,-8,736,2021-12-20
2020-12-21,north 24 parganas,113430,291,108051,527,2246,9,-245,3133,2021-12-20
2020-12-21,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-21,paschim bardhaman,14933,62,14109,75,143,1,-14,681,2021-12-20
2020-12-21,paschim medinipur,19468,33,18531,54,286,2,-23,651,2021-12-20
2020-12-21,purba bardhaman,11958,45,11381,84,92,0,-39,485,2021-12-20
2020-12-21,purba medinipur,19666,72,18658,79,264,1,-8,744,2021-12-20
2020-12-21,purulia,6737,38,6395,16,44,1,21,298,2021-12-20
2020-12-21,south 24 parganas,35339,58,33681,174,651,4,-120,1007,2021-12-20
2020-12-21,total,538343,1515,512039,2342,9401,41,-868,16903,
2020-12-21,uttar dinajpur,6296,12,6026,15,71,1,-4,199,2021-12-20
2020-12-22,alipurduar,7581,12,7429,7,85,0,5,67,2021-12-21
2020-12-22,bankura,11103,33,10598,53,88,0,-20,417,2021-12-21
2020-12-22,birbhum,9353,47,8901,42,84,2,3,368,2021-12-21
2020-12-22,coochbehar,11500,46,11041,31,69,1,14,390,2021-12-21
2020-12-22,dakshin dinajpur,8037,9,7869,6,70,2,1,98,2021-12-21
2020-12-22,darjeeling,17368,55,16650,72,196,1,-18,522,2021-12-21
2020-12-22,hooghly,27859,65,26598,127,450,1,-63,811,2021-12-21
2020-12-22,howrah,33962,72,32185,131,979,5,-64,798,2021-12-21
2020-12-22,jalpaiguri,14057,67,13443,67,154,0,0,460,2021-12-21
2020-12-22,jhargram,2904,8,2827,12,19,0,-4,58,2021-12-21
2020-12-22,kalimpong,2106,20,2022,15,23,0,5,61,2021-12-21
2020-12-22,kolkata,120503,388,113761,527,2882,10,-149,3860,2021-12-21
2020-12-22,malda,12305,27,11836,27,109,0,0,360,2021-12-21
2020-12-22,murshidabad,11740,21,11213,44,142,1,-24,385,2021-12-21
2020-12-22,nadia,21039,97,20028,96,278,4,-3,733,2021-12-21
2020-12-22,north 24 parganas,113788,358,108562,511,2252,6,-159,2974,2021-12-21
2020-12-22,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-22,paschim bardhaman,15013,80,14188,79,145,2,-1,680,2021-12-21
2020-12-22,paschim medinipur,19502,34,18600,69,288,2,-37,614,2021-12-21
2020-12-22,purba bardhaman,11987,29,11447,66,92,0,-37,448,2021-12-21
2020-12-22,purba medinipur,19726,60,18726,68,264,0,-8,736,2021-12-21
2020-12-22,purulia,6766,29,6424,29,44,0,0,298,2021-12-21
2020-12-22,south 24 parganas,35422,83,33837,156,652,1,-74,933,2021-12-21
2020-12-22,total,539996,1653,514309,2270,9439,38,-655,16248,
2020-12-22,uttar dinajpur,6309,13,6061,35,71,0,-22,177,2021-12-21
2020-12-23,alipurduar,7583,2,7441,12,85,0,-10,57,2021-12-22
2020-12-23,bankura,11129,26,10633,35,88,0,-9,408,2021-12-22
2020-12-23,birbhum,9376,23,8948,47,84,0,-24,344,2021-12-22
2020-12-23,coochbehar,11525,25,11075,34,70,1,-10,380,2021-12-22
2020-12-23,dakshin dinajpur,8046,9,7880,11,72,2,-4,94,2021-12-22
2020-12-23,darjeeling,17422,54,16729,79,196,0,-25,497,2021-12-22
2020-12-23,hooghly,27958,99,26688,90,452,2,7,818,2021-12-22
2020-12-23,howrah,34063,101,32301,116,980,1,-16,782,2021-12-22
2020-12-23,jalpaiguri,14104,47,13500,57,155,1,-11,449,2021-12-22
2020-12-23,jhargram,2911,7,2837,10,19,0,-3,55,2021-12-22
2020-12-23,kalimpong,2114,8,2034,12,23,0,-4,57,2021-12-22
2020-12-23,kolkata,120917,414,114273,512,2888,6,-104,3756,2021-12-22
2020-12-23,malda,12335,30,11867,31,109,0,-1,359,2021-12-22
2020-12-23,murshidabad,11762,22,11251,38,144,2,-18,367,2021-12-22
2020-12-23,nadia,21138,99,20111,83,279,1,15,748,2021-12-22
2020-12-23,north 24 parganas,114191,403,109090,528,2264,12,-137,2837,2021-12-22
2020-12-23,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-23,paschim bardhaman,15055,42,14259,71,145,0,-29,651,2021-12-22
2020-12-23,paschim medinipur,19544,42,18660,60,290,2,-20,594,2021-12-22
2020-12-23,purba bardhaman,12021,34,11516,69,92,0,-35,413,2021-12-22
2020-12-23,purba medinipur,19760,34,18798,72,267,3,-41,695,2021-12-22
2020-12-23,purulia,6787,21,6448,24,44,0,-3,295,2021-12-22
2020-12-23,south 24 parganas,35499,77,33977,140,653,1,-64,869,2021-12-22
2020-12-23,total,541624,1628,516462,2153,9473,34,-559,15689,
2020-12-23,uttar dinajpur,6318,9,6083,22,71,0,-13,164,2021-12-22
2020-12-24,alipurduar,7593,10,7450,9,85,0,1,58,2021-12-23
2020-12-24,bankura,11177,48,10673,40,88,0,8,416,2021-12-23
2020-12-24,birbhum,9417,41,8983,35,84,0,6,350,2021-12-23
2020-12-24,coochbehar,11546,21,11104,29,70,0,-8,372,2021-12-23
2020-12-24,dakshin dinajpur,8050,4,7889,9,72,0,-5,89,2021-12-23
2020-12-24,darjeeling,17474,52,16801,72,196,0,-20,477,2021-12-23
2020-12-24,hooghly,28039,81,26788,100,453,1,-20,798,2021-12-23
2020-12-24,howrah,34137,74,32412,111,986,6,-43,739,2021-12-23
2020-12-24,jalpaiguri,14150,46,13558,58,155,0,-12,437,2021-12-23
2020-12-24,jhargram,2917,6,2846,9,21,2,-5,50,2021-12-23
2020-12-24,kalimpong,2119,5,2043,9,23,0,-4,53,2021-12-23
2020-12-24,kolkata,121313,396,114574,301,2897,9,86,3842,2021-12-23
2020-12-24,malda,12358,23,11895,28,109,0,-5,354,2021-12-23
2020-12-24,murshidabad,11785,23,11282,31,145,1,-9,358,2021-12-23
2020-12-24,nadia,21194,56,20226,115,280,1,-60,688,2021-12-23
2020-12-24,north 24 parganas,114549,358,109624,534,2271,7,-183,2654,2021-12-23
2020-12-24,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-24,paschim bardhaman,15118,63,14343,84,147,2,-23,628,2021-12-23
2020-12-24,paschim medinipur,19613,69,18744,84,290,0,-15,579,2021-12-23
2020-12-24,purba bardhaman,12058,37,11603,87,92,0,-50,363,2021-12-23
2020-12-24,purba medinipur,19818,58,18890,92,267,0,-34,661,2021-12-23
2020-12-24,purulia,6804,17,6466,18,44,0,-1,294,2021-12-23
2020-12-24,south 24 parganas,35586,87,34157,180,656,3,-96,773,2021-12-23
2020-12-24,total,543214,1590,518516,2054,9505,32,-496,15193,
2020-12-24,uttar dinajpur,6333,15,6102,19,71,0,-4,160,2021-12-23
2020-12-25,alipurduar,7601,8,7462,12,85,0,-4,54,2021-12-24
2020-12-25,bankura,11212,35,10718,45,88,0,-10,406,2021-12-24
2020-12-25,birbhum,9443,26,9022,39,84,0,-13,337,2021-12-24
2020-12-25,coochbehar,11571,25,11137,33,70,0,-8,364,2021-12-24
2020-12-25,dakshin dinajpur,8053,3,7902,13,72,0,-10,79,2021-12-24
2020-12-25,darjeeling,17538,64,16871,70,196,0,-6,471,2021-12-24
2020-12-25,hooghly,28103,64,26866,78,453,0,-14,784,2021-12-24
2020-12-25,howrah,34213,76,32505,93,990,4,-21,718,2021-12-24
2020-12-25,jalpaiguri,14192,42,13601,43,155,0,-1,436,2021-12-24
2020-12-25,jhargram,2930,13,2860,14,21,0,-1,49,2021-12-24
2020-12-25,kalimpong,2124,5,2054,11,23,0,-6,47,2021-12-24
2020-12-25,kolkata,121660,347,115077,503,2904,7,-163,3679,2021-12-24
2020-12-25,malda,12381,23,11923,28,109,0,-5,349,2021-12-24
2020-12-25,murshidabad,11823,38,11315,33,145,0,5,363,2021-12-24
2020-12-25,nadia,21265,71,20302,76,280,0,-5,683,2021-12-24
2020-12-25,north 24 parganas,114925,376,110096,472,2285,14,-110,2544,2021-12-24
2020-12-25,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-25,paschim bardhaman,15171,53,14406,63,148,1,-11,617,2021-12-24
2020-12-25,paschim medinipur,19655,42,18796,52,290,0,-10,569,2021-12-24
2020-12-25,purba bardhaman,12099,41,11658,55,92,0,-14,349,2021-12-24
2020-12-25,purba medinipur,19880,62,18947,57,270,3,2,663,2021-12-24
2020-12-25,purulia,6830,26,6488,22,44,0,4,298,2021-12-24
2020-12-25,south 24 parganas,35661,75,34277,120,658,2,-47,726,2021-12-24
2020-12-25,total,544755,1541,520470,1954,9536,31,-444,14749,
2020-12-25,uttar dinajpur,6359,26,6124,22,71,0,4,164,2021-12-24
2020-12-26,alipurduar,7609,8,7468,6,85,0,2,56,2021-12-25
2020-12-26,bankura,11249,37,10763,45,88,0,-8,398,2021-12-25
2020-12-26,birbhum,9473,30,9064,42,84,0,-12,325,2021-12-25
2020-12-26,coochbehar,11598,27,11158,21,71,1,5,369,2021-12-25
2020-12-26,dakshin dinajpur,8056,3,7915,13,72,0,-10,69,2021-12-25
2020-12-26,darjeeling,17593,55,16907,36,197,1,18,489,2021-12-25
2020-12-26,hooghly,28175,72,26936,70,453,0,2,786,2021-12-25
2020-12-26,howrah,34262,49,32562,57,991,1,-9,709,2021-12-25
2020-12-26,jalpaiguri,14222,30,13637,36,155,0,-6,430,2021-12-25
2020-12-26,jhargram,2935,5,2869,9,21,0,-4,45,2021-12-25
2020-12-26,kalimpong,2133,9,2061,7,23,0,2,49,2021-12-25
2020-12-26,kolkata,121922,262,115613,536,2916,12,-286,3393,2021-12-25
2020-12-26,malda,12401,20,11954,31,111,2,-13,336,2021-12-25
2020-12-26,murshidabad,11846,23,11347,32,145,0,-9,354,2021-12-25
2020-12-26,nadia,21363,98,20411,109,281,1,-12,671,2021-12-25
2020-12-26,north 24 parganas,115195,270,110516,420,2293,8,-158,2386,2021-12-25
2020-12-26,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-26,paschim bardhaman,15212,41,14479,73,148,0,-32,585,2021-12-25
2020-12-26,paschim medinipur,19693,38,18851,55,290,0,-17,552,2021-12-25
2020-12-26,purba bardhaman,12124,25,11706,48,92,0,-23,326,2021-12-25
2020-12-26,purba medinipur,19921,41,19017,70,272,2,-31,632,2021-12-25
2020-12-26,purulia,6850,20,6498,10,45,1,9,307,2021-12-25
2020-12-26,south 24 parganas,35730,69,34401,124,662,4,-59,667,2021-12-25
2020-12-26,total,546008,1253,522331,1861,9569,33,-641,14108,
2020-12-26,uttar dinajpur,6380,21,6135,11,71,0,10,174,2021-12-25
2020-12-27,alipurduar,7617,8,7475,7,85,0,1,57,2021-12-26
2020-12-27,bankura,11282,33,10798,35,88,0,-2,396,2021-12-26
2020-12-27,birbhum,9504,31,9096,32,84,0,-1,324,2021-12-26
2020-12-27,coochbehar,11626,28,11184,26,71,0,2,371,2021-12-26
2020-12-27,dakshin dinajpur,8059,3,7925,10,72,0,-7,62,2021-12-26
2020-12-27,darjeeling,17638,45,16953,46,197,0,-1,488,2021-12-26
2020-12-27,hooghly,28253,78,27007,71,453,0,7,793,2021-12-26
2020-12-27,howrah,34347,85,32641,79,993,2,4,713,2021-12-26
2020-12-27,jalpaiguri,14257,35,13671,34,155,0,1,431,2021-12-26
2020-12-27,jhargram,2942,7,2879,10,21,0,-3,42,2021-12-26
2020-12-27,kalimpong,2141,8,2066,5,23,0,3,52,2021-12-26
2020-12-27,kolkata,122237,315,116072,459,2929,13,-157,3236,2021-12-26
2020-12-27,malda,12425,24,11975,21,111,0,3,339,2021-12-26
2020-12-27,murshidabad,11871,25,11377,30,145,0,-5,349,2021-12-26
2020-12-27,nadia,21435,72,20495,84,281,0,-12,659,2021-12-26
2020-12-27,north 24 parganas,115533,338,110927,411,2300,7,-80,2306,2021-12-26
2020-12-27,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-27,paschim bardhaman,15277,65,14539,60,151,3,2,587,2021-12-26
2020-12-27,paschim medinipur,19738,45,18901,50,290,0,-5,547,2021-12-26
2020-12-27,purba bardhaman,12157,33,11750,44,92,0,-11,315,2021-12-26
2020-12-27,purba medinipur,19964,43,19083,66,272,0,-23,609,2021-12-26
2020-12-27,purulia,6872,22,6517,19,46,1,2,309,2021-12-26
2020-12-27,south 24 parganas,35811,81,34527,126,665,3,-48,619,2021-12-26
2020-12-27,total,547443,1435,524071,1740,9598,29,-334,13774,
2020-12-27,uttar dinajpur,6391,11,6150,15,71,0,-4,170,2021-12-26
2020-12-28,alipurduar,7619,2,7482,7,85,0,-5,52,2021-12-27
2020-12-28,bankura,11304,22,10829,31,89,1,-10,386,2021-12-27
2020-12-28,birbhum,9528,24,9120,24,84,0,0,324,2021-12-27
2020-12-28,coochbehar,11633,7,11263,79,71,0,-72,299,2021-12-27
2020-12-28,dakshin dinajpur,8069,10,7928,3,73,1,6,68,2021-12-27
2020-12-28,darjeeling,17702,64,16997,44,197,0,20,508,2021-12-27
2020-12-28,hooghly,28315,62,27072,65,454,1,-4,789,2021-12-27
2020-12-28,howrah,34418,71,32720,79,996,3,-11,702,2021-12-27
2020-12-28,jalpaiguri,14281,24,13708,37,155,0,-13,418,2021-12-27
2020-12-28,jhargram,2947,5,2893,14,22,1,-10,32,2021-12-27
2020-12-28,kalimpong,2153,12,2074,8,23,0,4,56,2021-12-27
2020-12-28,kolkata,122437,200,116470,398,2933,4,-202,3034,2021-12-27
2020-12-28,malda,12438,13,12005,30,111,0,-17,322,2021-12-27
2020-12-28,murshidabad,11887,16,11406,29,145,0,-13,336,2021-12-27
2020-12-28,nadia,21477,42,20546,51,281,0,-9,650,2021-12-27
2020-12-28,north 24 parganas,115801,268,111310,383,2307,7,-122,2184,2021-12-27
2020-12-28,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-28,paschim bardhaman,15311,34,14585,46,151,0,-12,575,2021-12-27
2020-12-28,paschim medinipur,19762,24,18954,53,292,2,-31,516,2021-12-27
2020-12-28,purba bardhaman,12179,22,11795,45,95,3,-26,289,2021-12-27
2020-12-28,purba medinipur,19982,18,19130,47,272,0,-29,580,2021-12-27
2020-12-28,purulia,6897,25,6534,17,46,0,8,317,2021-12-27
2020-12-28,south 24 parganas,35856,45,34634,107,669,4,-66,553,2021-12-27
2020-12-28,total,548471,1028,525685,1614,9625,27,-613,13161,
2020-12-28,uttar dinajpur,6409,18,6167,17,71,0,1,171,2021-12-27
2020-12-29,alipurduar,7631,12,7489,7,85,0,5,57,2021-12-28
2020-12-29,bankura,11339,35,10875,46,90,1,-12,374,2021-12-28
2020-12-29,birbhum,9554,26,9174,54,84,0,-28,296,2021-12-28
2020-12-29,coochbehar,11653,20,11292,29,71,0,-9,290,2021-12-28
2020-12-29,dakshin dinajpur,8073,4,7935,7,73,0,-3,65,2021-12-28
2020-12-29,darjeeling,17740,38,17041,44,197,0,-6,502,2021-12-28
2020-12-29,hooghly,28377,62,27133,61,455,1,0,789,2021-12-28
2020-12-29,howrah,34487,69,32790,70,1000,4,-5,697,2021-12-28
2020-12-29,jalpaiguri,14314,33,13736,28,155,0,5,423,2021-12-28
2020-12-29,jhargram,2958,11,2898,5,22,0,6,38,2021-12-28
2020-12-29,kalimpong,2157,4,2081,7,23,0,-3,53,2021-12-28
2020-12-29,kolkata,122707,270,116867,397,2937,4,-131,2903,2021-12-28
2020-12-29,malda,12450,12,12034,29,111,0,-17,305,2021-12-28
2020-12-29,murshidabad,11902,15,11436,30,146,1,-16,320,2021-12-28
2020-12-29,nadia,21570,93,20611,65,285,4,24,674,2021-12-28
2020-12-29,north 24 parganas,116116,315,111670,360,2316,9,-54,2130,2021-12-28
2020-12-29,other state,66,0,63,0,3,0,0,0,2021-06-06
2020-12-29,paschim bardhaman,15356,45,14636,51,151,0,-6,569,2021-12-28
2020-12-29,paschim medinipur,19789,27,19002,48,294,2,-23,493,2021-12-28
2020-12-29,purba bardhaman,12199,20,11841,46,95,0,-26,263,2021-12-28
2020-12-29,purba medinipur,20027,45,19191,61,272,0,-16,564,2021-12-28
2020-12-29,purulia,6916,19,6548,14,46,0,5,322,2021-12-28
2020-12-29,south 24 parganas,35904,48,34747,113,673,4,-69,484,2021-12-28
2020-12-29,total,549715,1244,527272,1587,9655,30,-373,12788,
2020-12-29,uttar dinajpur,6430,21,6182,15,71,0,6,177,2021-12-28
2020-12-30,alipurduar,7632,1,7496,7,85,0,-6,51,2021-12-29
2020-12-30,bankura,11357,18,10908,33,90,0,-15,359,2021-12-29
2020-12-30,birbhum,9563,9,9219,45,84,0,-36,260,2021-12-29
2020-12-30,coochbehar,11657,4,11323,31,72,1,-28,262,2021-12-29
2020-12-30,dakshin dinajpur,8078,5,7942,7,73,0,-2,63,2021-12-29
2020-12-30,darjeeling,17785,45,17085,44,197,0,1,503,2021-12-29
2020-12-30,hooghly,28450,73,27185,52,456,1,20,809,2021-12-29
2020-12-30,howrah,34563,76,32863,73,1001,1,2,699,2021-12-29
2020-12-30,jalpaiguri,14338,24,13787,51,155,0,-27,396,2021-12-29
2020-12-30,jhargram,2959,1,2904,6,22,0,-5,33,2021-12-29
2020-12-30,kalimpong,2161,4,2086,5,23,0,-1,52,2021-12-29
