date,district_name,cases_total,recovered_total,active_cases,deaths_total,migrated_total
2020-07-12,Total,3537,2786,674,47,30
2020-07-12,U.S. Nagar,456,232,221,3,0
2020-07-12,Uttarkashi,92,72,19,1,0
2020-07-13,Almora,203,192,8,2,1
2020-07-13,Bageshwar,95,92,2,1,0
2020-07-13,Chamoli,78,76,2,0,0
2020-07-13,Champawat,71,53,17,1,0
2020-07-13,Dehradun,878,666,162,28,22
2020-07-13,Haridwar,376,305,63,0,8
2020-07-13,Nainital,583,435,141,6,1
2020-07-13,Pauri Garhwal,169,145,20,4,0
2020-07-13,Pithoragarh,70,65,5,0,0
2020-07-13,Rudraprayag,67,65,1,1,0
2020-07-13,Tehri Garhwal,432,419,11,2,0
2020-07-13,Total,3608,2856,671,49,32
2020-07-13,U.S. Nagar,494,271,220,3,0
2020-07-13,Uttarkashi,92,72,19,1,0
2020-07-14,Almora,203,192,8,2,1
2020-07-14,Bageshwar,95,92,2,1,0
2020-07-14,Chamoli,78,76,2,0,0
2020-07-14,Champawat,71,53,17,1,0
2020-07-14,Dehradun,889,666,173,28,22
2020-07-14,Haridwar,399,305,86,0,8
2020-07-14,Nainital,583,446,129,7,1
2020-07-14,Pauri Garhwal,172,145,22,4,1
2020-07-14,Pithoragarh,70,65,5,0,0
2020-07-14,Rudraprayag,67,65,1,1,0
2020-07-14,Tehri Garhwal,437,419,16,2,0
2020-07-14,Total,3686,2867,736,50,33
2020-07-14,U.S. Nagar,528,271,254,3,0
2020-07-14,Uttarkashi,94,72,21,1,0
2020-07-15,Almora,203,196,4,2,1
2020-07-15,Bageshwar,95,92,2,1,0
2020-07-15,Chamoli,78,76,2,0,0
2020-07-15,Champawat,72,55,16,1,0
2020-07-15,Dehradun,936,698,188,28,22
2020-07-15,Haridwar,404,306,90,0,8
2020-07-15,Nainital,607,450,149,7,1
2020-07-15,Pauri Garhwal,173,151,17,4,1
2020-07-15,Pithoragarh,77,65,12,0,0
2020-07-15,Rudraprayag,67,65,1,1,0
2020-07-15,Tehri Garhwal,437,419,16,2,0
2020-07-15,Total,3785,2948,754,50,33
2020-07-15,U.S. Nagar,534,292,239,3,0
2020-07-15,Uttarkashi,102,83,18,1,0
2020-07-17,Almora,204,200,1,2,1
2020-07-17,Bageshwar,95,92,2,1,0
2020-07-17,Chamoli,81,76,5,0,0
2020-07-17,Champawat,74,56,17,1,0
2020-07-17,Dehradun,999,721,227,28,23
2020-07-17,Haridwar,455,318,129,0,8
2020-07-17,Nainital,648,458,182,7,1
2020-07-17,Pauri Garhwal,182,152,25,4,1
2020-07-17,Pithoragarh,77,65,12,0,0
2020-07-17,Rudraprayag,67,65,1,1,0
2020-07-17,Tehri Garhwal,447,424,21,2,0
2020-07-17,Total,4102,3021,996,51,34
2020-07-17,U.S. Nagar,671,306,361,4,0
2020-07-17,Uttarkashi,102,88,13,1,0
2020-07-18,Almora,211,200,8,2,1
2020-07-18,Bageshwar,95,94,0,1,0
2020-07-18,Chamoli,81,76,5,0,0
2020-07-18,Champawat,74,58,15,1,0
2020-07-18,Dehradun,1049,737,259,29,24
2020-07-18,Haridwar,482,318,156,0,8
2020-07-18,Nainital,684,458,218,7,1
2020-07-18,Pauri Garhwal,182,152,25,4,1
2020-07-18,Pithoragarh,80,65,15,0,0
2020-07-18,Rudraprayag,67,66,0,1,0
2020-07-18,Tehri Garhwal,450,425,23,2,0
2020-07-18,Total,4276,3081,1108,52,35
2020-07-18,U.S. Nagar,716,344,368,4,0
2020-07-18,Uttarkashi,105,88,16,1,0
2020-07-19,Almora,212,200,9,2,1
2020-07-19,Bageshwar,95,94,0,1,0
2020-07-19,Chamoli,82,77,5,0,0
2020-07-19,Champawat,74,58,15,1,0
2020-07-19,Dehradun,1107,762,291,29,25
2020-07-19,Haridwar,632,327,297,0,8
2020-07-19,Nainital,691,458,225,7,1
2020-07-19,Pauri Garhwal,186,152,29,4,1
2020-07-19,Pithoragarh,80,65,15,0,0
2020-07-19,Rudraprayag,67,66,0,1,0
2020-07-19,Tehri Garhwal,450,425,23,2,0
2020-07-19,Total,4515,3116,1311,52,36
2020-07-19,U.S. Nagar,729,344,381,4,0
2020-07-19,Uttarkashi,110,88,21,1,0
2020-07-20,Almora,215,200,12,2,1
2020-07-20,Bageshwar,95,94,0,1,0
2020-07-20,Chamoli,82,78,4,0,0
2020-07-20,Champawat,74,58,15,1,0
2020-07-20,Dehradun,1114,792,265,31,26
2020-07-20,Haridwar,727,330,389,0,8
2020-07-20,Nainital,700,509,183,7,1
2020-07-20,Pauri Garhwal,186,154,27,4,1
2020-07-20,Pithoragarh,80,65,15,0,0
2020-07-20,Rudraprayag,67,66,0,1,0
2020-07-20,Tehri Garhwal,456,432,22,2,0
2020-07-20,Total,4642,3212,1338,55,37
2020-07-20,U.S. Nagar,729,345,379,5,0
2020-07-20,Uttarkashi,117,89,27,1,0
2020-07-21,Almora,220,200,17,2,1
2020-07-21,Bageshwar,95,94,0,1,0
2020-07-21,Chamoli,82,78,4,0,0
2020-07-21,Champawat,76,58,17,1,0
2020-07-21,Dehradun,1178,801,320,31,26
2020-07-21,Haridwar,777,332,437,0,8
2020-07-21,Nainital,715,509,198,7,1
2020-07-21,Pauri Garhwal,186,163,18,4,1
2020-07-21,Pithoragarh,80,67,13,0,0
2020-07-21,Rudraprayag,67,66,0,1,0
2020-07-21,Tehri Garhwal,477,434,41,2,0
2020-07-21,Total,4849,3297,1459,55,38
2020-07-21,U.S. Nagar,763,406,351,5,1
2020-07-21,Uttarkashi,133,89,43,1,0
2020-07-22,Almora,224,200,21,2,1
2020-07-22,Bageshwar,95,94,0,1,0
2020-07-22,Chamoli,82,80,2,0,0
2020-07-22,Champawat,76,60,15,1,0
2020-07-22,Dehradun,1221,823,339,33,26
2020-07-22,Haridwar,981,339,634,0,8
2020-07-22,Nainital,788,509,271,7,1
2020-07-22,Pauri Garhwal,190,163,22,4,1
2020-07-22,Pithoragarh,85,67,18,0,0
2020-07-22,Rudraprayag,67,66,0,1,0
2020-07-22,Tehri Garhwal,488,434,52,2,0
2020-07-22,Total,5300,3349,1856,57,38
2020-07-22,U.S. Nagar,861,425,430,5,1
2020-07-22,Uttarkashi,142,89,52,1,0
2020-07-24,Almora,258,202,53,2,1
2020-07-24,Bageshwar,95,94,0,1,0
2020-07-24,Chamoli,82,81,1,0,0
2020-07-24,Champawat,87,60,26,1,0
2020-07-24,Dehradun,1319,861,396,36,26
2020-07-24,Haridwar,1042,341,692,1,8
2020-07-24,Nainital,896,540,347,8,1
2020-07-24,Pauri Garhwal,190,163,22,4,1
2020-07-24,Pithoragarh,87,70,17,0,0
2020-07-24,Rudraprayag,68,66,1,1,0
2020-07-24,Tehri Garhwal,492,442,48,2,0
2020-07-24,Total,5717,3441,2176,62,38
2020-07-24,U.S. Nagar,951,426,519,5,1
2020-07-24,Uttarkashi,150,95,54,1,0
2020-07-25,Almora,264,202,59,2,1
2020-07-25,Bageshwar,98,94,3,1,0
2020-07-25,Chamoli,82,81,1,0,0
2020-07-25,Champawat,96,60,35,1,0
2020-07-25,Dehradun,1391,891,437,37,26
2020-07-25,Haridwar,1103,353,741,1,8
2020-07-25,Nainital,926,541,376,8,1
2020-07-25,Pauri Garhwal,196,164,27,4,1
2020-07-25,Pithoragarh,105,70,35,0,0
2020-07-25,Rudraprayag,68,66,1,1,0
2020-07-25,Tehri Garhwal,496,442,52,2,0
2020-07-25,Total,5961,3495,2365,63,38
2020-07-25,U.S. Nagar,974,432,536,5,1
2020-07-25,Uttarkashi,162,99,62,1,0
2020-07-26,Almora,267,202,62,2,1
2020-07-26,Bageshwar,98,94,3,1,0
2020-07-26,Chamoli,83,81,2,0,0
2020-07-26,Champawat,96,69,26,1,0
2020-07-26,Dehradun,1437,934,440,37,26
2020-07-26,Haridwar,1129,358,762,1,8
2020-07-26,Nainital,931,541,381,8,1
2020-07-26,Pauri Garhwal,199,164,30,4,1
2020-07-26,Pithoragarh,105,70,35,0,0
2020-07-26,Rudraprayag,69,66,2,1,0
2020-07-26,Tehri Garhwal,497,454,41,2,0
2020-07-26,Total,6104,3566,2437,63,38
2020-07-26,U.S. Nagar,1025,432,587,5,1
2020-07-26,Uttarkashi,168,101,66,1,0
2020-07-27,Almora,270,211,56,2,1
2020-07-27,Bageshwar,98,94,3,1,0
2020-07-27,Chamoli,83,82,1,0,0
2020-07-27,Champawat,96,69,26,1,0
2020-07-27,Dehradun,1447,956,427,38,26
2020-07-27,Haridwar,1247,372,866,1,8
2020-07-27,Nainital,979,565,404,9,1
2020-07-27,Pauri Garhwal,199,171,23,4,1
2020-07-27,Pithoragarh,108,70,38,0,0
2020-07-27,Rudraprayag,70,66,3,1,0
2020-07-27,Tehri Garhwal,498,458,38,2,0
2020-07-27,Total,6328,3675,2549,66,38
2020-07-27,U.S. Nagar,1055,454,594,6,1
2020-07-27,Uttarkashi,178,107,70,1,0
2020-07-28,Almora,280,211,66,2,1
2020-07-28,Bageshwar,99,94,4,1,0
2020-07-28,Chamoli,85,82,3,0,0
2020-07-28,Champawat,101,69,31,1,0
2020-07-28,Dehradun,1480,997,419,38,26
2020-07-28,Haridwar,1289,372,907,2,8
2020-07-28,Nainital,1024,565,447,11,1
2020-07-28,Pauri Garhwal,199,171,23,4,1
2020-07-28,Pithoragarh,108,70,38,0,0
2020-07-28,Rudraprayag,70,66,3,1,0
2020-07-28,Tehri Garhwal,511,458,51,2,0
2020-07-28,Total,6587,3720,2759,70,38
2020-07-28,U.S. Nagar,1163,454,701,7,1
2020-07-28,Uttarkashi,178,111,66,1,0
2020-07-29,Almora,298,211,84,2,1
2020-07-29,Bageshwar,99,94,4,1,0
2020-07-29,Chamoli,85,82,3,0,0
2020-07-29,Champawat,102,69,32,1,0
2020-07-29,Dehradun,1530,1039,426,39,26
2020-07-29,Haridwar,1363,372,981,2,8
2020-07-29,Nainital,1044,604,427,12,1
2020-07-29,Pauri Garhwal,202,171,26,4,1
2020-07-29,Pithoragarh,134,70,64,0,0
2020-07-29,Rudraprayag,70,66,3,1,0
2020-07-29,Tehri Garhwal,512,458,52,2,0
2020-07-29,Total,6866,3811,2945,72,38
2020-07-29,U.S. Nagar,1244,458,778,7,1
2020-07-29,Uttarkashi,183,117,65,1,0
2020-07-30,Almora,299,213,83,2,1
2020-07-30,Bageshwar,101,94,6,1,0
2020-07-30,Chamoli,91,82,9,0,0
2020-07-30,Champawat,119,69,49,1,0
2020-07-30,Dehradun,1604,1072,465,41,26
2020-07-30,Haridwar,1410,514,886,2,8
2020-07-30,Nainital,1070,604,451,14,1
2020-07-30,Pauri Garhwal,206,171,30,4,1
2020-07-30,Pithoragarh,143,70,73,0,0
2020-07-30,Rudraprayag,73,66,6,1,0
2020-07-30,Tehri Garhwal,512,458,52,2,0
2020-07-30,Total,7065,3996,2955,76,38
2020-07-30,U.S. Nagar,1247,462,777,7,1
2020-07-30,Uttarkashi,190,121,68,1,0
2020-07-31,Almora,302,213,86,2,1
2020-07-31,Bageshwar,102,94,7,1,0
2020-07-31,Chamoli,92,82,10,0,0
2020-07-31,Champawat,119,69,49,1,0
2020-07-31,Dehradun,1659,1167,422,44,26
2020-07-31,Haridwar,1416,515,891,2,8
2020-07-31,Nainital,1104,669,419,15,1
2020-07-31,Pauri Garhwal,210,179,26,4,1
2020-07-31,Pithoragarh,143,70,73,0,0
2020-07-31,Rudraprayag,76,66,9,1,0
2020-07-31,Tehri Garhwal,517,458,57,2,0
2020-07-31,Total,7183,4168,2897,80,38
2020-07-31,U.S. Nagar,1252,465,779,7,1
2020-07-31,Uttarkashi,191,121,69,1,0
2020-08-01,Almora,306,247,56,2,1
2020-08-01,Bageshwar,133,94,38,1,0
2020-08-01,Chamoli,92,82,10,0,0
2020-08-01,Champawat,123,71,51,1,0
2020-08-01,Dehradun,1686,1220,394,46,26
2020-08-01,Haridwar,1458,522,926,2,8
2020-08-01,Nainital,1199,674,508,16,1
2020-08-01,Pauri Garhwal,214,184,25,4,1
2020-08-01,Pithoragarh,150,77,73,0,0
2020-08-01,Rudraprayag,77,66,10,1,0
2020-08-01,Tehri Garhwal,519,491,26,2,0
2020-08-01,Total,7447,4330,2996,83,38
2020-08-01,U.S. Nagar,1282,465,809,7,1
2020-08-01,Uttarkashi,208,137,70,1,0
2020-08-02,Almora,307,247,57,2,1
2020-08-02,Bageshwar,133,94,38,1,0
2020-08-02,Chamoli,97,82,15,0,0
2020-08-02,Champawat,123,71,51,1,0
2020-08-02,Dehradun,1737,1264,399,48,26
2020-08-02,Haridwar,1486,575,901,2,8
2020-08-02,Nainital,1232,674,541,16,1
2020-08-02,Pauri Garhwal,216,184,27,4,1
2020-08-02,Pithoragarh,150,78,72,0,0
2020-08-02,Rudraprayag,79,66,12,1,0
2020-08-02,Tehri Garhwal,521,491,28,2,0
2020-08-02,Total,7593,4437,3032,86,38
2020-08-02,U.S. Nagar,1292,465,818,8,1
2020-08-02,Uttarkashi,220,146,73,1,0
2020-08-03,Almora,312,247,62,2,1
2020-08-03,Bageshwar,133,94,38,1,0
2020-08-03,Chamoli,97,82,15,0,0
2020-08-03,Champawat,125,71,53,1,0
2020-08-03,Dehradun,1775,1280,419,50,26
2020-08-03,Haridwar,1587,660,917,2,8
2020-08-03,Nainital,1279,674,586,18,1
2020-08-03,Pauri Garhwal,222,184,33,4,1
2020-08-03,Pithoragarh,150,78,72,0,0
2020-08-03,Rudraprayag,80,66,13,1,0
2020-08-03,Tehri Garhwal,522,491,29,2,0
2020-08-03,Total,7800,4538,3134,90,38
2020-08-03,U.S. Nagar,1293,465,819,8,1
2020-08-03,Uttarkashi,225,146,78,1,0
2020-08-04,Almora,315,247,65,2,1
2020-08-04,Bageshwar,133,94,38,1,0
2020-08-04,Chamoli,98,82,16,0,0
2020-08-04,Champawat,135,74,59,2,0
2020-08-04,Dehradun,1823,1335,410,52,26
2020-08-04,Haridwar,1610,785,815,2,8
2020-08-04,Nainital,1289,679,589,20,1
2020-08-04,Pauri Garhwal,228,184,39,4,1
2020-08-04,Pithoragarh,182,78,104,0,0
2020-08-04,Rudraprayag,81,68,12,1,0
2020-08-04,Tehri Garhwal,525,500,23,2,0
2020-08-04,Total,8008,4847,3028,95,38
2020-08-04,U.S. Nagar,1356,564,783,8,1
2020-08-04,Uttarkashi,233,157,75,1,0
2020-08-05,Almora,317,269,45,2,1
2020-08-05,Bageshwar,134,98,35,1,0
2020-08-05,Chamoli,101,83,18,0,0
2020-08-05,Champawat,136,78,56,2,0
2020-08-05,Dehradun,1870,1375,415,54,26
2020-08-05,Haridwar,1630,872,748,2,8
2020-08-05,Nainital,1339,755,562,21,1
2020-08-05,Pauri Garhwal,237,185,47,4,1
2020-08-05,Pithoragarh,182,85,97,0,0
2020-08-05,Rudraprayag,87,68,18,1,0
2020-08-05,Tehri Garhwal,530,508,20,2,0
2020-08-05,Total,8254,5233,2885,98,38
2020-08-05,U.S. Nagar,1392,691,692,8,1
2020-08-05,Uttarkashi,299,166,132,1,0
2020-08-06,Almora,322,283,36,2,1
2020-08-06,Bageshwar,155,98,56,1,0
2020-08-06,Chamoli,110,85,25,0,0
2020-08-06,Champawat,136,82,52,2,0
2020-08-06,Dehradun,1938,1411,447,54,26
2020-08-06,Haridwar,1668,925,733,2,8
2020-08-06,Nainital,1372,787,563,21,1
2020-08-06,Pauri Garhwal,239,191,43,4,1
2020-08-06,Pithoragarh,184,85,99,0,0
2020-08-06,Rudraprayag,87,70,16,1,0
2020-08-06,Tehri Garhwal,560,510,48,2,0
2020-08-06,Total,8552,5427,2989,98,38
2020-08-06,U.S. Nagar,1448,725,714,8,1
2020-08-06,Uttarkashi,333,175,157,1,0
2020-08-07,Almora,322,283,36,2,1
2020-08-07,Bageshwar,155,98,56,1,0
2020-08-07,Chamoli,111,88,23,0,0
2020-08-07,Champawat,143,82,59,2,0
2020-08-07,Dehradun,1959,1504,366,63,26
2020-08-07,Haridwar,1812,1068,732,4,8
2020-08-07,Nainital,1406,805,577,23,1
2020-08-07,Pauri Garhwal,264,196,63,4,1
2020-08-07,Pithoragarh,190,90,100,0,0
2020-08-07,Rudraprayag,91,76,14,1,0
2020-08-07,Tehri Garhwal,576,512,62,2,0
2020-08-07,Total,8901,5731,3020,112,38
2020-08-07,U.S. Nagar,1533,733,790,9,1
2020-08-07,Uttarkashi,339,196,142,1,0
2020-08-08,Almora,322,283,36,2,1
2020-08-08,Bageshwar,165,99,65,1,0
2020-08-08,Chamoli,112,88,24,0,0
2020-08-08,Champawat,144,82,60,2,0
2020-08-08,Dehradun,1997,1552,350,68,27
2020-08-08,Haridwar,1984,1147,825,4,8
2020-08-08,Nainital,1491,856,611,23,1
2020-08-08,Pauri Garhwal,273,197,71,4,1
2020-08-08,Pithoragarh,193,90,103,0,0
2020-08-08,Rudraprayag,93,76,16,1,0
2020-08-08,Tehri Garhwal,580,513,65,2,0
2020-08-08,Total,9402,5963,3283,117,39
2020-08-08,U.S. Nagar,1704,779,915,9,1
2020-08-08,Uttarkashi,344,201,142,1,0
2020-08-09,Almora,322,286,33,2,1
2020-08-09,Bageshwar,165,113,51,1,0
2020-08-09,Chamoli,113,88,25,0,0
2020-08-09,Champawat,151,82,67,2,0
2020-08-09,Dehradun,2031,1593,336,75,27
2020-08-09,Haridwar,2111,1203,895,5,8
2020-08-09,Nainital,1507,903,580,23,1
2020-08-09,Pauri Garhwal,276,197,74,4,1
2020-08-09,Pithoragarh,193,91,102,0,0
2020-08-09,Rudraprayag,101,76,24,1,0
2020-08-09,Tehri Garhwal,591,513,76,2,0
2020-08-09,Total,9632,6134,3334,125,39
2020-08-09,U.S. Nagar,1723,779,934,9,1
2020-08-09,Uttarkashi,348,210,137,1,0
2020-08-10,Almora,328,291,34,2,1
2020-08-10,Bageshwar,165,132,32,1,0
2020-08-10,Chamoli,119,88,31,0,0
2020-08-10,Champawat,154,92,60,2,0
2020-08-10,Dehradun,2072,1612,354,79,27
2020-08-10,Haridwar,2289,1262,1014,5,8
2020-08-10,Nainital,1532,932,572,27,1
2020-08-10,Pauri Garhwal,276,209,62,4,1
2020-08-10,Pithoragarh,203,91,112,0,0
2020-08-10,Rudraprayag,102,76,25,1,0
2020-08-10,Tehri Garhwal,598,521,75,2,0
2020-08-10,Total,10021,6301,3547,134,39
2020-08-10,U.S. Nagar,1833,785,1037,10,1
2020-08-10,Uttarkashi,350,210,139,1,0
2020-08-11,Almora,364,295,66,2,1
2020-08-11,Bageshwar,165,146,18,1,0
2020-08-11,Chamoli,119,92,27,0,0
2020-08-11,Champawat,162,95,65,2,0
2020-08-11,Dehradun,2154,1636,411,80,27
2020-08-11,Haridwar,2432,1315,1104,5,8
2020-08-11,Nainital,1581,958,595,27,1
2020-08-11,Pauri Garhwal,285,210,70,4,1
2020-08-11,Pithoragarh,203,114,89,0,0
2020-08-11,Rudraprayag,105,76,28,1,0
2020-08-11,Tehri Garhwal,637,521,114,2,0
2020-08-11,Total,10432,6470,3787,136,39
2020-08-11,U.S. Nagar,1865,799,1054,11,1
2020-08-11,Uttarkashi,360,213,146,1,0
2020-08-12,Almora,367,318,46,2,1
2020-08-12,Bageshwar,168,146,21,1,0
2020-08-12,Chamoli,155,93,62,0,0
2020-08-12,Champawat,174,95,77,2,0
2020-08-12,Dehradun,2236,1653,475,81,27
2020-08-12,Haridwar,2571,1361,1194,8,8
2020-08-12,Nainital,1609,978,603,27,1
2020-08-12,Pauri Garhwal,290,215,70,4,1
2020-08-12,Pithoragarh,210,114,96,0,0
2020-08-12,Rudraprayag,108,87,20,1,0
2020-08-12,Tehri Garhwal,654,542,110,2,0
2020-08-12,Total,10886,6687,4020,140,39
2020-08-12,U.S. Nagar,1984,871,1101,11,1
2020-08-12,Uttarkashi,360,214,145,1,0
2020-08-13,Almora,368,320,45,2,1
2020-08-13,Bageshwar,177,146,30,1,0
2020-08-13,Chamoli,155,103,52,0,0
2020-08-13,Champawat,190,95,93,2,0
2020-08-13,Dehradun,2272,1684,479,82,27
2020-08-13,Haridwar,2678,1407,1253,10,8
2020-08-13,Nainital,1624,993,603,27,1
2020-08-13,Pauri Garhwal,295,222,65,4,4
2020-08-13,Pithoragarh,210,114,96,0,0
2020-08-13,Rudraprayag,112,87,24,1,0
2020-08-13,Tehri Garhwal,670,542,126,2,0
2020-08-13,Total,11302,7014,4103,143,42
2020-08-13,U.S. Nagar,2176,1087,1077,11,1
2020-08-13,Uttarkashi,375,214,160,1,0
2020-08-14,Almora,368,323,42,2,1
2020-08-14,Bageshwar,179,153,25,1,0
2020-08-14,Chamoli,156,103,53,0,0
2020-08-14,Champawat,195,98,95,2,0
2020-08-14,Dehradun,2345,1731,504,83,27
2020-08-14,Haridwar,2800,1529,1253,10,8
2020-08-14,Nainital,1678,1028,621,28,1
2020-08-14,Pauri Garhwal,296,234,54,4,4
2020-08-14,Pithoragarh,212,152,58,2,0
2020-08-14,Rudraprayag,112,87,24,1,0
2020-08-14,Tehri Garhwal,693,546,145,2,0
2020-08-14,Total,11615,7502,3924,147,42
2020-08-14,U.S. Nagar,2200,1304,884,11,1
2020-08-14,Uttarkashi,381,214,166,1,0
2020-08-15,Almora,377,329,45,2,1
2020-08-15,Bageshwar,179,153,25,1,0
2020-08-15,Chamoli,169,103,66,0,0
2020-08-15,Champawat,197,113,82,2,0
2020-08-15,Dehradun,2379,1755,513,84,27
2020-08-15,Haridwar,2935,1655,1258,12,10
2020-08-15,Nainital,1740,1076,634,29,1
2020-08-15,Pauri Garhwal,299,234,57,4,4
2020-08-15,Pithoragarh,213,170,41,2,0
2020-08-15,Rudraprayag,139,87,51,1,0
2020-08-15,Tehri Garhwal,709,546,161,2,0
2020-08-15,Total,11940,7748,3997,151,44
2020-08-15,U.S. Nagar,2223,1311,900,11,1
2020-08-15,Uttarkashi,381,216,164,1,0
2020-08-16,Almora,380,330,47,2,1
2020-08-16,Bageshwar,179,154,24,1,0
2020-08-16,Chamoli,194,107,87,0,0
2020-08-16,Champawat,200,115,83,2,0
2020-08-16,Dehradun,2428,1775,541,85,27
2020-08-16,Haridwar,2990,1873,1095,12,10
2020-08-16,Nainital,1761,1161,570,29,1
2020-08-16,Pauri Garhwal,302,239,55,4,4
2020-08-16,Pithoragarh,213,170,41,2,0
2020-08-16,Rudraprayag,139,87,51,1,0
2020-08-16,Tehri Garhwal,741,550,189,2,0
2020-08-16,Total,12175,8100,3879,152,44
2020-08-16,U.S. Nagar,2244,1318,914,11,1
2020-08-16,Uttarkashi,404,221,182,1,0
2020-08-17,Almora,380,330,47,2,1
2020-08-17,Bageshwar,181,156,24,1,0
2020-08-17,Chamoli,195,118,77,0,0
2020-08-17,Champawat,201,119,80,2,0
2020-08-17,Dehradun,2438,1791,533,87,27
2020-08-17,Haridwar,3099,2004,1071,14,10
2020-08-17,Nainital,1784,1249,503,31,1
2020-08-17,Pauri Garhwal,302,251,43,4,4
2020-08-17,Pithoragarh,214,171,41,2,0
2020-08-17,Rudraprayag,180,89,90,1,0
2020-08-17,Tehri Garhwal,756,585,169,2,0
2020-08-17,Total,12493,8485,3806,158,44
2020-08-17,U.S. Nagar,2282,1401,869,11,1
2020-08-17,Uttarkashi,481,221,259,1,0
2020-08-18,Almora,384,340,41,2,1
2020-08-18,Bageshwar,191,156,34,1,0
2020-08-18,Chamoli,195,120,75,0,0
2020-08-18,Champawat,223,119,102,2,0
2020-08-18,Dehradun,2537,1847,572,91,27
2020-08-18,Haridwar,3167,2004,1137,16,10
2020-08-18,Nainital,1882,1278,572,31,1
2020-08-18,Pauri Garhwal,341,257,71,4,9
2020-08-18,Pithoragarh,215,171,42,2,0
2020-08-18,Rudraprayag,152,91,60,1,0
2020-08-18,Tehri Garhwal,798,602,194,2,0
2020-08-18,Total,12961,8724,4024,164,49
2020-08-18,U.S. Nagar,2387,1518,857,11,1
2020-08-18,Uttarkashi,489,221,267,1,0
2020-08-19,Almora,384,340,41,2,1
2020-08-19,Bageshwar,191,159,31,1,0
2020-08-19,Chamoli,214,133,81,0,0
2020-08-19,Champawat,226,121,103,2,0
2020-08-19,Dehradun,2655,1857,677,94,27
2020-08-19,Haridwar,3206,2179,995,21,11
2020-08-19,Nainital,1942,1307,597,37,1
2020-08-19,Pauri Garhwal,354,259,82,4,9
2020-08-19,Pithoragarh,215,171,42,2,0
2020-08-19,Rudraprayag,153,91,61,1,0
2020-08-19,Tehri Garhwal,801,625,174,2,0
2020-08-19,Total,13225,9132,3865,178,50
2020-08-19,U.S. Nagar,2394,1538,844,11,1
2020-08-19,Uttarkashi,490,352,137,1,0
2020-08-20,Almora,386,344,39,2,1
2020-08-20,Bageshwar,192,160,31,1,0
2020-08-20,Chamoli,223,134,89,0,0
2020-08-20,Champawat,228,143,83,2,0
2020-08-20,Dehradun,2742,1890,728,97,27
2020-08-20,Haridwar,3321,2324,963,23,11
2020-08-20,Nainital,1989,1332,616,40,1
2020-08-20,Pauri Garhwal,360,270,77,4,9
2020-08-20,Pithoragarh,215,171,42,2,0
2020-08-20,Rudraprayag,153,91,61,1,0
2020-08-20,Tehri Garhwal,818,644,172,2,0
2020-08-20,Total,13636,9433,3966,187,50
2020-08-20,U.S. Nagar,2519,1578,928,12,1
2020-08-20,Uttarkashi,490,352,137,1,0
2020-08-21,Almora,400,348,49,2,1
2020-08-21,Bageshwar,194,173,20,1,0
2020-08-21,Chamoli,228,136,92,0,0
2020-08-21,Champawat,237,148,87,2,0
2020-08-21,Dehradun,2837,1920,791,99,27
2020-08-21,Haridwar,3422,2402,983,26,11
2020-08-21,Nainital,2039,1355,643,40,1
2020-08-21,Pauri Garhwal,371,275,82,4,10
2020-08-21,Pithoragarh,221,171,48,2,0
2020-08-21,Rudraprayag,154,99,54,1,0
2020-08-21,Tehri Garhwal,824,665,157,2,0
2020-08-21,Total,14083,9676,4164,192,51
2020-08-21,U.S. Nagar,2625,1631,981,12,1
2020-08-21,Uttarkashi,531,353,177,1,0
2020-08-22,Almora,419,353,63,2,1
2020-08-22,Bageshwar,196,173,22,1,0
2020-08-22,Chamoli,232,153,79,0,0
2020-08-22,Champawat,238,162,74,2,0
2020-08-22,Dehradun,2919,2014,775,100,30
2020-08-22,Haridwar,3555,2522,995,27,11
2020-08-22,Nainital,2136,1397,698,40,1
2020-08-22,Pauri Garhwal,374,279,81,4,10
2020-08-22,Pithoragarh,226,207,17,2,0
2020-08-22,Rudraprayag,166,100,65,1,0
2020-08-22,Tehri Garhwal,827,666,159,2,0
2020-08-22,Total,14566,10021,4296,195,54
2020-08-22,U.S. Nagar,2706,1641,1051,13,1
2020-08-22,Uttarkashi,572,354,217,1,0
2020-08-24,Almora,416,370,43,2,1
2020-08-24,Bageshwar,203,180,22,1,0
2020-08-24,Chamoli,244,182,62,0,0
2020-08-24,Champawat,244,174,68,2,0
2020-08-24,Dehradun,3012,2124,755,103,30
2020-08-24,Haridwar,3792,2712,1039,30,11
2020-08-24,Nainital,2216,1474,698,43,1
2020-08-24,Pauri Garhwal,402,290,98,4,10
2020-08-24,Pithoragarh,229,210,17,2,0
2020-08-24,Rudraprayag,177,107,69,1,0
2020-08-24,Tehri Garhwal,858,728,128,2,0
2020-08-24,Total,15529,10912,4355,207,55
2020-08-24,U.S. Nagar,3079,1862,1201,15,1
2020-08-24,Uttarkashi,657,499,155,2,1
2020-08-25,Almora,416,374,39,2,1
2020-08-25,Bageshwar,209,180,28,1,0
2020-08-25,Chamoli,244,182,62,0,0
2020-08-25,Champawat,250,185,63,2,0
2020-08-25,Dehradun,3132,2172,825,105,30
2020-08-25,Haridwar,3918,2767,1107,33,11
2020-08-25,Nainital,2255,1554,656,44,1
2020-08-25,Pauri Garhwal,412,300,98,4,10
2020-08-25,Pithoragarh,229,210,17,2,0
2020-08-25,Rudraprayag,187,114,72,1,0
